Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Brian Moorman,P,BUF,19.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,4.76,4.76
Ben Roethlisberger,QB,PIT,137.0,2.0,0.0,14.0,13.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,13.18,13.18,13.18
Jay Cutler,QB,DEN,300.0,2.0,0.0,24.0,16.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,20.9,20.9
Matt Ryan,QB,ATL,161.0,1.0,0.0,13.0,9.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.240000000000002,10.240000000000002,10.240000000000002
Donovan McNabb,QB,PHI,361.0,3.0,0.0,33.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.74,26.74,26.74
Brett Favre,QB,NYJ,194.0,2.0,0.0,22.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.959999999999999,13.959999999999999,13.959999999999999
Philip Rivers,QB,SDG,217.0,3.0,0.0,27.0,17.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.58,20.58,20.58
Drew Brees,QB,NOR,343.0,3.0,1.0,32.0,23.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.52,23.52,23.52
Kerry Collins,QB,TEN,65.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2.6
Matt Cassel,QB,NWE,152.0,1.0,0.0,18.0,13.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38,11.38,11.38
Aaron Rodgers,QB,GNB,178.0,1.0,0.0,22.0,18.0,8.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,20.62,20.62,20.62
JaMarcus Russell,QB,OAK,180.0,2.0,0.0,26.0,17.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,13.899999999999999,13.899999999999999,13.899999999999999
Tony Romo,QB,DAL,320.0,1.0,1.0,32.0,24.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,14.7,14.7
Kevin Kolb,QB,PHI,53.0,0.0,0.0,6.0,5.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.82,1.82
Jon Kitna,QB,DET,262.0,2.0,1.0,33.0,24.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.28,17.28,17.28
Trent Edwards,QB,BUF,215.0,1.0,0.0,30.0,19.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5
Kurt Warner,QB,ARI,197.0,1.0,0.0,30.0,19.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.479999999999999,11.479999999999999,11.479999999999999
Damon Huard,QB,KAN,118.0,1.0,1.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.719999999999999,6.719999999999999,6.719999999999999
Tom Brady,QB,NWE,76.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,3.04,3.04
Kyle Orton,QB,CHI,150.0,0.0,0.0,21.0,13.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0
Chad Pennington,QB,MIA,251.0,2.0,1.0,43.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.04,16.04,16.04
Jake Delhomme,QB,CAR,247.0,1.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,13.88,13.88
Peyton Manning,QB,IND,257.0,1.0,0.0,49.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28,14.28,14.28
Jason Campbell,QB,WAS,133.0,1.0,0.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32,9.32,9.32
J.T. O'Sullivan,QB,SFO,195.0,0.0,1.0,20.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8999999999999995,1.8999999999999995,1.8999999999999995
Matt Schaub,QB,HOU,202.0,1.0,2.0,33.0,25.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,12.479999999999997,12.479999999999997,12.479999999999997
Derek Anderson,QB,CLE,114.0,1.0,0.0,24.0,11.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.959999999999999,10.959999999999999,10.959999999999999
Marc Bulger,QB,STL,158.0,0.0,0.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,6.32,6.32
Jeff Garcia,QB,TAM,221.0,1.0,1.0,41.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94,10.94,10.94
Brodie Croyle,QB,KAN,88.0,0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,3.52,3.52
David Garrard,QB,JAX,215.0,1.0,2.0,35.0,23.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.799999999999999,6.799999999999999,6.799999999999999
Joe Flacco,QB,BAL,129.0,0.0,0.0,29.0,15.0,4.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,14.86,14.86,14.86
Eli Manning,QB,NYG,216.0,0.0,1.0,35.0,19.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.540000000000001,12.540000000000001,12.540000000000001
Tarvaris Jackson,QB,MIN,178.0,1.0,1.0,35.0,16.0,9.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,15.620000000000001,15.620000000000001,15.620000000000001
Matt Hasselbeck,QB,SEA,190.0,1.0,1.0,41.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,9.6,9.6
Vince Young,QB,TEN,110.0,1.0,2.0,22.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,4.800000000000001,4.800000000000001
Byron Leftwich,QB,PIT,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddie Royal,WR,DEN,0.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,9.0,11.0,146.0,1.0,0.0,30.5,21.5,26.0
Carson Palmer,QB,CIN,94.0,0.0,1.0,24.0,9.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,3.26,3.26
Michael Turner,RB,ATL,0.0,0.0,0.0,0.0,0.0,22.0,220.0,2.0,1.0,1.0,6.0,0.0,0.0,35.6,34.6,35.1
Willie Parker,RB,PIT,0.0,0.0,0.0,0.0,0.0,25.0,138.0,3.0,0.0,0.0,0.0,0.0,0.0,31.8,31.8,31.8
Matt Forte,RB,CHI,0.0,0.0,0.0,0.0,0.0,23.0,123.0,1.0,3.0,3.0,18.0,0.0,0.0,23.1,20.1,21.6
Brandon Jacobs,RB,NYG,0.0,0.0,0.0,0.0,0.0,21.0,116.0,0.0,1.0,4.0,8.0,0.0,0.0,13.4,12.4,12.9
Adrian Peterson,RB,MIN,0.0,0.0,0.0,0.0,0.0,19.0,103.0,1.0,1.0,2.0,11.0,0.0,0.0,18.400000000000002,17.400000000000002,17.900000000000002
Thomas Jones,RB,NYJ,0.0,0.0,0.0,0.0,0.0,22.0,101.0,1.0,3.0,3.0,2.0,0.0,0.0,19.3,16.3,17.8
Edgerrin James,RB,ARI,0.0,0.0,0.0,0.0,0.0,26.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0
Justin Fargas,RB,OAK,0.0,0.0,0.0,0.0,0.0,18.0,97.0,0.0,2.0,2.0,12.0,0.0,0.0,12.899999999999999,10.899999999999999,11.899999999999999
LaDainian Tomlinson,RB,SDG,0.0,0.0,0.0,0.0,0.0,21.0,97.0,0.0,3.0,4.0,15.0,0.0,0.0,14.2,11.2,12.7
Frank Gore,RB,SFO,0.0,0.0,0.0,0.0,0.0,14.0,96.0,1.0,4.0,4.0,55.0,0.0,0.0,25.1,21.1,23.1
Chris Johnson,RB,TEN,0.0,0.0,0.0,0.0,0.0,15.0,93.0,0.0,3.0,4.0,34.0,1.0,0.0,21.7,18.7,20.2
