Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Mark Clayton,LWR,BAL,32.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,7.0,164.0,1.0,0.0,32.68,27.68,30.18
Matt Ryan,QB,ATL,207.0,2.0,0.0,23.0,17.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.98,15.98,15.98
Donovan McNabb,QB,PHI,260.0,4.0,0.0,39.0,27.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,28.799999999999997,28.799999999999997,28.799999999999997
Joe Flacco,QB,BAL,280.0,2.0,0.0,29.0,19.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,20.7,20.7
Ronnie Brown,RB,MIA,22.0,0.0,0.0,1.0,1.0,15.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,11.68,11.68,11.68
Antwaan Randle El,WR,WAS,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,9.0,37.0,0.0,0.0,8.379999999999999,4.38,6.38
Vince Young,QB,TEN,54.0,0.0,0.0,1.0,1.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9600000000000002,1.9600000000000002,1.9600000000000002
Tony Romo,QB,DAL,331.0,3.0,1.0,34.0,22.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,24.64,24.64,24.64
Jake Delhomme,QB,CAR,177.0,0.0,0.0,17.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.08,13.08,13.08
Shaun Hill,QB,SFO,161.0,1.0,0.0,23.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.440000000000001,10.440000000000001,10.440000000000001
Aaron Rodgers,QB,GNB,298.0,3.0,1.0,45.0,29.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.520000000000003,24.520000000000003,24.520000000000003
Jay Cutler,QB,DEN,357.0,2.0,1.0,43.0,27.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.080000000000002,20.080000000000002,20.080000000000002
David Garrard,QB,JAX,287.0,1.0,1.0,35.0,25.0,5.0,10.0,0.0,1.0,1.0,-6.0,0.0,1.0,12.88,11.88,12.38
