Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Jake Delhomme,QB,CAR,294.0,2.0,0.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.759999999999998,19.759999999999998,19.759999999999998
Brett Favre,QB,NYJ,289.0,6.0,1.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.56,33.56,33.56
Matt Schaub,QB,HOU,307.0,3.0,0.0,40.0,29.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,26.68,26.68
Drew Brees,QB,NOR,363.0,3.0,1.0,35.0,23.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.419999999999998,24.419999999999998,24.419999999999998
Jason Campbell,QB,WAS,231.0,2.0,0.0,31.0,20.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.540000000000003,17.540000000000003,17.540000000000003
David Garrard,QB,JAX,236.0,1.0,0.0,32.0,23.0,7.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,23.54,23.54,23.54
Damon Huard,QB,KAN,160.0,1.0,0.0,28.0,21.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,10.3,10.3
Tarvaris Jackson,QB,MIN,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.32
Tony Romo,QB,DAL,300.0,3.0,1.0,47.0,28.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,22.7,22.7
Kurt Warner,QB,ARI,472.0,2.0,3.0,57.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.879999999999999,14.879999999999999,14.879999999999999
Joe Flacco,QB,BAL,192.0,1.0,0.0,31.0,16.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.58,9.58,9.58
Trent Edwards,QB,BUF,197.0,1.0,1.0,25.0,15.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68,10.68,10.68
JaMarcus Russell,QB,OAK,277.0,1.0,1.0,37.0,22.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,11.48,11.48,11.48
Ben Roethlisberger,QB,PIT,191.0,1.0,1.0,24.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.940000000000001,9.940000000000001,9.940000000000001
Donovan McNabb,QB,PHI,262.0,1.0,1.0,41.0,25.0,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,11.98,11.98
Kyle Orton,QB,CHI,199.0,3.0,2.0,34.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.96,15.96,15.96
Derek Anderson,QB,CLE,138.0,1.0,1.0,24.0,15.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,8.62,8.62
Jay Cutler,QB,DEN,361.0,1.0,2.0,49.0,29.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.04,15.04,15.04
Kerry Collins,QB,TEN,199.0,0.0,0.0,35.0,18.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,8.16,8.16
Gus Frerotte,QB,MIN,266.0,0.0,1.0,43.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.640000000000001,6.640000000000001,6.640000000000001
Trent Green,QB,STL,236.0,0.0,1.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4399999999999995,7.4399999999999995,7.4399999999999995
Matt Ryan,QB,ATL,158.0,0.0,0.0,41.0,21.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42,7.42,7.42
J.T. O'Sullivan,QB,SFO,257.0,1.0,2.0,36.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.28,8.28,8.28
Philip Rivers,QB,SDG,180.0,1.0,2.0,25.0,14.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.399999999999999,8.399999999999999,8.399999999999999
Aaron Rodgers,QB,GNB,165.0,2.0,3.0,27.0,14.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,9.4,9.4
Matt Flynn,QB,GNB,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.24
Ryan Fitzpatrick,QB,CIN,156.0,1.0,3.0,35.0,21.0,4.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,6.34,6.34,6.34
Dante Hall,WR,STL,0.0,0.0,0.0,1.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3
Brian Griese,QB,TAM,149.0,1.0,3.0,30.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.960000000000001,3.960000000000001,3.960000000000001
Larry Johnson,RB,KAN,0.0,0.0,0.0,0.0,0.0,28.0,198.0,2.0,5.0,5.0,0.0,0.0,1.0,34.8,29.8,32.3
Clinton Portis,RB,WAS,0.0,0.0,0.0,0.0,0.0,21.0,121.0,0.0,2.0,2.0,14.0,0.0,0.0,15.5,13.5,14.5
Earnest Graham,RB,TAM,0.0,0.0,0.0,0.0,0.0,20.0,111.0,1.0,1.0,2.0,3.0,0.0,0.0,18.400000000000002,17.400000000000002,17.900000000000002
Steven Jackson,RB,STL,0.0,0.0,0.0,0.0,0.0,24.0,110.0,1.0,5.0,6.0,78.0,0.0,0.0,29.8,24.8,27.3
LaDainian Tomlinson,RB,SDG,0.0,0.0,0.0,0.0,0.0,20.0,106.0,2.0,2.0,3.0,9.0,0.0,0.0,25.5,23.5,24.5
Frank Gore,RB,SFO,0.0,0.0,0.0,0.0,0.0,16.0,82.0,0.0,2.0,5.0,31.0,0.0,0.0,13.299999999999999,11.299999999999999,12.299999999999999
Adrian Peterson,RB,MIN,0.0,0.0,0.0,0.0,0.0,18.0,80.0,2.0,4.0,6.0,21.0,0.0,1.0,24.1,20.1,22.1
Jamal Lewis,RB,CLE,0.0,0.0,0.0,0.0,0.0,25.0,79.0,1.0,2.0,2.0,15.0,0.0,0.0,17.4,15.4,16.4
Deuce McAllister,FB,NOR,0.0,0.0,0.0,0.0,0.0,20.0,73.0,1.0,1.0,1.0,10.0,0.0,0.0,15.3,14.3,14.8
Correll Buckhalter,RB,PHI,0.0,0.0,0.0,0.0,0.0,16.0,66.0,1.0,2.0,3.0,24.0,0.0,0.0,17.0,15.0,16.0
Warrick Dunn,RB,TAM,0.0,0.0,0.0,0.0,0.0,16.0,63.0,0.0,2.0,5.0,23.0,0.0,0.0,10.6,8.6,9.6
Le'Ron McClain,FB,BAL,0.0,0.0,0.0,0.0,0.0,16.0,63.0,1.0,3.0,4.0,26.0,0.0,0.0,17.9,14.9,16.4
Chris Johnson,RB,TEN,0.0,0.0,0.0,0.0,0.0,17.0,61.0,2.0,3.0,5.0,14.0,0.0,0.0,22.5,19.5,21.0
Marshawn Lynch,RB,BUF,0.0,0.0,0.0,0.0,0.0,19.0,57.0,0.0,4.0,4.0,24.0,0.0,0.0,12.1,8.1,10.1
Michael Turner,RB,ATL,0.0,0.0,0.0,0.0,0.0,18.0,56.0,0.0,1.0,3.0,-1.0,0.0,0.0,6.5,5.5,6.0
Jonathan Stewart,RB,CAR,0.0,0.0,0.0,0.0,0.0,15.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,11.5,11.5,11.5
DeAngelo Williams,RB,CAR,0.0,0.0,0.0,0.0,0.0,15.0,54.0,0.0,2.0,2.0,9.0,0.0,0.0,8.3,6.300000000000001,7.300000000000001
Jerious Norwood,RB,ATL,0.0,0.0,0.0,0.0,0.0,3.0,51.0,0.0,4.0,4.0,1.0,0.0,0.0,9.2,5.199999999999999,7.199999999999999
Selvin Young,RB,DEN,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,4.9,4.9
Michael Bush,RB,OAK,0.0,0.0,0.0,0.0,0.0,14.0,48.0,0.0,7.0,8.0,80.0,0.0,0.0,19.8,12.8,16.3
Fred Jackson,RB,BUF,0.0,0.0,0.0,0.0,0.0,7.0,46.0,1.0,3.0,3.0,9.0,0.0,0.0,14.5,11.5,13.0
Thomas Jones,RB,NYJ,0.0,0.0,0.0,0.0,0.0,18.0,46.0,0.0,2.0,2.0,23.0,0.0,0.0,8.899999999999999,6.8999999999999995,7.8999999999999995
Matt Forte,RB,CHI,0.0,0.0,0.0,0.0,0.0,19.0,43.0,0.0,5.0,6.0,42.0,0.0,0.0,13.5,8.5,11.0
Willis McGahee,RB,BAL,0.0,0.0,0.0,0.0,0.0,13.0,42.0,0.0,3.0,3.0,19.0,0.0,0.0,9.1,6.1,7.6
Montell Owens,FB,JAX,0.0,0.0,0.0,0.0,0.0,1.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,10.1,10.1,10.1
Donnie Avery,WR,STL,0.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,3.0,7.0,22.0,0.0,0.0,14.899999999999999,11.899999999999999,13.399999999999999
Michael Pittman,RB,DEN,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,2.0,3.0,45.0,0.0,0.0,10.1,8.1,9.1
