Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Tarvaris Jackson,QB,MIN,163.0,4.0,0.0,17.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82,22.82,22.82
Chad Pennington,QB,MIA,156.0,2.0,0.0,19.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64,14.64,14.64
Larry Johnson,RB,KAN,4.0,1.0,0.0,1.0,1.0,17.0,55.0,0.0,3.0,4.0,18.0,0.0,0.0,14.46,11.46,12.96
Tony Romo,QB,DAL,244.0,2.0,0.0,30.0,20.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.459999999999997,18.459999999999997,18.459999999999997
Dane Looker,WR,STL,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,2.34,1.34,1.84
Peyton Manning,QB,IND,318.0,1.0,0.0,37.0,28.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02,17.02,17.02
Matt Cassel,QB,NWE,218.0,4.0,1.0,30.0,18.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,24.52,24.52,24.52
Donovan McNabb,QB,PHI,290.0,2.0,1.0,35.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,17.6,17.6
David Garrard,QB,JAX,238.0,2.0,0.0,33.0,21.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,20.62,20.62,20.62
Dan Orlovsky,QB,DET,233.0,1.0,0.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,13.32,13.32
Philip Rivers,QB,SDG,346.0,2.0,1.0,48.0,34.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,19.04,19.04,19.04
Jake Delhomme,QB,CAR,253.0,1.0,1.0,26.0,17.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92,11.92,11.92
Matt Schaub,QB,HOU,284.0,1.0,0.0,39.0,23.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,14.059999999999999,14.059999999999999,14.059999999999999
Seneca Wallace,QB,SEA,226.0,0.0,0.0,25.0,15.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.34,7.34,7.34
Ryan Fitzpatrick,QB,CIN,209.0,1.0,0.0,29.0,16.0,11.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,21.259999999999998,21.259999999999998,21.259999999999998
Jason Campbell,QB,WAS,167.0,1.0,0.0,28.0,17.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,12.78,12.78,12.78
Marc Bulger,QB,STL,207.0,1.0,0.0,32.0,19.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,14.379999999999999,13.379999999999999,13.879999999999999
Brian Griese,QB,TAM,269.0,1.0,1.0,37.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,12.76,12.76
Aaron Rodgers,QB,GNB,278.0,1.0,1.0,32.0,20.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,15.32,15.32,15.32
JaMarcus Russell,QB,OAK,242.0,2.0,1.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.68,15.68,15.68
Ben Roethlisberger,QB,PIT,246.0,1.0,0.0,40.0,22.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,13.94,13.94,13.94
Tyler Thigpen,QB,KAN,171.0,1.0,1.0,28.0,19.0,10.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,18.84,18.84,18.84
Kurt Warner,QB,ARI,270.0,1.0,1.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,12.8,12.8
Shaun Hill,QB,SFO,233.0,0.0,0.0,46.0,30.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.02,11.02,11.02
