Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Tarvaris Jackson,QB,MIN,105.0,1.0,0.0,10.0,8.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,8.1,8.1
Peyton Manning,QB,IND,277.0,3.0,0.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,23.08,23.08
Seneca Wallace,QB,SEA,212.0,3.0,0.0,28.0,20.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,23.18,23.18,23.18
Philip Rivers,QB,SDG,214.0,3.0,0.0,22.0,10.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,22.46,22.46,22.46
Jeff Garcia,QB,TAM,321.0,2.0,0.0,38.0,24.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.44,21.44,21.44
Matt Schaub,QB,HOU,414.0,2.0,1.0,42.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.56,22.56,22.56
Chad Pennington,QB,MIA,181.0,1.0,0.0,29.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.24,11.24,11.24
Aaron Rodgers,QB,GNB,295.0,2.0,1.0,30.0,19.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,18.2,18.2
Daunte Culpepper,QB,DET,220.0,1.0,0.0,24.0,14.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,13.5,13.5
Jay Cutler,QB,DEN,286.0,2.0,1.0,40.0,32.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.04,19.04,19.04
Matt Ryan,QB,ATL,315.0,1.0,1.0,33.0,24.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.900000000000002,21.900000000000002,21.900000000000002
Drew Brees,QB,NOR,230.0,2.0,0.0,32.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,17.2,17.2
Shaun Hill,QB,SFO,285.0,2.0,1.0,39.0,28.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,18.2,18.2
Kurt Warner,QB,ARI,279.0,1.0,1.0,33.0,24.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,12.96,12.96
Donovan McNabb,QB,PHI,191.0,1.0,0.0,30.0,19.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.24,13.24,13.24
Kyle Orton,QB,CHI,219.0,2.0,1.0,34.0,20.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.559999999999999,14.559999999999999,14.559999999999999
Matt Cassel,QB,NWE,268.0,1.0,0.0,44.0,26.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12,16.12,16.12
Tyler Thigpen,QB,KAN,187.0,1.0,0.0,32.0,17.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88,14.88,14.88
Ben Roethlisberger,QB,PIT,204.0,1.0,0.0,33.0,17.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,11.86,11.86,11.86
Marc Bulger,QB,STL,228.0,1.0,1.0,37.0,22.0,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.62,10.62,10.62
Kerry Collins,QB,TEN,155.0,2.0,2.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,10.2,10.2
Jake Delhomme,QB,CAR,173.0,1.0,2.0,20.0,14.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.720000000000001,6.720000000000001,6.720000000000001
Eli Manning,QB,NYG,123.0,1.0,0.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92,8.92,8.92
Joe Flacco,QB,BAL,134.0,1.0,1.0,21.0,10.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.459999999999999,8.459999999999999,8.459999999999999
David Garrard,QB,JAX,178.0,1.0,1.0,38.0,19.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22,10.22,10.22
Brett Favre,QB,NYJ,137.0,0.0,1.0,31.0,20.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.68,9.68,9.68
Jason Campbell,QB,WAS,218.0,1.0,2.0,37.0,21.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82,9.82,9.82
Ryan Fitzpatrick,QB,CIN,170.0,0.0,2.0,26.0,18.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,2.5
Gus Frerotte,QB,MIN,70.0,0.0,2.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,-1.2000000000000002,-1.2000000000000002
Ken Dorsey,QB,CLE,150.0,0.0,1.0,43.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
J.P. Losman,QB,BUF,123.0,0.0,1.0,27.0,13.0,5.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,6.219999999999999,6.219999999999999,6.219999999999999
Tony Romo,QB,DAL,210.0,1.0,3.0,36.0,19.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0
JaMarcus Russell,QB,OAK,68.0,0.0,2.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.28,-3.28,-3.28
Josh Cribbs,WR,CLE,0.0,0.0,0.0,1.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2.4
Dane Looker,WR,STL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,27.0,0.0,0.0,4.7,2.7,3.7
Jordan Palmer,QB,CIN,30.0,0.0,1.0,6.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999
Andrew Walter,QB,OAK,61.0,0.0,1.0,17.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43999999999999995,0.43999999999999995,0.43999999999999995
DeAngelo Williams,RB,CAR,0.0,0.0,0.0,0.0,0.0,19.0,186.0,2.0,1.0,1.0,6.0,0.0,0.0,32.2,31.200000000000003,31.700000000000003
Chris Johnson,RB,TEN,0.0,0.0,0.0,0.0,0.0,19.0,136.0,1.0,4.0,4.0,30.0,0.0,0.0,26.6,22.6,24.6
Brian Westbrook,RB,PHI,0.0,0.0,0.0,0.0,0.0,33.0,131.0,1.0,6.0,8.0,72.0,1.0,0.0,38.300000000000004,32.300000000000004,35.300000000000004
Steve Slaton,RB,HOU,0.0,0.0,0.0,0.0,0.0,26.0,120.0,0.0,3.0,3.0,40.0,0.0,1.0,17.0,14.0,15.5
Jonathan Stewart,RB,CAR,0.0,0.0,0.0,0.0,0.0,15.0,115.0,2.0,0.0,0.0,0.0,0.0,0.0,23.5,23.5,23.5
Adrian Peterson,HB,MIN,0.0,0.0,0.0,0.0,0.0,22.0,105.0,0.0,1.0,2.0,15.0,0.0,0.0,13.0,12.0,12.5
Ryan Grant,RB,GNB,0.0,0.0,0.0,0.0,0.0,19.0,104.0,1.0,1.0,1.0,8.0,0.0,0.0,18.2,17.2,17.7
Pierre Thomas,RB,NOR,0.0,0.0,0.0,0.0,0.0,16.0,102.0,1.0,1.0,2.0,7.0,1.0,0.0,23.9,22.9,23.4
LenDale White,RB,TEN,0.0,0.0,0.0,0.0,0.0,24.0,99.0,1.0,1.0,1.0,2.0,0.0,1.0,15.100000000000001,14.100000000000001,14.600000000000001
