Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Andy Dalton,QB,CIN,363.0,4.0,0.0,38.0,27.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,31.52,31.52,31.52
Nick Foles,QB,PHI,230.0,2.0,0.0,25.0,21.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,18.9,18.9
Mat McBriar,P,PIT,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2
Peyton Manning,QB,DEN,400.0,4.0,0.0,51.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0
Colin Kaepernick,QB,SFO,197.0,1.0,0.0,21.0,13.0,6.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,22.979999999999997,22.979999999999997,22.979999999999997
Kellen Clemens,QB,STL,158.0,0.0,0.0,20.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.32,4.32,4.32
Tony Romo,QB,DAL,226.0,2.0,1.0,27.0,17.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.939999999999998,14.939999999999998,14.939999999999998
Chad Henne,QB,JAX,237.0,2.0,1.0,34.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.580000000000002,15.580000000000002,15.580000000000002
Andrew Luck,QB,IND,241.0,1.0,0.0,37.0,26.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14,14.14,14.14
Matt Ryan,QB,ATL,348.0,2.0,2.0,48.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.92,17.92,17.92
Geno Smith,QB,NYJ,214.0,2.0,0.0,36.0,20.0,10.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,27.360000000000003,27.360000000000003,27.360000000000003
Tom Brady,QB,NWE,172.0,1.0,0.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.879999999999999,10.879999999999999,10.879999999999999
Ben Roethlisberger,QB,PIT,167.0,2.0,1.0,28.0,16.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,19.98,19.98,19.98
Philip Rivers,QB,SDG,201.0,1.0,1.0,29.0,19.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.739999999999998,7.739999999999998,7.739999999999998
Ryan Fitzpatrick,QB,TEN,181.0,1.0,1.0,26.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,9.34,9.34
Cam Newton,QB,CAR,181.0,1.0,1.0,22.0,13.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84,9.84,9.84
Mike Glennon,QB,TAM,158.0,0.0,0.0,26.0,16.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.62,4.62,4.62
Drew Brees,QB,NOR,281.0,1.0,2.0,44.0,30.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14,12.14,12.14
Jay Cutler,QB,CHI,222.0,1.0,1.0,35.0,20.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38,12.38,12.38
Kirk Cousins,QB,WAS,197.0,1.0,1.0,36.0,21.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.879999999999999,10.879999999999999,10.879999999999999
Eli Manning,QB,NYG,256.0,1.0,1.0,42.0,23.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.040000000000001,12.040000000000001,12.040000000000001
Matt Flynn,QB,GNB,232.0,1.0,1.0,39.0,21.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,10.08,10.08,10.08
Thaddeus Lewis,QB,BUF,193.0,0.0,1.0,25.0,15.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02,7.02,7.02
Josh McCown,QB,CHI,20.0,0.0,0.0,4.0,2.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
Matt McGloin,QB,OAK,206.0,0.0,1.0,36.0,20.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,6.74,6.74
Alex Smith,QB,KAN,153.0,0.0,1.0,28.0,16.0,6.0,47.0,0.0,0.0,0.0,0.0,0.0,2.0,4.82,4.82,4.82
Joe Flacco,QB,BAL,260.0,0.0,2.0,38.0,22.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.399999999999999,12.399999999999999,12.399999999999999
Matthew Stafford,QB,DET,222.0,0.0,2.0,42.0,25.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.780000000000001,4.780000000000001,4.780000000000001
Russell Wilson,QB,SEA,108.0,1.0,1.0,27.0,11.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,9.52,9.52
Matt Schaub,QB,HOU,176.0,1.0,2.0,37.0,18.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.539999999999999,7.539999999999999,7.539999999999999
Carson Palmer,QB,ARI,178.0,1.0,4.0,25.0,13.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8200000000000003,2.8200000000000003,2.8200000000000003
Ryan Tannehill,QB,MIA,82.0,0.0,0.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,3.28,3.28
Josh Bush,S,NYJ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke McCown,QB,NOR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Campbell,QB,CLE,178.0,0.0,2.0,40.0,18.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.220000000000001,5.220000000000001,5.220000000000001
Matt Cassel,QB,MIN,114.0,1.0,3.0,27.0,13.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1599999999999984,2.1599999999999984,2.1599999999999984
Matt Moore,QB,MIA,53.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.88,-1.88,-1.88
Tyrod Taylor,QB,BAL,2.0,0.0,1.0,4.0,1.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1.98,1.98
LeSean McCoy,RB,PHI,0.0,0.0,0.0,0.0,0.0,18.0,133.0,2.0,6.0,6.0,29.0,0.0,0.0,34.2,28.2,31.2
Le'Veon Bell,RB,PIT,0.0,0.0,0.0,0.0,0.0,26.0,124.0,1.0,1.0,3.0,5.0,0.0,1.0,17.9,16.9,17.4
Bryce Brown,RB,PHI,0.0,0.0,0.0,0.0,0.0,9.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,17.5
Chris Ivory,RB,NYJ,0.0,0.0,0.0,0.0,0.0,20.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,10.9,10.9
Jamaal Charles,RB,KAN,0.0,0.0,0.0,0.0,0.0,13.0,106.0,1.0,5.0,6.0,38.0,0.0,0.0,25.400000000000002,20.400000000000002,22.900000000000002
Fred Jackson,RB,BUF,0.0,0.0,0.0,0.0,0.0,18.0,105.0,1.0,2.0,2.0,7.0,0.0,0.0,19.2,17.2,18.2
Zac Stacy,RB,STL,0.0,0.0,0.0,0.0,0.0,33.0,104.0,1.0,1.0,1.0,5.0,0.0,1.0,15.899999999999999,14.899999999999999,15.399999999999999
Ryan Mathews,RB,SDG,0.0,0.0,0.0,0.0,0.0,25.0,99.0,1.0,3.0,5.0,20.0,0.0,0.0,20.9,17.9,19.4
