Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Nick Foles,QB,PHI,406.0,7.0,0.0,28.0,22.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.239999999999995,45.239999999999995,45.239999999999995
Tom Brady,QB,NWE,432.0,4.0,0.0,33.0,23.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.18,33.18,33.18
Case Keenum,QB,HOU,350.0,3.0,0.0,34.0,20.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,28.6,28.6
Mike Glennon,QB,TAM,168.0,2.0,0.0,23.0,17.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.02,16.02,16.02
Josh Cribbs,WR,NYJ,25.0,0.0,0.0,1.0,1.0,3.0,12.0,0.0,2.0,2.0,6.0,0.0,0.0,4.800000000000001,2.8000000000000003,3.8000000000000003
Mike James,RB,TAM,2.0,1.0,0.0,1.0,1.0,28.0,158.0,0.0,2.0,2.0,8.0,0.0,0.0,22.680000000000003,20.680000000000003,21.680000000000003
Jason Campbell,QB,CLE,262.0,3.0,0.0,35.0,23.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,24.48,24.48
Aaron Rodgers,QB,GNB,27.0,0.0,0.0,2.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1.98,1.98
Ben Roethlisberger,QB,PIT,400.0,4.0,2.0,48.0,28.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.9,25.9,25.9
Andrew Luck,QB,IND,271.0,3.0,0.0,40.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.84,22.84,22.84
Ryan Tannehill,QB,MIA,208.0,0.0,0.0,28.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.42,14.42,14.42
Russell Wilson,QB,SEA,217.0,2.0,2.0,26.0,19.0,6.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,22.28,22.28,22.28
Josh McCown,QB,CHI,272.0,2.0,0.0,41.0,22.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.880000000000003,20.880000000000003,20.880000000000003
Tony Romo,QB,DAL,337.0,2.0,1.0,51.0,34.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28,20.28,20.28
Robert Griffin,QB,WAS,291.0,0.0,1.0,32.0,23.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34,11.34,11.34
Kellen Clemens,QB,STL,210.0,1.0,0.0,35.0,20.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0
Christian Ponder,QB,MIN,236.0,1.0,1.0,37.0,25.0,4.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,18.339999999999996,18.339999999999996,18.339999999999996
Joe Flacco,QB,BAL,250.0,2.0,1.0,41.0,24.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,18.5,18.5
Philip Rivers,QB,SDG,341.0,2.0,2.0,46.0,29.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.04,19.04,19.04
Drew Brees,QB,NOR,382.0,2.0,2.0,51.0,30.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18,19.18,19.18
Matt Barkley,QB,PHI,13.0,0.0,0.0,3.0,2.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.32
Alex Smith,QB,KAN,124.0,0.0,0.0,29.0,19.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,5.66,5.66
Matt Ryan,QB,ATL,219.0,1.0,3.0,27.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.959999999999999,6.959999999999999,6.959999999999999
Cam Newton,QB,CAR,249.0,1.0,2.0,37.0,23.0,5.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,18.16,18.16,18.16
Matt McGloin,QB,OAK,87.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,3.48,3.48
Geno Smith,QB,NYJ,115.0,0.0,0.0,19.0,8.0,6.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,12.4,12.4,12.4
Brandon Weeden,QB,CLE,-2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-0.08,-0.08
Terrelle Pryor,QB,OAK,288.0,0.0,2.0,41.0,22.0,10.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92,16.92,16.92
Andy Dalton,QB,CIN,338.0,0.0,3.0,53.0,32.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,6.719999999999999,6.719999999999999,6.719999999999999
