Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Tarvaris Jackson,QB,SEA,129.0,1.0,0.0,8.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,15.36,15.36,15.36
Darren McFadden,RB,OAK,16.0,1.0,0.0,1.0,1.0,12.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,11.540000000000001,11.540000000000001,11.540000000000001
Spencer Lanning,P,CLE,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,4.44,4.44
Tony Romo,QB,DAL,210.0,3.0,0.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,20.4,20.4
Peyton Manning,QB,DEN,374.0,3.0,0.0,37.0,32.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,24.76,24.76,24.76
Russell Wilson,QB,SEA,202.0,4.0,1.0,21.0,14.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,21.479999999999997,21.479999999999997,21.479999999999997
Philip Rivers,QB,SDG,184.0,1.0,0.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,11.36,11.36
Terrelle Pryor,QB,OAK,281.0,1.0,0.0,28.0,19.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.84,18.84
Andy Dalton,QB,CIN,235.0,2.0,1.0,28.0,20.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,13.7,13.7,13.7
Cam Newton,QB,CAR,223.0,3.0,1.0,27.0,15.0,7.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,29.42,29.42,29.42
Drew Brees,QB,NOR,342.0,3.0,1.0,46.0,29.0,6.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,31.78,31.78,31.78
Jake Locker,QB,TEN,299.0,1.0,0.0,37.0,23.0,5.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,28.76,28.76,28.76
Matthew Stafford,QB,DET,385.0,2.0,1.0,42.0,25.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.599999999999998,21.599999999999998,21.599999999999998
Ryan Tannehill,QB,MIA,236.0,2.0,1.0,35.0,24.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,14.139999999999997,14.139999999999997,14.139999999999997
Tom Brady,QB,NWE,225.0,2.0,1.0,36.0,25.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,15.5,15.5
Ben Roethlisberger,QB,PIT,406.0,2.0,2.0,41.0,26.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,16.939999999999998,16.939999999999998,16.939999999999998
Jay Cutler,QB,CHI,159.0,1.0,0.0,30.0,20.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.459999999999999,11.459999999999999,11.459999999999999
Geno Smith,QB,NYJ,331.0,2.0,2.0,29.0,16.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.64,24.64,24.64
