Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Aaron Rodgers,QB,GNB,480.0,4.0,0.0,42.0,34.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,34.900000000000006,34.900000000000006,34.900000000000006
Philip Rivers,QB,SDG,419.0,3.0,0.0,47.0,36.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,29.860000000000003,29.860000000000003,29.860000000000003
Michael Vick,QB,PHI,428.0,2.0,0.0,36.0,23.0,5.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,34.52,34.52,34.52
Patrick Peterson,LCB,ARI,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0,3.38,2.38,2.88
Matt Ryan,QB,ATL,374.0,2.0,0.0,43.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.96,22.96,22.96
Matthew Stafford,QB,DET,278.0,2.0,0.0,36.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.22,17.22,17.22
Ryan Tannehill,QB,MIA,319.0,1.0,0.0,34.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.86,14.86,14.86
Peyton Manning,QB,DEN,307.0,2.0,0.0,43.0,30.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98,19.98,19.98
Robert Griffin,QB,WAS,320.0,3.0,1.0,40.0,26.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.900000000000002,22.900000000000002,22.900000000000002
Tony Romo,QB,DAL,298.0,1.0,0.0,42.0,30.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,14.219999999999999,14.219999999999999,14.219999999999999
Jay Cutler,QB,CHI,292.0,3.0,2.0,38.0,27.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,18.58,18.58,18.58
Alex Smith,QB,KAN,223.0,2.0,0.0,36.0,21.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,22.62,22.62,22.62
Joe Flacco,QB,BAL,211.0,1.0,0.0,33.0,22.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,13.04,13.04
Chad Henne,QB,JAX,241.0,1.0,0.0,38.0,25.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.540000000000001,14.540000000000001,14.540000000000001
Jake Locker,QB,TEN,148.0,2.0,0.0,30.0,17.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92,14.92,14.92
EJ Manuel,QB,BUF,296.0,1.0,1.0,39.0,27.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,13.14,13.14,13.14
Sam Bradford,QB,STL,352.0,3.0,1.0,55.0,32.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,26.58,26.58,26.58
Brandon Weeden,QB,CLE,227.0,0.0,0.0,33.0,21.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78,9.78,9.78
Andy Dalton,QB,CIN,280.0,1.0,0.0,45.0,25.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2
Cam Newton,QB,CAR,229.0,2.0,1.0,38.0,21.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,16.66,16.66
Andrew Luck,QB,IND,321.0,1.0,1.0,43.0,25.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,18.64,18.64,18.64
Matt Schaub,QB,HOU,298.0,3.0,2.0,48.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.92,19.92,19.92
Terrelle Pryor,QB,OAK,126.0,0.0,0.0,24.0,15.0,9.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,10.04,10.04
Christian Ponder,QB,MIN,227.0,1.0,1.0,30.0,16.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88,12.88,12.88
Carson Palmer,QB,ARI,248.0,1.0,1.0,39.0,22.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.72,11.72,11.72
Ben Roethlisberger,QB,PIT,251.0,1.0,1.0,37.0,20.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.639999999999999,12.639999999999999,12.639999999999999
Tom Brady,QB,NWE,185.0,1.0,0.0,39.0,19.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.200000000000001,11.200000000000001,11.200000000000001
Drew Brees,QB,NOR,322.0,1.0,2.0,46.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.880000000000003,12.880000000000003,12.880000000000003
Russell Wilson,QB,SEA,142.0,1.0,1.0,19.0,8.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98,10.98,10.98
Josh Freeman,QB,TAM,125.0,1.0,1.0,22.0,9.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,6.6,6.6
Eli Manning,QB,NYG,362.0,1.0,4.0,49.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48,10.48,10.48
Jason Campbell,QB,CLE,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.24
Nick Foles,QB,PHI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geno Smith,QB,NYJ,214.0,0.0,3.0,35.0,15.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,4.26,4.26
Colin Kaepernick,QB,SFO,127.0,0.0,3.0,28.0,13.0,9.0,87.0,0.0,0.0,0.0,0.0,0.0,1.0,5.779999999999999,5.779999999999999,5.779999999999999
Doug Martin,RB,TAM,0.0,0.0,0.0,0.0,0.0,29.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,14.4,14.4
James Starks,RB,GNB,0.0,0.0,0.0,0.0,0.0,20.0,132.0,1.0,4.0,5.0,36.0,0.0,0.0,26.8,22.8,24.8
Darren McFadden,RB,OAK,0.0,0.0,0.0,0.0,0.0,19.0,129.0,0.0,4.0,4.0,28.0,0.0,1.0,17.7,13.7,15.7
Alfred Morris,RB,WAS,0.0,0.0,0.0,0.0,0.0,13.0,107.0,0.0,2.0,2.0,13.0,0.0,0.0,14.0,12.0,13.0
C.J. Spiller,RB,BUF,0.0,0.0,0.0,0.0,0.0,16.0,103.0,0.0,3.0,5.0,14.0,0.0,0.0,14.700000000000001,11.700000000000001,13.200000000000001
Adrian Peterson,HB,MIN,0.0,0.0,0.0,0.0,0.0,26.0,100.0,0.0,1.0,2.0,7.0,0.0,1.0,9.7,8.7,9.2
Marshawn Lynch,RB,SEA,0.0,0.0,0.0,0.0,0.0,28.0,98.0,2.0,3.0,3.0,37.0,1.0,0.0,34.5,31.5,33.0
Chris Johnson,RB,TEN,0.0,0.0,0.0,0.0,0.0,25.0,96.0,0.0,1.0,1.0,1.0,0.0,0.0,10.7,9.7,10.2
Knowshon Moreno,RB,DEN,0.0,0.0,0.0,0.0,0.0,13.0,93.0,2.0,3.0,3.0,14.0,0.0,0.0,25.7,22.7,24.2
Ben Tate,RB,HOU,0.0,0.0,0.0,0.0,0.0,9.0,93.0,0.0,3.0,4.0,8.0,0.0,0.0,13.100000000000001,10.100000000000001,11.600000000000001
Matt Forte,RB,CHI,0.0,0.0,0.0,0.0,0.0,20.0,88.0,0.0,10.0,11.0,73.0,0.0,1.0,24.1,14.100000000000001,19.1
DeAngelo Williams,RB,CAR,0.0,0.0,0.0,0.0,0.0,22.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8.5,8.5
Arian Foster,RB,HOU,0.0,0.0,0.0,0.0,0.0,19.0,79.0,1.0,1.0,4.0,6.0,0.0,0.0,15.5,14.5,15.0
BenJarvus Green-Ellis,HB,CIN,0.0,0.0,0.0,0.0,0.0,22.0,75.0,0.0,1.0,1.0,5.0,0.0,0.0,9.0,8.0,8.5
Ryan Mathews,RB,SDG,0.0,0.0,0.0,0.0,0.0,16.0,73.0,0.0,1.0,1.0,3.0,0.0,1.0,6.6,5.6,6.1
Lamar Miller,RB,MIA,0.0,0.0,0.0,0.0,0.0,14.0,69.0,1.0,2.0,2.0,6.0,0.0,0.0,15.5,13.5,14.5
Rashard Mendenhall,RB,ARI,0.0,0.0,0.0,0.0,0.0,15.0,66.0,1.0,2.0,2.0,28.0,0.0,0.0,17.4,15.399999999999999,16.4
Ahmad Bradshaw,RB,IND,0.0,0.0,0.0,0.0,0.0,15.0,65.0,1.0,3.0,3.0,19.0,0.0,0.0,17.4,14.4,15.9
Trent Richardson,RB,CLE,0.0,0.0,0.0,0.0,0.0,18.0,58.0,0.0,5.0,5.0,21.0,0.0,0.0,12.9,7.9,10.4
Bernard Pierce,RB,BAL,0.0,0.0,0.0,0.0,0.0,19.0,57.0,1.0,1.0,1.0,-2.0,0.0,0.0,12.5,11.5,12.0
Jamaal Charles,RB,KAN,0.0,0.0,0.0,0.0,0.0,16.0,55.0,0.0,8.0,10.0,48.0,1.0,0.0,24.3,16.3,20.3
LeSean McCoy,RB,PHI,0.0,0.0,0.0,0.0,0.0,11.0,53.0,0.0,5.0,6.0,114.0,0.0,0.0,21.7,16.7,19.2
Chris Ivory,RB,NYJ,0.0,0.0,0.0,0.0,0.0,12.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.2,5.2
Bilal Powell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,13.0,48.0,1.0,2.0,5.0,22.0,0.0,0.0,15.0,13.0,14.0
Stevan Ridley,RB,NWE,0.0,0.0,0.0,0.0,0.0,16.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
Giovani Bernard,HB,CIN,0.0,0.0,0.0,0.0,0.0,8.0,38.0,1.0,1.0,2.0,27.0,1.0,0.0,19.5,18.5,19.0
Felix Jones,RB,PIT,0.0,0.0,0.0,0.0,0.0,10.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,3.7
Ray Rice,RB,BAL,0.0,0.0,0.0,0.0,0.0,13.0,36.0,0.0,3.0,3.0,9.0,0.0,1.0,5.5,2.5,4.0
Daryl Richardson,RB,STL,0.0,0.0,0.0,0.0,0.0,10.0,35.0,0.0,5.0,6.0,45.0,0.0,0.0,13.0,8.0,10.5
Rashad Jennings,RB,OAK,0.0,0.0,0.0,0.0,0.0,4.0,32.0,0.0,1.0,1.0,2.0,0.0,0.0,4.4,3.4000000000000004,3.9000000000000004
Joique Bell,RB,DET,0.0,0.0,0.0,0.0,0.0,8.0,31.0,0.0,5.0,8.0,41.0,0.0,0.0,12.2,7.199999999999999,9.7
Robert Turbin,RB,SEA,0.0,0.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,3.1
Donald Brown,RB,IND,0.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
Fred Jackson,RB,BUF,0.0,0.0,0.0,0.0,0.0,12.0,30.0,1.0,5.0,6.0,35.0,0.0,0.0,17.5,12.5,15.0
Alshon Jeffery,WR,CHI,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,1.0,5.0,11.0,0.0,0.0,5.1,4.1,4.6
Daniel Thomas,RB,MIA,0.0,0.0,0.0,0.0,0.0,8.0,30.0,0.0,1.0,1.0,10.0,0.0,0.0,5.0,4.0,4.5
Pierre Thomas,RB,NOR,0.0,0.0,0.0,0.0,0.0,5.0,29.0,0.0,4.0,5.0,19.0,0.0,0.0,8.8,4.8,6.8
Maurice Jones-Drew,RB,JAX,0.0,0.0,0.0,0.0,0.0,10.0,27.0,0.0,1.0,1.0,1.0,0.0,0.0,3.8000000000000003,2.8000000000000003,3.3000000000000003
Danny Woodhead,RB,SDG,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,8.0,9.0,37.0,0.0,0.0,14.4,6.4,10.4
Darren Sproles,RB,NOR,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,6.0,8.0,36.0,0.0,0.0,12.2,6.2,9.2
Reggie Bush,RB,DET,0.0,0.0,0.0,0.0,0.0,9.0,25.0,0.0,3.0,3.0,44.0,0.0,0.0,9.9,6.9,8.4
DeMarco Murray,RB,DAL,0.0,0.0,0.0,0.0,0.0,12.0,25.0,0.0,5.0,6.0,49.0,0.0,0.0,12.4,7.4,9.9
Mike Tolbert,FB,CAR,0.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,2.0,3.0,18.0,0.0,0.0,6.3,4.3,5.3
Andre Ellington,RB,ARI,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,2.0,2.0,42.0,1.0,0.0,14.2,12.2,13.2
Mark Ingram,RB,NOR,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
Jason Snelling,RB,ATL,0.0,0.0,0.0,0.0,0.0,2.0,19.0,1.0,4.0,4.0,41.0,0.0,0.0,16.0,12.0,14.0
Jacquizz Rodgers,RB,ATL,0.0,0.0,0.0,0.0,0.0,11.0,17.0,0.0,4.0,4.0,28.0,0.0,0.0,8.5,4.5,6.5
David Wilson,RB,NYG,0.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7
Frank Gore,RB,SFO,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,1.0,4.0,14.0,0.0,0.0,4.0,3.0,3.5
Ronnie Brown,RB,SDG,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,1.0,1.0,3.0,0.0,0.0,2.8,1.8,2.3
Marcel Reece,FB,OAK,0.0,0.0,0.0,0.0,0.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,7.5
