Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Case Keenum,QB,STL,234.0,2.0,0.0,17.0,14.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06,17.06,17.06
Teddy Bridgewater,QB,MIN,231.0,4.0,0.0,20.0,17.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,32.940000000000005,32.940000000000005,32.940000000000005
Kirk Cousins,QB,WAS,319.0,4.0,0.0,28.0,22.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,35.86,35.86,35.86
Matthew Stafford,QB,DET,254.0,3.0,0.0,25.0,22.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06,22.06,22.06
Russell Wilson,QB,SEA,249.0,3.0,0.0,30.0,21.0,5.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,26.560000000000002,26.560000000000002,26.560000000000002
Cam Newton,QB,CAR,340.0,5.0,0.0,45.0,25.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,41.6,41.6,41.6
A.J. McCarron,QB,CIN,192.0,1.0,0.0,21.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.879999999999999,11.879999999999999,11.879999999999999
Tyrod Taylor,QB,BUF,235.0,2.0,0.0,27.0,16.0,9.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,25.299999999999997,25.299999999999997,25.299999999999997
Alex Smith,QB,KAN,171.0,1.0,0.0,25.0,21.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54,12.54,12.54
Tom Brady,QB,NWE,267.0,2.0,0.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68,18.68,18.68
Drew Brees,QB,NOR,341.0,3.0,0.0,52.0,34.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,26.740000000000002,26.740000000000002,26.740000000000002
Philip Rivers,QB,SDG,311.0,3.0,2.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.439999999999998,20.439999999999998,20.439999999999998
Carson Palmer,QB,ARI,274.0,1.0,0.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,14.96,14.96
Eli Manning,QB,NYG,245.0,4.0,1.0,46.0,29.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,24.2,24.2
Brandon Weeden,QB,HOU,105.0,1.0,0.0,18.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.799999999999999,8.799999999999999,8.799999999999999
Ben Roethlisberger,QB,PIT,380.0,3.0,2.0,55.0,40.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,22.9,22.9
Jay Cutler,QB,CHI,231.0,2.0,1.0,37.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.340000000000003,13.340000000000003,13.340000000000003
Zach Mettenberger,QB,TEN,242.0,2.0,2.0,28.0,20.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,14.18,14.18
Sam Bradford,QB,PHI,361.0,2.0,2.0,41.0,28.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,16.839999999999996,16.839999999999996,16.839999999999996
Ryan Fitzpatrick,QB,NYJ,299.0,1.0,1.0,39.0,26.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.260000000000002,15.260000000000002,15.260000000000002
Jameis Winston,QB,TAM,363.0,2.0,1.0,50.0,29.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,19.02,19.02,19.02
Brock Osweiler,QB,DEN,296.0,3.0,1.0,44.0,21.0,5.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,29.74,29.74,29.74
Blake Bortles,QB,JAX,297.0,1.0,1.0,38.0,23.0,6.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,24.28,24.28,24.28
Matt Ryan,QB,ATL,246.0,1.0,1.0,35.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84,11.84,11.84
Ryan Tannehill,QB,MIA,216.0,0.0,0.0,34.0,20.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,15.040000000000001,15.040000000000001,15.040000000000001
Jimmy Clausen,QB,BAL,281.0,2.0,2.0,45.0,26.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,18.240000000000002,18.240000000000002,18.240000000000002
Charlie Whitehurst,QB,IND,13.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.52
Johnny Manziel,QB,CLE,161.0,1.0,1.0,32.0,19.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,10.14,10.14
Aaron Rodgers,QB,GNB,204.0,1.0,1.0,39.0,22.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06,10.06,10.06
Matt Hasselbeck,QB,IND,147.0,1.0,1.0,30.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.979999999999999,7.979999999999999,7.979999999999999
Marcus Mariota,QB,TEN,32.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.72,-0.72,-0.72
