Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Kirk Cousins,QB,WAS,324.0,4.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.96,28.96,28.96
Jay Cutler,QB,CHI,258.0,3.0,0.0,24.0,19.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.72,24.72,24.72
Ben Roethlisberger,QB,PIT,379.0,3.0,1.0,33.0,22.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.96,24.96,24.96
Sam Bradford,QB,PHI,236.0,1.0,0.0,25.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44,13.44,13.44
Cam Newton,QB,CAR,217.0,1.0,0.0,25.0,21.0,9.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,20.98,20.98,20.98
Carson Palmer,QB,ARI,363.0,3.0,1.0,47.0,29.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,20.32,20.32,20.32
Joe Flacco,QB,BAL,316.0,3.0,2.0,45.0,34.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,20.34,20.34,20.34
Eli Manning,QB,NYG,361.0,2.0,0.0,44.0,24.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,21.439999999999998,21.439999999999998,21.439999999999998
Teddy Bridgewater,QB,MIN,140.0,1.0,0.0,22.0,14.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,11.899999999999999,11.899999999999999,11.899999999999999
T.J. Yates,QB,HOU,69.0,1.0,0.0,11.0,5.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,6.56,6.56
Johnny Manziel,QB,CLE,372.0,1.0,1.0,45.0,33.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,16.580000000000002,16.580000000000002,16.580000000000002
Ryan Tannehill,QB,MIA,217.0,2.0,0.0,36.0,21.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,16.48,16.48
Tom Brady,QB,NWE,334.0,2.0,1.0,42.0,26.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,18.259999999999998,18.259999999999998,18.259999999999998
Tyrod Taylor,QB,BUF,158.0,1.0,0.0,27.0,17.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52,11.52,11.52
