Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Landry Jones,QB,PIT,168.0,2.0,0.0,12.0,8.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.62,14.62,14.62
Colin Kaepernick,QB,SFO,340.0,2.0,0.0,27.0,16.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,22.6,22.6
Brian Hoyer,QB,HOU,293.0,3.0,0.0,36.0,24.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.22,24.22,24.22
Andy Dalton,QB,CIN,243.0,3.0,0.0,33.0,22.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52,21.52,21.52
Matthew Stafford,QB,DET,405.0,4.0,1.0,42.0,27.0,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,33.900000000000006,33.900000000000006,33.900000000000006
Ryan Fitzpatrick,QB,NYJ,253.0,2.0,1.0,26.0,19.0,4.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,25.22,25.22,25.22
Drew Brees,QB,NOR,312.0,1.0,0.0,39.0,30.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68,16.68,16.68
Aaron Rodgers,QB,GNB,255.0,2.0,0.0,29.0,16.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.599999999999998,19.599999999999998,19.599999999999998
Tom Brady,QB,NWE,312.0,3.0,1.0,37.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.48,22.48,22.48
Matt Ryan,QB,ATL,295.0,2.0,0.0,44.0,30.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,18.8,18.8,18.8
Philip Rivers,QB,SDG,503.0,2.0,0.0,65.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.12,28.12,28.12
Andrew Luck,QB,IND,312.0,3.0,0.0,50.0,30.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,27.98,27.98,27.98
Ryan Tannehill,QB,MIA,266.0,2.0,2.0,29.0,22.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.04,16.04,16.04
Russell Wilson,QB,SEA,241.0,1.0,0.0,30.0,18.0,8.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,18.94,18.94,18.94
Alex Smith,QB,KAN,282.0,1.0,0.0,37.0,22.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28,16.28,16.28
Jay Cutler,QB,CHI,353.0,1.0,1.0,41.0,26.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.319999999999997,17.319999999999997,17.319999999999997
Zach Mettenberger,QB,TEN,63.0,0.0,0.0,8.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,2.92,2.92
Carson Palmer,QB,ARI,421.0,1.0,2.0,45.0,29.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74,16.74,16.74
EJ Manuel,QB,BUF,263.0,1.0,1.0,42.0,28.0,6.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,20.72,20.72,20.72
Joe Flacco,QB,BAL,343.0,2.0,2.0,53.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72,17.72,17.72
Blake Bortles,QB,JAX,331.0,3.0,3.0,53.0,30.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,22.94,22.94,22.94
Marcus Mariota,QB,TEN,219.0,1.0,2.0,33.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.76,4.76,4.76
