Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Matthew Stafford,QB,DET,323.0,3.0,0.0,29.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12,25.12,25.12
Philip Rivers,QB,LAC,387.0,3.0,0.0,37.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,27.98,27.98,27.98
Russell Wilson,QB,SEA,221.0,2.0,0.0,29.0,18.0,5.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,20.44,20.44,20.44
Drew Brees,QB,NOR,245.0,1.0,0.0,30.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0
Randall Cobb,WR,GNB,10.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,6.0,45.0,1.0,0.0,15.3,11.3,13.3
Tyrod Taylor,QB,BUF,204.0,1.0,0.0,27.0,19.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,15.66,15.66,15.66
Case Keenum,QB,MIN,189.0,1.0,0.0,29.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.559999999999999,11.559999999999999,11.559999999999999
Landry Jones,QB,PIT,239.0,1.0,1.0,27.0,23.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,8.96,8.96,8.96
DeShone Kizer,QB,CLE,314.0,2.0,1.0,30.0,16.0,6.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,24.660000000000004,24.660000000000004,24.660000000000004
Marcus Mariota,QB,TEN,134.0,1.0,0.0,21.0,12.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,13.36,13.36,13.36
Derek Carr,QB,OAK,243.0,1.0,1.0,28.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.82,9.82,9.82
Nate Sudfeld,QB,PHI,134.0,0.0,0.0,23.0,19.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5600000000000005,7.5600000000000005,7.5600000000000005
Matt Ryan,QB,ATL,317.0,1.0,0.0,45.0,28.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.08,18.08,18.08
Andy Dalton,QB,CIN,222.0,3.0,0.0,44.0,23.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.680000000000003,20.680000000000003,20.680000000000003
Paxton Lynch,QB,DEN,254.0,2.0,2.0,31.0,21.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,13.46,13.46,13.46
Dak Prescott,QB,DAL,179.0,1.0,0.0,30.0,17.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,12.76,12.76
Jacoby Brissett,QB,IND,114.0,1.0,0.0,25.0,15.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,10.36,10.36
Jimmy Garoppolo,QB,SFO,292.0,2.0,2.0,33.0,20.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.579999999999998,15.579999999999998,15.579999999999998
David Fales,QB,MIA,265.0,1.0,1.0,42.0,29.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,19.400000000000002,19.400000000000002,19.400000000000002
Tom Brady,QB,NWE,190.0,2.0,0.0,37.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.6,15.6
Patrick Mahomes,QB,KAN,284.0,0.0,1.0,35.0,22.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,10.36,10.36
Joe Callahan,QB,GNB,11.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.44
Bryce Petty,QB,NYJ,232.0,0.0,0.0,36.0,19.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18,9.18,9.18
Sean Mannion,QB,LAR,169.0,0.0,0.0,34.0,20.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.16,5.16,5.16
Joe Flacco,QB,BAL,203.0,2.0,1.0,47.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.119999999999997,14.119999999999997,14.119999999999997
Mitchell Trubisky,QB,CHI,178.0,0.0,0.0,36.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,7.32,7.32
Brett Hundley,QB,GNB,172.0,1.0,2.0,24.0,14.0,3.0,15.0,0.0,1.0,1.0,10.0,0.0,1.0,8.379999999999999,7.379999999999999,7.879999999999999
Jameis Winston,QB,TAM,363.0,1.0,3.0,51.0,28.0,5.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,21.72,21.72,21.72
T.J. Yates,QB,HOU,137.0,0.0,1.0,24.0,14.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.380000000000001,4.380000000000001,4.380000000000001
Jay Cutler,QB,MIA,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.24
Drew Stanton,QB,ARI,145.0,1.0,1.0,34.0,15.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.700000000000001,7.700000000000001,7.700000000000001
Eli Manning,QB,NYG,132.0,1.0,1.0,28.0,10.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.880000000000001,6.880000000000001,6.880000000000001
Brian Hoyer,QB,NWE,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
Tyler Bray,QB,KAN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0
Tarik Cohen,RB,CHI,0.0,0.0,0.0,1.0,0.0,3.0,13.0,0.0,6.0,8.0,14.0,0.0,0.0,8.7,2.7,5.7
Blake Bortles,QB,JAX,158.0,0.0,2.0,34.0,15.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2200000000000006,3.2200000000000006,3.2200000000000006
Cam Newton,QB,CAR,180.0,1.0,3.0,34.0,14.0,11.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,11.100000000000001,11.100000000000001,11.100000000000001
Kirk Cousins,QB,WAS,158.0,0.0,3.0,37.0,20.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,7.52,7.52,7.52
Nick Foles,QB,PHI,39.0,0.0,1.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43999999999999995,-0.43999999999999995,-0.43999999999999995
Orleans Darkwa,RB,NYG,0.0,0.0,0.0,0.0,0.0,20.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,21.4,21.4,21.4
Latavius Murray,RB,MIN,0.0,0.0,0.0,0.0,0.0,20.0,111.0,2.0,1.0,1.0,3.0,0.0,0.0,24.400000000000002,23.400000000000002,23.900000000000002
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,0.0,0.0,27.0,103.0,0.0,3.0,5.0,38.0,0.0,0.0,17.1,14.100000000000001,15.600000000000001
Marshawn Lynch,RB,OAK,0.0,0.0,0.0,0.0,0.0,19.0,101.0,0.0,2.0,3.0,18.0,0.0,0.0,13.9,11.9,12.9
