Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Kirk Cousins,QB,WAS,322.0,3.0,0.0,32.0,22.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,25.980000000000004,25.980000000000004,25.980000000000004
Tom Brady,QB,NWE,340.0,3.0,0.0,37.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,25.6,25.6
Matthew Stafford,QB,DET,299.0,2.0,0.0,31.0,21.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,18.26,18.26,18.26
Andy Dalton,QB,CIN,154.0,3.0,0.0,25.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.56,18.56,18.56
Matt Ryan,QB,ATL,195.0,2.0,0.0,27.0,19.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0
Ben Roethlisberger,QB,PIT,299.0,4.0,0.0,45.0,30.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,28.96,28.96,28.96
Philip Rivers,QB,LAC,251.0,2.0,0.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.04,18.04,18.04
Matt Moore,QB,MIA,282.0,1.0,0.0,28.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.28,15.28,15.28
Drew Brees,QB,NOR,385.0,2.0,1.0,41.0,29.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.599999999999998,21.599999999999998,21.599999999999998
Case Keenum,QB,MIN,280.0,1.0,0.0,38.0,27.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,17.2,17.2
Ryan Fitzpatrick,QB,TAM,275.0,2.0,0.0,37.0,22.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,19.9,19.9
Tom Savage,QB,HOU,230.0,2.0,1.0,32.0,22.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,13.5
Carson Wentz,QB,PHI,168.0,2.0,0.0,27.0,14.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.02,16.02,16.02
Kellen Clemens,QB,LAC,33.0,0.0,0.0,5.0,5.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.02,1.02
Blaine Gabbert,QB,ARI,257.0,3.0,2.0,34.0,22.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.580000000000002,19.580000000000002,19.580000000000002
Tyrod Taylor,QB,BUF,158.0,1.0,0.0,25.0,15.0,4.0,38.0,1.0,0.0,0.0,0.0,0.0,1.0,18.12,18.12,18.12
Joe Flacco,QB,BAL,183.0,1.0,1.0,28.0,22.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22,9.22,9.22
Mitchell Trubisky,QB,CHI,179.0,1.0,0.0,30.0,18.0,6.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,14.46,14.46,14.46
Russell Wilson,QB,SEA,258.0,2.0,1.0,42.0,26.0,7.0,86.0,1.0,0.0,0.0,0.0,0.0,1.0,28.92,28.92,28.92
Blake Bortles,QB,JAX,154.0,1.0,0.0,30.0,17.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,8.56,8.56,8.56
Jared Goff,QB,LAR,225.0,0.0,0.0,37.0,23.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,9.8,9.8
Jon Ryan,P,SEA,-4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,-0.16,-0.16
Eli Manning,QB,NYG,205.0,0.0,0.0,35.0,19.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,8.7
Brock Osweiler,QB,DEN,254.0,1.0,1.0,42.0,23.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,14.559999999999999,14.559999999999999,14.559999999999999
Derek Carr,QB,OAK,237.0,1.0,1.0,49.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48,11.48,11.48
Marcus Mariota,QB,TEN,306.0,1.0,4.0,33.0,22.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,14.740000000000002,14.740000000000002,14.740000000000002
Alex Smith,QB,KAN,230.0,0.0,2.0,40.0,27.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,7.899999999999999,7.899999999999999,7.899999999999999
Jay Cutler,QB,MIA,83.0,1.0,3.0,12.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,1.42,1.42
DeShone Kizer,QB,CLE,179.0,1.0,2.0,32.0,16.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,5.359999999999999,5.359999999999999,5.359999999999999
Brett Hundley,QB,GNB,239.0,0.0,3.0,36.0,21.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,3.460000000000001,3.460000000000001,3.460000000000001
Eric Decker,WR,TEN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,37.0,0.0,0.0,6.7,3.7,5.2
Cooper Rush,QB,DAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dak Prescott,QB,DAL,145.0,0.0,3.0,31.0,18.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2000000000000002,-1.2000000000000002,-1.2000000000000002
Nathan Peterman,QB,BUF,66.0,0.0,5.0,14.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.96,-6.96,-6.96
Travis Kelce,TE,KAN,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,14.0,109.0,0.0,0.0,16.9,8.9,12.9
Shane Vereen,RB,NYG,0.0,0.0,1.0,1.0,0.0,2.0,13.0,0.0,3.0,3.0,15.0,0.0,0.0,3.8,0.7999999999999998,2.3
Mark Ingram,RB,NOR,0.0,0.0,0.0,0.0,0.0,11.0,134.0,1.0,3.0,4.0,21.0,0.0,0.0,24.5,21.5,23.0
Jordan Howard,RB,CHI,0.0,0.0,0.0,0.0,0.0,15.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,18.5,18.5,18.5
Samaje Perine,RB,WAS,0.0,0.0,0.0,0.0,0.0,23.0,117.0,1.0,1.0,2.0,9.0,0.0,0.0,19.599999999999998,18.599999999999998,19.099999999999998
LeSean McCoy,RB,BUF,0.0,0.0,0.0,0.0,0.0,13.0,114.0,1.0,1.0,1.0,12.0,1.0,0.0,25.599999999999998,24.599999999999998,25.099999999999998
Leonard Fournette,RB,JAX,0.0,0.0,0.0,0.0,0.0,28.0,111.0,0.0,2.0,3.0,7.0,0.0,0.0,13.799999999999999,11.799999999999999,12.799999999999999
Latavius Murray,RB,MIN,0.0,0.0,0.0,0.0,0.0,15.0,95.0,2.0,1.0,2.0,1.0,0.0,0.0,22.6,21.6,22.1
Jay Ajayi,RB,PHI,0.0,0.0,0.0,0.0,0.0,7.0,91.0,0.0,1.0,1.0,10.0,0.0,0.0,11.1,10.1,10.6
Alfred Morris,RB,DAL,0.0,0.0,0.0,0.0,0.0,17.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,9.1,9.1
Melvin Gordon,RB,LAC,0.0,0.0,0.0,0.0,0.0,20.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0
Damien Williams,RB,MIA,0.0,0.0,0.0,0.0,0.0,10.0,78.0,0.0,1.0,1.0,24.0,0.0,0.0,11.2,10.2,10.7
Orleans Darkwa,RB,NYG,0.0,0.0,0.0,0.0,0.0,20.0,74.0,1.0,2.0,4.0,16.0,0.0,0.0,17.0,15.0,16.0
Kareem Hunt,RB,KAN,0.0,0.0,0.0,0.0,0.0,18.0,73.0,0.0,3.0,4.0,4.0,0.0,0.0,10.7,7.7,9.2
Marshawn Lynch,RB,OAK,0.0,0.0,0.0,0.0,0.0,11.0,67.0,0.0,1.0,1.0,10.0,0.0,0.0,8.7,7.7,8.2
D'Onta Foreman,RB,HOU,0.0,0.0,0.0,0.0,0.0,10.0,65.0,2.0,3.0,3.0,15.0,0.0,0.0,23.0,20.0,21.5
Lamar Miller,RB,HOU,0.0,0.0,0.0,0.0,0.0,22.0,61.0,0.0,4.0,5.0,22.0,1.0,0.0,18.3,14.3,16.3
Dion Lewis,RB,NWE,0.0,0.0,0.0,0.0,0.0,10.0,60.0,0.0,4.0,4.0,28.0,1.0,0.0,18.8,14.8,16.8
LeGarrette Blount,RB,PHI,0.0,0.0,0.0,0.0,0.0,13.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.7,5.7
Jamaal Williams,RB,GNB,0.0,0.0,0.0,0.0,0.0,18.0,57.0,0.0,4.0,6.0,38.0,0.0,0.0,13.5,9.5,11.5
Corey Clement,RB,PHI,0.0,0.0,0.0,0.0,0.0,6.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0
Alex Collins,RB,BAL,0.0,0.0,0.0,0.0,0.0,20.0,49.0,1.0,4.0,7.0,22.0,0.0,0.0,17.1,13.100000000000001,15.100000000000001
Joe Mixon,HB,CIN,0.0,0.0,0.0,0.0,0.0,20.0,49.0,0.0,2.0,2.0,0.0,0.0,0.0,6.9,4.9,5.9
Jerick McKinnon,RB,MIN,0.0,0.0,0.0,0.0,0.0,14.0,48.0,0.0,5.0,7.0,12.0,0.0,0.0,11.0,6.0,8.5
Le'Veon Bell,RB,PIT,0.0,0.0,0.0,0.0,0.0,12.0,46.0,0.0,9.0,11.0,57.0,0.0,0.0,19.3,10.3,14.8
Devontae Booker,RB,DEN,0.0,0.0,0.0,0.0,0.0,14.0,44.0,0.0,5.0,6.0,54.0,0.0,0.0,14.8,9.8,12.3
Tarik Cohen,RB,CHI,0.0,0.0,0.0,0.0,0.0,9.0,44.0,1.0,4.0,6.0,15.0,0.0,0.0,15.9,11.9,13.9
Tevin Coleman,RB,ATL,0.0,0.0,0.0,0.0,0.0,20.0,43.0,1.0,1.0,2.0,15.0,0.0,0.0,12.8,11.8,12.3
Alvin Kamara,RB,NOR,0.0,0.0,0.0,0.0,0.0,8.0,42.0,0.0,6.0,9.0,74.0,1.0,0.0,23.6,17.6,20.6
Austin Ekeler,RB,LAC,0.0,0.0,0.0,0.0,0.0,6.0,40.0,1.0,2.0,2.0,18.0,0.0,0.0,13.8,11.8,12.8
Doug Martin,RB,TAM,0.0,0.0,0.0,0.0,0.0,19.0,38.0,0.0,2.0,3.0,6.0,0.0,0.0,6.3999999999999995,4.3999999999999995,5.3999999999999995
C.J. Anderson,RB,DEN,0.0,0.0,0.0,0.0,0.0,13.0,37.0,1.0,2.0,3.0,19.0,0.0,1.0,11.6,9.6,10.6
Todd Gurley,RB,LAR,0.0,0.0,0.0,0.0,0.0,15.0,37.0,1.0,3.0,4.0,19.0,0.0,0.0,14.6,11.6,13.1
Theo Riddick,RB,DET,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,1.0,2.0,4.0,0.0,0.0,4.9,3.9,4.4
Derrick Henry,RB,TEN,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,3.2
Terron Ward,RB,ATL,0.0,0.0,0.0,0.0,0.0,6.0,31.0,0.0,1.0,1.0,11.0,0.0,0.0,5.2,4.2,4.7
J.D. McKissic,RB,SEA,0.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,5.0,6.0,23.0,0.0,0.0,10.3,5.3,7.8
Adrian Peterson,RB,ARI,0.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,1.0,1.0,13.0,0.0,0.0,4.9,3.9000000000000004,4.4
Ameer Abdullah,RB,DET,0.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,2.0,2.0,13.0,1.0,0.0,11.5,9.5,10.5
Wayne Gallman,RB,NYG,0.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,1.0,4.0,3.0,0.0,0.0,3.1999999999999997,2.1999999999999997,2.6999999999999997
Jalen Richard,RB,OAK,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,2.0,3.0,9.0,0.0,0.0,4.8,2.8,3.8
Isaiah Crowell,RB,CLE,0.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.8
Mike Davis,RB,SEA,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,2.0,2.0,41.0,0.0,0.0,7.8999999999999995,5.8999999999999995,6.8999999999999995
Travaris Cadet,RB,BUF,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,6.0,6.0,39.0,0.0,0.0,11.6,5.6,8.6
Chris Thompson,RB,WAS,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,1.0,1.0,16.0,1.0,0.0,10.3,9.3,9.8
Derek Watt,FB,LAC,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7
Rex Burkhead,RB,NWE,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,4.0,6.0,21.0,0.0,0.0,7.7,3.7,5.7
Tyreek Hill,WR,KAN,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,7.0,7.0,68.0,0.0,0.0,15.4,8.4,11.9
Jamize Olawale,FB,OAK,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,2.0,2.0,6.0,0.0,0.0,4.2,2.2,3.2
Charcandrick West,RB,KAN,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,4.0,4.0,9.0,0.0,0.0,6.4,2.4,4.4
T.J. Yeldon,RB,JAX,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,1.0,2.0,5.0,0.0,0.0,3.0,2.0,2.5
James White,RB,NWE,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3
James Conner,RB,PIT,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2
Rod Smith,RB,DAL,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1
Duke Johnson,RB,CLE,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,4.0,6.0,56.0,1.0,0.0,16.6,12.6,14.6
DeMarco Murray,RB,TEN,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,5.0,6.0,37.0,0.0,0.0,9.7,4.7,7.2
Kerwynn Williams,RB,ARI,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,2.0,9.0,0.0,0.0,2.8,1.8,2.3
Javorius Allen,RB,BAL,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,1.0,1.0,9.0,0.0,0.0,2.7,1.7000000000000002,2.2
C.J. Ham,RB,MIN,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8
