Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Mohamed Sanu,WR,ATL,51.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,9.0,64.0,0.0,0.0,20.44,12.440000000000001,16.44
Philip Rivers,QB,LAC,434.0,3.0,0.0,33.0,27.0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,28.86,28.86,28.86
Jimmy Garoppolo,QB,SFO,18.0,1.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,5.12,5.12
Derek Carr,QB,OAK,253.0,2.0,0.0,24.0,18.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,15.819999999999997,15.819999999999997,15.819999999999997
Brett Hundley,QB,GNB,245.0,3.0,0.0,26.0,17.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,22.400000000000002,22.400000000000002,22.400000000000002
Case Keenum,QB,MIN,282.0,2.0,0.0,30.0,21.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,27.28,27.28,27.28
Sam Koch,P,BAL,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.88,0.88
Tom Brady,QB,NWE,227.0,4.0,1.0,28.0,18.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,20.68,20.68,20.68
Andy Dalton,QB,CIN,214.0,2.0,0.0,28.0,18.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,19.160000000000004,19.160000000000004,19.160000000000004
Matt Ryan,QB,ATL,317.0,1.0,0.0,35.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.78,16.78,16.78
Josh McCown,QB,NYJ,307.0,3.0,0.0,36.0,19.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,25.080000000000002,25.080000000000002,25.080000000000002
Carson Wentz,QB,PHI,227.0,3.0,0.0,36.0,23.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,23.979999999999997,23.979999999999997,23.979999999999997
Trevor Siemian,QB,DEN,149.0,2.0,0.0,21.0,11.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.860000000000001,14.860000000000001,14.860000000000001
Ben Roethlisberger,QB,PIT,351.0,4.0,2.0,45.0,33.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,28.54,28.54,28.54
Drew Brees,QB,NOR,246.0,1.0,0.0,32.0,22.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34,14.34,14.34
Jared Goff,QB,LAR,354.0,2.0,1.0,43.0,28.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86,19.86,19.86
Nick Foles,QB,PHI,21.0,0.0,0.0,3.0,3.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.46,-1.46,-1.46
Tyrod Taylor,QB,BUF,183.0,1.0,0.0,29.0,19.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,14.02,14.02,14.02
Kirk Cousins,QB,WAS,242.0,2.0,1.0,31.0,19.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.08,16.08,16.08
Matthew Stafford,QB,DET,250.0,2.0,1.0,35.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,14.0
DeShone Kizer,QB,CLE,268.0,0.0,0.0,31.0,18.0,9.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,20.619999999999997,20.619999999999997,20.619999999999997
Russell Wilson,QB,SEA,228.0,2.0,1.0,34.0,20.0,7.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,23.619999999999997,23.619999999999997,23.619999999999997
Blaine Gabbert,QB,ARI,241.0,2.0,1.0,38.0,22.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,15.34,15.34,15.34
Ryan Fitzpatrick,QB,TAM,283.0,0.0,0.0,44.0,27.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,13.32,13.32
Jacoby Brissett,QB,IND,196.0,0.0,0.0,29.0,17.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,7.4399999999999995,7.4399999999999995,7.4399999999999995
Alex Smith,QB,KAN,199.0,1.0,1.0,36.0,23.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,13.46,13.46,13.46
Joe Flacco,QB,BAL,141.0,0.0,0.0,32.0,20.0,6.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84,9.84,9.84
Matt Moore,QB,MIA,215.0,1.0,2.0,34.0,23.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,9.5,9.5
Marcus Mariota,QB,TEN,184.0,1.0,2.0,25.0,17.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76,7.76,7.76
C.J. Beathard,QB,SFO,201.0,0.0,1.0,38.0,22.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.139999999999999,8.139999999999999,8.139999999999999
Dak Prescott,QB,DAL,179.0,0.0,2.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,3.16,3.16
Cam Newton,QB,CAR,168.0,0.0,0.0,28.0,11.0,9.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,15.52,15.52,15.52
