Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Andy Dalton,QB,CIN,286.0,4.0,0.0,30.0,25.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,28.339999999999996,28.339999999999996,28.339999999999996
Cam Newton,QB,CAR,316.0,3.0,1.0,29.0,22.0,8.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,33.04,33.04,33.04
Aaron Rodgers,QB,GNB,179.0,4.0,0.0,26.0,18.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.06,23.06,23.06
Deshaun Watson,QB,HOU,283.0,4.0,1.0,34.0,25.0,4.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,33.72,33.72,33.72
Lac Edwards,P,NYJ,31.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24
Kirk Cousins,QB,WAS,220.0,2.0,0.0,24.0,14.0,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,20.6,20.6
Jameis Winston,QB,TAM,332.0,3.0,0.0,38.0,22.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,26.48,26.48,26.48
Russell Wilson,QB,SEA,295.0,2.0,2.0,26.0,21.0,4.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,25.6,25.6,25.6
Tyrod Taylor,QB,BUF,182.0,1.0,0.0,20.0,12.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48,12.48,12.48
Philip Rivers,QB,LAC,347.0,2.0,0.0,38.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.880000000000003,19.880000000000003,19.880000000000003
Alex Smith,QB,KAN,293.0,1.0,0.0,37.0,27.0,7.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,27.32,27.32,27.32
Tom Brady,QB,NWE,307.0,2.0,0.0,45.0,32.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.48,20.48,20.48
Drew Brees,QB,NOR,268.0,2.0,0.0,41.0,29.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.02,19.02,19.02
Derek Carr,QB,OAK,143.0,1.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.719999999999999,9.719999999999999,9.719999999999999
Jared Goff,QB,LAR,255.0,2.0,0.0,36.0,21.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.099999999999998,18.099999999999998,18.099999999999998
Trevor Siemian,QB,DEN,179.0,1.0,0.0,26.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26,11.26,11.26
Dak Prescott,QB,DAL,252.0,3.0,1.0,36.0,20.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,22.58,22.58,22.58
Eli Manning,QB,NYG,288.0,2.0,0.0,49.0,30.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,27.72,27.72,27.72
Carson Wentz,QB,PHI,242.0,1.0,0.0,31.0,17.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.08,15.08,15.08
Kevin Hogan,QB,CLE,65.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2.6
Carson Palmer,QB,ARI,357.0,1.0,1.0,51.0,33.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.380000000000003,16.380000000000003,16.380000000000003
Matthew Stafford,QB,DET,209.0,0.0,0.0,31.0,19.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.059999999999999,8.059999999999999,8.059999999999999
