Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Shaun King,QB,TAM,267.0,4.0,0.0,23.0,16.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08,27.08,27.08
Mark Brunell,QB,JAX,231.0,3.0,0.0,24.0,20.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,25.340000000000003,25.340000000000003,25.340000000000003
Troy Aikman,QB,DAL,43.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,5.72,5.72
Steve McNair,QB,TEN,96.0,1.0,0.0,18.0,14.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,9.44,9.44
Peyton Manning,QB,IND,288.0,3.0,2.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52,19.52,19.52
Jim Harbaugh,QB,SDG,222.0,2.0,1.0,35.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.980000000000004,14.980000000000004,14.980000000000004
Jay Fiedler,QB,MIA,158.0,1.0,0.0,25.0,16.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,16.92,16.92,16.92
Kordell Stewart,QB,PIT,133.0,1.0,0.0,18.0,9.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,12.42,12.42,12.42
Vinny Testaverde,QB,NYJ,293.0,2.0,2.0,38.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.719999999999999,13.719999999999999,13.719999999999999
Jeff Garcia,QB,SFO,243.0,2.0,0.0,44.0,26.0,4.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82,22.82,22.82
Kerry Collins,QB,NYG,253.0,1.0,0.0,37.0,22.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.42,14.42,14.42
Trent Green,QB,STL,310.0,2.0,1.0,39.0,22.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0
Elvis Grbac,QB,KAN,342.0,3.0,3.0,35.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.68,19.68,19.68
Jeff Blake,QB,NOR,167.0,1.0,1.0,26.0,16.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28,10.28,10.28
Doug Flutie,QB,BUF,253.0,0.0,0.0,35.0,18.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.62,11.62,11.62
Randall Cunningham,QB,DAL,177.0,0.0,1.0,20.0,13.0,3.0,-3.0,1.0,0.0,0.0,0.0,0.0,1.0,8.78,8.78,8.78
