Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Peyton Manning,QB,IND,268.0,3.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72,22.72,22.72
Warren Moon,QB,KAN,78.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,7.12,7.12
Chris Chandler,QB,ATL,240.0,2.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,17.6,17.6
Troy Aikman,QB,DAL,154.0,2.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16,14.16,14.16
Brad Johnson,QB,WAS,269.0,3.0,1.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.759999999999998,20.759999999999998,20.759999999999998
Trent Green,QB,STL,205.0,3.0,1.0,21.0,15.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0
Sylvester Morris,WR,KAN,31.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,8.0,64.0,0.0,0.0,12.64,7.640000000000001,10.14
Rich Gannon,QB,OAK,176.0,3.0,1.0,22.0,15.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.439999999999998,18.439999999999998,18.439999999999998
Elvis Grbac,QB,KAN,266.0,2.0,0.0,30.0,18.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.240000000000002,18.240000000000002,18.240000000000002
Steve Beuerlein,QB,CAR,309.0,3.0,0.0,44.0,28.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.66,24.66,24.66
Daunte Culpepper,QB,MIN,251.0,3.0,1.0,29.0,17.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,22.939999999999998,22.939999999999998,22.939999999999998
Doug Flutie,QB,BUF,294.0,2.0,0.0,43.0,28.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.56,20.56,20.56
Brian Griese,QB,DEN,365.0,2.0,1.0,45.0,30.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,20.200000000000003,20.200000000000003,20.200000000000003
Drew Bledsoe,QB,NWE,231.0,1.0,0.0,34.0,23.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,19.64,19.64,19.64
Jeff Garcia,QB,SFO,307.0,2.0,1.0,39.0,25.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48,19.48,19.48
Vinny Testaverde,QB,NYJ,378.0,5.0,3.0,59.0,36.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82,29.82,29.82
Cade McNown,QB,CHI,49.0,0.0,0.0,9.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,2.16,2.16
Jermaine Lewis,WR,BAL,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,18.0,0.0,0.0,4.92,1.92,3.42
Donovan McNabb,QB,PHI,207.0,1.0,1.0,35.0,22.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,12.78,12.78,12.78
Jon Kitna,QB,SEA,85.0,0.0,0.0,18.0,11.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2999999999999998,0.2999999999999998,0.2999999999999998
Kordell Stewart,QB,PIT,74.0,0.0,0.0,13.0,7.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,4.46,4.46
Jeff Blake,QB,NOR,209.0,0.0,1.0,31.0,19.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.959999999999999,8.959999999999999,8.959999999999999
Kurt Warner,QB,STL,185.0,1.0,2.0,25.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,5.4,5.4
Steve McNair,QB,TEN,101.0,1.0,1.0,21.0,11.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,9.34,9.34
Mark Brunell,QB,JAX,271.0,1.0,2.0,42.0,21.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,12.04,12.04
Charlie Batch,QB,DET,144.0,0.0,0.0,31.0,13.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.359999999999999,7.359999999999999,7.359999999999999
Jay Fiedler,QB,MIA,250.0,2.0,3.0,35.0,16.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999999999999,14.399999999999999,14.399999999999999
Kent Graham,QB,PIT,46.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,1.84,1.84
Akili Smith,QB,CIN,34.0,0.0,0.0,9.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,2.56,2.56
Spergon Wynn,QB,CLE,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08
Jake Plummer,QB,ARI,180.0,0.0,3.0,31.0,20.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,4.800000000000001,4.800000000000001
Jim Miller,QB,CHI,128.0,0.0,1.0,34.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003,3.3200000000000003,3.3200000000000003
