Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Matt Ryan,QB,ATL,344.0,4.0,0.0,34.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.759999999999998,27.759999999999998,27.759999999999998
Dak Prescott,QB,DAL,247.0,3.0,0.0,27.0,21.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,23.880000000000003,23.880000000000003,23.880000000000003
Russell Wilson,QB,SEA,282.0,2.0,0.0,26.0,20.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,26.28,26.28,26.28
Mike Glennon,QB,TAM,75.0,1.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0
Drew Brees,QB,NOR,323.0,3.0,0.0,39.0,28.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.720000000000002,24.720000000000002,24.720000000000002
Philip Rivers,QB,SDG,275.0,2.0,0.0,33.0,24.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,18.7,18.7
Jameis Winston,QB,TAM,261.0,3.0,0.0,37.0,23.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,21.54,21.54,21.54
Bryce Petty,QB,NYJ,19.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,0.76
Cody Kessler,QB,CLE,203.0,1.0,0.0,27.0,19.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.219999999999999,13.219999999999999,13.219999999999999
Ryan Mallett,QB,BAL,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.36
Sam Bradford,QB,MIN,273.0,1.0,0.0,40.0,31.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,16.42,15.42,15.92
Colin Kaepernick,QB,SFO,398.0,2.0,1.0,39.0,24.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,22.220000000000002,22.220000000000002,22.220000000000002
Mark Sanchez,QB,DAL,8.0,0.0,0.0,1.0,1.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12
Eli Manning,QB,NYG,257.0,4.0,2.0,36.0,22.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.880000000000003,21.880000000000003,21.880000000000003
Aaron Rodgers,QB,GNB,297.0,3.0,1.0,43.0,26.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,26.180000000000003,26.180000000000003,26.180000000000003
Cam Newton,QB,CAR,225.0,1.0,0.0,32.0,20.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,14.6,14.6
Tyrod Taylor,QB,BUF,289.0,1.0,1.0,38.0,27.0,8.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,23.860000000000003,23.860000000000003,23.860000000000003
Marcus Mariota,QB,TEN,313.0,3.0,2.0,43.0,27.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,25.919999999999998,25.919999999999998,25.919999999999998
Matthew Stafford,QB,DET,219.0,2.0,1.0,36.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.759999999999998,14.759999999999998,14.759999999999998
Ryan Tannehill,QB,MIA,149.0,1.0,0.0,28.0,17.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66,9.66,9.66
Nick Foles,QB,KAN,187.0,1.0,0.0,33.0,20.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,11.18,11.18
Joe Flacco,QB,BAL,241.0,1.0,1.0,30.0,18.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84,12.84,12.84
Trevor Siemian,QB,DEN,283.0,2.0,1.0,37.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.32,15.32,15.32
Derek Carr,QB,OAK,184.0,0.0,0.0,31.0,20.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,7.66,7.66
Blake Bortles,QB,JAX,252.0,2.0,1.0,41.0,22.0,6.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,21.479999999999997,21.479999999999997,21.479999999999997
Case Keenum,QB,LAR,296.0,1.0,1.0,46.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84,13.84,13.84
Andrew Luck,QB,IND,281.0,1.0,2.0,36.0,23.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.740000000000002,12.740000000000002,12.740000000000002
Ben Roethlisberger,QB,PIT,264.0,1.0,1.0,45.0,23.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,18.860000000000003,18.860000000000003,18.860000000000003
Carson Wentz,QB,PHI,364.0,0.0,2.0,47.0,27.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16,10.16,10.16
Ryan Fitzpatrick,QB,NYJ,194.0,1.0,2.0,27.0,16.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,10.36,10.36
Jarvis Landry,WR,MIA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,33.0,0.0,0.0,6.3,3.3,4.8
Jonathan Williams,RB,BUF,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melvin Gordon,RB,SDG,0.0,0.0,0.0,0.0,0.0,32.0,196.0,1.0,4.0,4.0,65.0,0.0,0.0,36.1,32.1,34.1
Mark Ingram,RB,NOR,0.0,0.0,0.0,0.0,0.0,15.0,158.0,1.0,2.0,2.0,13.0,1.0,0.0,31.1,29.1,30.1
Latavius Murray,RB,OAK,0.0,0.0,0.0,0.0,0.0,20.0,114.0,3.0,1.0,1.0,13.0,0.0,0.0,31.7,30.7,31.2
Jay Ajayi,RB,MIA,0.0,0.0,0.0,0.0,0.0,24.0,111.0,1.0,3.0,4.0,19.0,0.0,0.0,22.0,19.0,20.5
