Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Antwaan Randle El,WR,WAS,48.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,53.0,0.0,0.0,14.219999999999999,11.219999999999999,12.719999999999999
Vinny Testaverde,3QB,NWE,29.0,1.0,0.0,3.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0600000000000005,5.0600000000000005,5.0600000000000005
A.J. Feeley,QB,PHI,321.0,3.0,0.0,33.0,22.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.14,25.14,25.14
Jake Delhomme,QB,CAR,207.0,2.0,0.0,27.0,23.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.98,15.98,15.98
Brad Maynard,P,CHI,37.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,1.48,1.48
Philip Rivers,QB,SDG,231.0,2.0,1.0,24.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.440000000000001,15.440000000000001,15.440000000000001
Brad Johnson,QB,MIN,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.48
Kurt Warner,QB,ARI,356.0,1.0,0.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.240000000000002,18.240000000000002,18.240000000000002
Tony Romo,QB,DAL,321.0,2.0,1.0,32.0,23.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,16.44,16.44,16.44
Jon Kitna,QB,DET,306.0,4.0,1.0,42.0,28.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,28.740000000000002,28.740000000000002,28.740000000000002
Damon Huard,QB,KAN,54.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,2.16,2.16
Tom Brady,QB,NWE,225.0,1.0,0.0,24.0,15.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,12.9,12.9
