Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Ryan Longwell,K,MIN,16.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,4.64,4.64
Rex Grossman,QB,CHI,289.0,4.0,0.0,27.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.560000000000002,27.560000000000002,27.560000000000002
David Carr,QB,HOU,219.0,3.0,0.0,26.0,22.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,19.759999999999998,19.759999999999998,19.759999999999998
Peyton Manning,QB,IND,400.0,3.0,0.0,38.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,28.2,28.2
Eli Manning,QB,NYG,371.0,3.0,1.0,43.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84,24.84,24.84
Alex Smith,QB,SFO,233.0,1.0,0.0,22.0,11.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22,13.22,13.22
Donovan McNabb,QB,PHI,350.0,2.0,0.0,45.0,27.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,25.1,25.1
Philip Rivers,QB,SDG,235.0,1.0,0.0,35.0,25.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,14.4,14.4
Jon Kitna,QB,DET,230.0,0.0,0.0,30.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13.299999999999999,13.299999999999999,13.299999999999999
Drew Brees,QB,NOR,353.0,2.0,1.0,41.0,26.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,2.0,15.719999999999999,15.719999999999999,15.719999999999999
Chad Pennington,QB,NYJ,306.0,2.0,1.0,37.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44,18.44,18.44
Daunte Culpepper,QB,MIA,250.0,1.0,1.0,32.0,23.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,12.7,12.7
J.P. Losman,QB,BUF,83.0,1.0,0.0,18.0,11.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.32,8.32,8.32
Damon Huard,QB,KAN,133.0,0.0,0.0,23.0,17.0,1.0,0.0,0.0,1.0,1.0,-4.0,0.0,1.0,3.92,2.92,3.42
Brian Griese,QB,CHI,5.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
Drew Bledsoe,QB,DAL,237.0,2.0,0.0,38.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48,17.48,17.48
Brett Favre,QB,GNB,340.0,3.0,1.0,55.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,23.6,23.6
Carson Palmer,QB,CIN,352.0,2.0,2.0,40.0,24.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,18.18,18.18
Marc Bulger,QB,STL,185.0,1.0,0.0,34.0,19.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.3,9.3,9.3
Kurt Warner,QB,ARI,231.0,1.0,1.0,38.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34,11.34,11.34
Michael Vick,QB,ATL,92.0,1.0,1.0,15.0,10.0,14.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,24.38,24.38,24.38
Byron Leftwich,QB,JAX,260.0,0.0,1.0,39.0,26.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,8.8,8.8
Tom Brady,QB,NWE,220.0,1.0,1.0,29.0,15.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.700000000000001,8.700000000000001,8.700000000000001
