Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Aaron Brooks,QB,NOR,279.0,3.0,0.0,34.0,25.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56,23.56,23.56
Chad Pennington,QB,NYJ,258.0,2.0,0.0,29.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.42,18.42,18.42
Michael Vick,QB,ATL,179.0,1.0,0.0,19.0,14.0,12.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,22.060000000000002,22.060000000000002,22.060000000000002
Donovan McNabb,QB,PHI,245.0,2.0,0.0,28.0,19.0,3.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,26.2,26.2,26.2
Brian Moorman,P,BUF,24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,0.96
Peyton Manning,QB,IND,254.0,2.0,0.0,33.0,24.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.66,18.66,18.66
Joey Harrington,QB,DET,176.0,3.0,1.0,25.0,18.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,18.74,18.74,18.74
Rich Gannon,QB,OAK,209.0,1.0,0.0,27.0,19.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,14.76,14.76,14.76
David Carr,QB,HOU,313.0,2.0,1.0,34.0,23.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52,21.52,21.52
Marc Bulger,QB,STL,285.0,1.0,1.0,31.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.4,11.4,11.4
Kurt Warner,QB,NYG,232.0,1.0,0.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.28,13.28,13.28
Byron Leftwich,QB,JAX,120.0,1.0,0.0,16.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,9.600000000000001,9.600000000000001
Daunte Culpepper,QB,MIN,343.0,1.0,1.0,47.0,37.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,17.82,17.82,17.82
Craig Hentrich,P/K,TEN,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.16
Ben Roethlisberger,QB,PIT,176.0,2.0,2.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04,11.04,11.04
Jake Delhomme,QB,CAR,180.0,3.0,2.0,29.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,15.2,15.2
Tom Brady,QB,NWE,219.0,2.0,2.0,26.0,15.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.059999999999999,11.059999999999999,11.059999999999999
Drew Bledsoe,QB,BUF,198.0,1.0,1.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,9.92,9.92
Jake Plummer,QB,DEN,250.0,0.0,0.0,39.0,23.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,12.4,12.4
Rex Grossman,QB,CHI,132.0,1.0,1.0,18.0,10.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98,7.98,7.98
Steve McNair,QB,TEN,273.0,0.0,1.0,39.0,25.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,13.120000000000001,13.120000000000001,13.120000000000001
Kyle Boller,QB,BAL,98.0,0.0,0.0,18.0,10.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,7.32,7.32
Vinny Testaverde,QB,DAL,322.0,1.0,3.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.880000000000003,10.880000000000003,10.880000000000003
Chris Simms,QB,TAM,175.0,0.0,1.0,32.0,21.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,4.300000000000001,4.300000000000001,4.300000000000001
Mark Brunell,QB,WAS,92.0,1.0,1.0,18.0,10.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,6.379999999999999,6.379999999999999,6.379999999999999
Brett Favre,QB,GNB,252.0,1.0,2.0,42.0,24.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98,10.98,10.98
Ken Dorsey,QB,SFO,205.0,0.0,1.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.199999999999999,6.199999999999999,6.199999999999999
Matt Hasselbeck,QB,SEA,147.0,1.0,1.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.879999999999999,7.879999999999999,7.879999999999999
