Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Donovan McNabb,QB,PHI,36.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4399999999999995,5.4399999999999995,5.4399999999999995
Daunte Culpepper,QB,MIN,285.0,3.0,0.0,23.0,16.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.5,25.5
Shane Matthews,QB,BUF,44.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,5.76,5.76
Jake Delhomme,QB,CAR,214.0,4.0,0.0,24.0,19.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.76,25.76,25.76
Ben Roethlisberger,QB,PIT,221.0,2.0,1.0,19.0,14.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.940000000000001,15.940000000000001,15.940000000000001
Jake Plummer,QB,DEN,303.0,2.0,1.0,26.0,21.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,20.919999999999998,20.919999999999998,20.919999999999998
Drew Brees,QB,SDG,290.0,3.0,1.0,31.0,21.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,22.8,22.8
Tom Brady,QB,NWE,264.0,2.0,0.0,32.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.860000000000003,18.860000000000003,18.860000000000003
Marc Bulger,QB,STL,225.0,1.0,0.0,27.0,20.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,13.7,13.7
Brett Favre,QB,GNB,365.0,3.0,1.0,43.0,30.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.200000000000003,24.200000000000003,24.200000000000003
Trent Green,QB,KAN,358.0,2.0,1.0,45.0,32.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,19.52,19.52,19.52
Brian Griese,QB,TAM,321.0,3.0,2.0,41.0,30.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,19.14,19.14,19.14
Peyton Manning,QB,IND,383.0,2.0,1.0,44.0,27.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.22,21.22,21.22
Josh McCown,QB,ARI,248.0,3.0,2.0,33.0,21.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.92,18.92,18.92
Drew Bledsoe,QB,BUF,172.0,1.0,0.0,32.0,21.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78,11.78,11.78
Jon Kitna,QB,CIN,186.0,2.0,1.0,32.0,20.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84,14.84,14.84
Tommy Maddox,QB,PIT,0.0,0.0,0.0,1.0,1.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1
A.J. Feeley,QB,MIA,176.0,1.0,0.0,43.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.04,9.04,9.04
Vinny Testaverde,QB,DAL,234.0,1.0,1.0,39.0,23.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,12.76,12.76
Kerry Collins,QB,OAK,217.0,2.0,1.0,37.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.68,14.68,14.68
Chad Hutchinson,QB,CHI,114.0,1.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.559999999999999,8.559999999999999,8.559999999999999
Luke McCown,QB,CLE,161.0,1.0,2.0,16.0,9.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.340000000000002,6.340000000000002,6.340000000000002
Chad Pennington,QB,NYJ,252.0,1.0,2.0,36.0,22.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,8.78,8.78,8.78
David Carr,QB,HOU,131.0,1.0,2.0,19.0,13.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,7.940000000000001,7.940000000000001,7.940000000000001
Doug Johnson,QB,TEN,26.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.04,1.04
Aaron Brooks,QB,NOR,227.0,1.0,2.0,24.0,12.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,16.279999999999998,16.279999999999998,16.279999999999998
David Garrard,QB,JAX,19.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,0.76
Patrick Ramsey,QB,WAS,158.0,1.0,2.0,29.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,6.52,6.52
Kyle Boller,QB,BAL,177.0,0.0,1.0,32.0,18.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,7.879999999999999,7.879999999999999,7.879999999999999
Eli Manning,QB,NYG,201.0,0.0,1.0,37.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.039999999999999,6.039999999999999,6.039999999999999
Joey Harrington,QB,DET,166.0,0.0,1.0,30.0,15.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,7.24,7.24
Jeff Blake,QB,PHI,41.0,0.0,0.0,14.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43999999999999995,0.43999999999999995,0.43999999999999995
Koy Detmer,QB,PHI,5.0,0.0,0.0,6.0,1.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
Brian Moorman,P,BUF,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sage Rosenfels,QB,MIA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Wilkins,K,STL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trent Dilfer,QB,SEA,128.0,0.0,1.0,26.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5200000000000005,3.5200000000000005,3.5200000000000005
Matt Schaub,QB,ATL,188.0,0.0,2.0,41.0,17.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.619999999999999,5.619999999999999,5.619999999999999
Ken Dorsey,QB,SFO,54.0,0.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.8399999999999999,-1.8399999999999999,-1.8399999999999999
Byron Leftwich,QB,JAX,35.0,0.0,1.0,14.0,6.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999999999998,1.2999999999999998,1.2999999999999998
Billy Volek,QB,TEN,111.0,0.0,2.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4400000000000004,0.4400000000000004,0.4400000000000004
Cody Pickett,QB,SFO,55.0,0.0,2.0,10.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2999999999999998,-1.2999999999999998,-1.2999999999999998
Domanick Williams,RB,HOU,0.0,0.0,0.0,0.0,0.0,31.0,158.0,1.0,4.0,5.0,31.0,0.0,0.0,28.900000000000002,24.900000000000002,26.900000000000002
Shaun Alexander,RB,SEA,0.0,0.0,0.0,0.0,0.0,30.0,154.0,3.0,0.0,0.0,0.0,0.0,0.0,33.4,33.4,33.4
Steven Jackson,RB,STL,0.0,0.0,0.0,0.0,0.0,24.0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,20.8,20.8,20.8
Lee Suggs,RB,CLE,0.0,0.0,0.0,0.0,0.0,38.0,143.0,0.0,1.0,2.0,4.0,0.0,1.0,13.700000000000001,12.700000000000001,13.200000000000001
Deuce McAllister,RB,NOR,0.0,0.0,0.0,0.0,0.0,29.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,12.8,12.8
Nick Goings,RB,CAR,0.0,0.0,0.0,0.0,0.0,33.0,127.0,0.0,4.0,4.0,39.0,0.0,0.0,20.599999999999998,16.599999999999998,18.599999999999998
Kevin Jones,HB,DET,0.0,0.0,0.0,0.0,0.0,25.0,123.0,1.0,1.0,2.0,8.0,0.0,0.0,20.1,19.1,19.6
