Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Kevin Byard,FS,TEN,66.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640000000000001,6.640000000000001,6.640000000000001
Patrick Mahomes,QB,KAN,326.0,6.0,0.0,28.0,23.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,38.839999999999996,38.839999999999996,38.839999999999996
Ryan Fitzpatrick,QB,TAM,402.0,4.0,1.0,33.0,27.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.979999999999997,29.979999999999997,29.979999999999997
Philip Rivers,QB,LAC,256.0,3.0,0.0,27.0,23.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.740000000000002,22.740000000000002,22.740000000000002
Ryan Tannehill,QB,MIA,168.0,2.0,0.0,23.0,17.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,17.119999999999997,17.119999999999997,17.119999999999997
Kirk Cousins,QB,MIN,425.0,4.0,1.0,48.0,35.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,31.5,31.5
Jimmy Garoppolo,QB,SFO,206.0,2.0,0.0,26.0,18.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64,16.64,16.64
Matt Ryan,QB,ATL,272.0,2.0,1.0,28.0,23.0,4.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,30.68,30.68,30.68
Drew Brees,QB,NOR,243.0,2.0,0.0,35.0,28.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.619999999999997,17.619999999999997,17.619999999999997
Derek Carr,QB,OAK,288.0,1.0,0.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.52,15.52,15.52
Blake Bortles,QB,JAX,376.0,4.0,1.0,45.0,29.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,32.54,32.54,32.54
Jared Goff,QB,LAR,354.0,1.0,1.0,32.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36,16.36,16.36
Andy Dalton,QB,CIN,265.0,4.0,0.0,42.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,26.6,26.6
Deshaun Watson,QB,HOU,310.0,2.0,1.0,32.0,22.0,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,22.799999999999997,22.799999999999997,22.799999999999997
Tom Brady,QB,NWE,234.0,2.0,0.0,35.0,24.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,16.36,16.36,16.36
Cam Newton,QB,CAR,335.0,3.0,1.0,45.0,32.0,5.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,27.599999999999998,27.599999999999998,27.599999999999998
Ben Roethlisberger,QB,PIT,452.0,3.0,0.0,60.0,39.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,36.98,36.98,36.98
Matthew Stafford,QB,DET,347.0,3.0,0.0,53.0,34.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,24.680000000000003,24.680000000000003,24.680000000000003
Derrick Henry,RB,TEN,8.0,0.0,0.0,1.0,1.0,18.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,5.92,5.92
Nick Foles,QB,PHI,334.0,1.0,0.0,48.0,35.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,16.16,16.16,16.16
Eli Manning,QB,NYG,279.0,1.0,0.0,44.0,33.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,13.56,13.56,13.56
Aaron Rodgers,QB,GNB,281.0,1.0,0.0,42.0,30.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.04,16.04,16.04
Blaine Gabbert,QB,TEN,117.0,1.0,0.0,20.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.879999999999999,8.879999999999999,8.879999999999999
Dak Prescott,QB,DAL,160.0,1.0,0.0,25.0,16.0,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,14.9,14.9
Tyrod Taylor,QB,CLE,246.0,1.0,1.0,30.0,22.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14.440000000000001,14.440000000000001,14.440000000000001
Alex Smith,QB,WAS,292.0,0.0,0.0,46.0,33.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08,13.08,13.08
Russell Wilson,QB,SEA,226.0,2.0,1.0,36.0,22.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,14.739999999999998,14.739999999999998,14.739999999999998
Mitchell Trubisky,QB,CHI,200.0,2.0,2.0,34.0,25.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999999999999,14.399999999999999,14.399999999999999
Andrew Luck,QB,IND,179.0,2.0,2.0,31.0,21.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,11.36,11.36
