Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Eli Manning,QB,NYG,231.0,2.0,0.0,18.0,17.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,17.14,17.14
Drew Brees,QB,NOR,363.0,4.0,0.0,30.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.52,30.52,30.52
Andrew Luck,QB,IND,297.0,3.0,0.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.880000000000003,23.880000000000003,23.880000000000003
Jameis Winston,QB,TAM,199.0,2.0,1.0,16.0,12.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.560000000000002,15.560000000000002,15.560000000000002
Aaron Rodgers,QB,GNB,332.0,2.0,0.0,30.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.580000000000002,21.580000000000002,21.580000000000002
Patrick Mahomes,QB,KAN,478.0,6.0,3.0,46.0,33.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,35.92,35.92,35.92
Jared Goff,QB,LAR,413.0,4.0,0.0,49.0,31.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,35.12,35.12,35.12
Colby Wadman,P,DEN,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.48
Cam Newton,QB,CAR,357.0,3.0,1.0,37.0,25.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,24.48,24.48
Russell Wilson,QB,SEA,225.0,2.0,0.0,31.0,21.0,5.0,17.0,0.0,1.0,1.0,-11.0,0.0,0.0,18.599999999999998,17.599999999999998,18.099999999999998
Derek Carr,QB,OAK,192.0,2.0,0.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.68,15.68,15.68
Matt Ryan,QB,ATL,291.0,1.0,1.0,34.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.74,13.74,13.74
Philip Rivers,QB,LAC,401.0,2.0,2.0,43.0,28.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.64,19.64,19.64
Colt McCoy,QB,WAS,54.0,1.0,0.0,12.0,6.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66,9.66,9.66
Andy Dalton,QB,CIN,211.0,2.0,0.0,36.0,19.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,19.339999999999996,19.339999999999996,19.339999999999996
Matthew Stafford,QB,DET,220.0,1.0,0.0,37.0,23.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,13.4
Dak Prescott,QB,DAL,208.0,0.0,0.0,32.0,22.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,14.82,14.82,14.82
Blaine Gabbert,QB,TEN,118.0,1.0,1.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.719999999999999,6.719999999999999,6.719999999999999
Case Keenum,QB,DEN,205.0,0.0,0.0,32.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.2,8.2
Kirk Cousins,QB,MIN,262.0,2.0,2.0,46.0,30.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.98,14.98,14.98
Deshaun Watson,QB,HOU,208.0,1.0,2.0,24.0,16.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02,9.02,9.02
Blake Bortles,QB,JAX,104.0,0.0,0.0,18.0,10.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8600000000000003,3.8600000000000003,3.8600000000000003
Lamar Jackson,QB,BAL,150.0,0.0,1.0,19.0,13.0,26.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,15.899999999999999,15.899999999999999,15.899999999999999
Josh Rosen,QB,ARI,136.0,3.0,2.0,20.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.440000000000001,13.440000000000001,13.440000000000001
Ben Roethlisberger,QB,PIT,314.0,2.0,3.0,47.0,27.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.660000000000004,20.660000000000004,20.660000000000004
Taysom Hill,WR,NOR,10.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8
Mitchell Trubisky,QB,CHI,165.0,1.0,2.0,31.0,20.0,10.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,10.899999999999999,10.899999999999999,10.899999999999999
Marcus Mariota,QB,TEN,85.0,0.0,1.0,13.0,10.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0999999999999996,3.0999999999999996,3.0999999999999996
Jacoby Brissett,QB,IND,-2.0,0.0,0.0,2.0,1.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,-0.38,-0.38
Ryan Fitzpatrick,QB,TAM,167.0,0.0,3.0,21.0,13.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,8.08,8.08,8.08
Tyler Boyd,WR,CIN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,71.0,0.0,0.0,11.1,7.1,9.1
Eric Ebron,TE,IND,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Heinicke,QB,CAR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carson Wentz,QB,PHI,156.0,0.0,3.0,33.0,19.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399999999999999,0.8399999999999999,0.8399999999999999
Alex Smith,QB,WAS,135.0,0.0,2.0,27.0,12.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699999999999999,4.699999999999999,4.699999999999999
Saquon Barkley,RB,NYG,0.0,0.0,0.0,0.0,0.0,27.0,142.0,2.0,2.0,3.0,10.0,1.0,0.0,35.2,33.2,34.2
David Johnson,RB,ARI,0.0,0.0,0.0,0.0,0.0,25.0,137.0,0.0,1.0,3.0,17.0,0.0,0.0,16.4,15.399999999999999,15.899999999999999
