Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Derek Carr,QB,OAK,254.0,3.0,0.0,28.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36,22.36,22.36
Tony Romo,QB,DAL,205.0,3.0,0.0,26.0,21.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0
Shaun Hill,QB,STL,213.0,2.0,0.0,22.0,16.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.419999999999998,16.419999999999998,16.419999999999998
Matthew Stafford,QB,DET,311.0,3.0,0.0,34.0,26.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.24,24.24,24.24
Andy Dalton,QB,CIN,302.0,2.0,0.0,29.0,21.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,26.279999999999998,26.279999999999998,26.279999999999998
Aaron Rodgers,QB,GNB,327.0,3.0,0.0,36.0,24.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,27.88,27.88,27.88
Ben Roethlisberger,QB,PIT,350.0,3.0,0.0,39.0,25.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,25.9,25.9
Teddy Bridgewater,QB,MIN,309.0,2.0,1.0,27.0,19.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.06,19.06,19.06
Matt Ryan,QB,ATL,375.0,4.0,1.0,39.0,24.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,31.299999999999997,31.299999999999997,31.299999999999997
Cam Newton,QB,CAR,226.0,3.0,0.0,33.0,21.0,12.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,35.34,35.34,35.34
Joe Flacco,QB,BAL,269.0,2.0,1.0,33.0,25.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,24.36,24.36,24.36
Russell Wilson,QB,SEA,263.0,2.0,0.0,37.0,22.0,10.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,29.32,29.32,29.32
Robert Griffin,QB,WAS,33.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.32,1.32
Ryan Tannehill,QB,MIA,227.0,1.0,0.0,33.0,23.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68,13.68,13.68
Jay Cutler,QB,CHI,341.0,2.0,1.0,46.0,32.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,26.54,26.54,26.54
Tom Brady,QB,NWE,317.0,2.0,1.0,44.0,28.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.38,19.38,19.38
