Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Tim Couch,QB,CLE,98.0,1.0,0.0,9.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,6.720000000000001,6.720000000000001,6.720000000000001
Jeff Garcia,QB,SFO,252.0,4.0,0.0,28.0,19.0,5.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,41.28,41.28,41.28
Tim Hasselbeck,QB,WAS,154.0,2.0,0.0,19.0,13.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96,13.96,13.96
Daunte Culpepper,QB,MIN,274.0,3.0,0.0,33.0,21.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.66,23.66,23.66
Tim Rattay,QB,SFO,15.0,0.0,0.0,1.0,1.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.39999999999999997,0.39999999999999997
Doug Flutie,QB,SDG,244.0,2.0,1.0,25.0,17.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,16.759999999999998,16.759999999999998,16.759999999999998
Josh McCown,QB,ARI,120.0,2.0,0.0,20.0,11.0,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,12.3,12.3
Jake Plummer,QB,DEN,238.0,1.0,0.0,29.0,20.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,14.52,14.52
Donovan McNabb,QB,PHI,240.0,3.0,0.0,34.0,18.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,23.700000000000003,23.700000000000003,23.700000000000003
Trent Green,QB,KAN,397.0,1.0,0.0,47.0,34.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.980000000000004,25.980000000000004,25.980000000000004
Aaron Brooks,QB,NOR,238.0,1.0,0.0,30.0,20.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,7.92,7.92,7.92
Tommy Maddox,QB,PIT,266.0,1.0,1.0,28.0,19.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.940000000000001,12.940000000000001,12.940000000000001
Steve McNair,QB,TEN,235.0,2.0,0.0,38.0,22.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,25.4,25.4,25.4
Byron Leftwich,QB,JAX,194.0,1.0,0.0,29.0,18.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56,11.56,11.56
Jesse Palmer,QB,NYG,83.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3199999999999998,1.3199999999999998,1.3199999999999998
Brad Johnson,QB,TAM,213.0,2.0,1.0,34.0,20.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.219999999999999,14.219999999999999,14.219999999999999
Peyton Manning,QB,IND,228.0,0.0,0.0,34.0,22.0,5.0,17.0,0.0,1.0,1.0,-2.0,0.0,0.0,11.62,10.62,11.12
