Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Kevin Johnson,WR,CLE,33.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,11.0,96.0,0.0,0.0,22.92,14.92,18.92
Drew Brees,QB,SDG,160.0,2.0,0.0,19.0,15.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.700000000000001,15.700000000000001,15.700000000000001
Jay Fiedler,QB,MIA,207.0,3.0,0.0,27.0,18.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.18,21.18,21.18
Kelly Holcomb,QB,CLE,326.0,3.0,0.0,39.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.04,23.04,23.04
Vinny Testaverde,QB,NYJ,210.0,2.0,0.0,30.0,24.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,18.799999999999997,18.799999999999997,18.799999999999997
Peyton Manning,QB,IND,211.0,3.0,0.0,31.0,19.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.939999999999998,20.939999999999998,20.939999999999998
Brett Favre,QB,GNB,284.0,2.0,0.0,36.0,25.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96,19.96,19.96
Tom Brady,QB,NWE,294.0,3.0,0.0,43.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.759999999999998,23.759999999999998,23.759999999999998
Shane Matthews,QB,WAS,327.0,3.0,1.0,40.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,23.08,23.08
Michael Vick,QB,ATL,209.0,1.0,0.0,23.0,15.0,9.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,25.56,25.56,25.56
Matt Hasselbeck,QB,SEA,155.0,2.0,0.0,32.0,23.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.799999999999999,14.799999999999999,14.799999999999999
Rodney Peete,QB,CAR,136.0,1.0,0.0,19.0,12.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.040000000000001,9.040000000000001,9.040000000000001
Steve McNair,QB,TEN,269.0,2.0,1.0,34.0,24.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,19.159999999999997,19.159999999999997,19.159999999999997
Rich Gannon,QB,OAK,214.0,2.0,1.0,28.0,19.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.96,15.96,15.96
Jim Miller,QB,CHI,297.0,2.0,1.0,33.0,20.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,16.28,16.28,16.28
Trent Green,QB,KAN,276.0,1.0,1.0,29.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,14.739999999999998,14.739999999999998,14.739999999999998
Kurt Warner,QB,STL,315.0,0.0,1.0,41.0,32.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.4,11.4
Antwaan Randle El,WR,PIT,5.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,6.0,8.0,87.0,0.0,0.0,15.799999999999999,9.799999999999999,12.799999999999999
Mark Brunell,QB,JAX,228.0,2.0,1.0,36.0,22.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.019999999999996,17.019999999999996,17.019999999999996
Brian Griese,QB,DEN,202.0,2.0,2.0,27.0,18.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68,13.68,13.68
Brad Johnson,QB,TAM,278.0,2.0,0.0,52.0,28.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,20.22,20.22,20.22
Aaron Brooks,QB,NOR,260.0,2.0,1.0,42.0,24.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,17.299999999999997,17.299999999999997,17.299999999999997
David Carr,QB,HOU,145.0,2.0,1.0,22.0,10.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5
Jeff Garcia,QB,SFO,166.0,1.0,1.0,26.0,16.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74,10.74,10.74
Chris Redman,QB,BAL,218.0,1.0,1.0,34.0,20.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.620000000000001,10.620000000000001,10.620000000000001
Drew Bledsoe,QB,BUF,271.0,1.0,2.0,39.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84,10.84,10.84
Donovan McNabb,QB,PHI,212.0,3.0,2.0,36.0,18.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,15.98,15.98,15.98
Mike McMahon,QB,DET,179.0,1.0,1.0,25.0,13.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,16.26,16.26,16.26
Daunte Culpepper,QB,MIN,234.0,1.0,2.0,28.0,16.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,13.96,13.96,13.96
Gus Frerotte,QB,CIN,198.0,0.0,1.0,31.0,18.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,7.32,7.32
Kordell Stewart,QB,PIT,242.0,1.0,3.0,37.0,24.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,13.280000000000001,13.280000000000001,13.280000000000001
Kerry Collins,QB,NYG,342.0,0.0,3.0,45.0,28.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08,8.08,8.08
Jake Plummer,QB,ARI,187.0,1.0,1.0,36.0,14.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,16.580000000000002,16.580000000000002,16.580000000000002
Joey Harrington,QB,DET,41.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,1.64,1.64
Quincy Carter,QB,DAL,131.0,0.0,1.0,30.0,13.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,3.74,3.74
Tom Tupa,P,TAM,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
Ahman Green,RB,GNB,0.0,0.0,0.0,0.0,0.0,27.0,155.0,0.0,6.0,7.0,42.0,0.0,1.0,23.7,17.7,20.7
Travis Henry,HB,BUF,0.0,0.0,0.0,0.0,0.0,31.0,149.0,3.0,6.0,8.0,29.0,0.0,1.0,39.8,33.8,36.8
Charlie Garner,RB,OAK,0.0,0.0,0.0,0.0,0.0,15.0,127.0,1.0,5.0,6.0,64.0,1.0,0.0,36.1,31.1,33.6
Priest Holmes,RB,KAN,0.0,0.0,0.0,0.0,0.0,22.0,122.0,4.0,6.0,6.0,19.0,0.0,0.0,44.1,38.1,41.1
