Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Mark Brunell,QB,JAX,223.0,3.0,0.0,28.0,19.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.62,21.62,21.62
Daunte Culpepper,QB,MIN,312.0,2.0,0.0,36.0,26.0,7.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,39.78,39.78,39.78
Matt Hasselbeck,QB,SEA,298.0,1.0,0.0,31.0,22.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,14.52,14.52,14.52
Patrick Ramsey,QB,WAS,213.0,3.0,0.0,35.0,23.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,18.82,18.82,18.82
Aaron Brooks,QB,NOR,255.0,2.0,0.0,33.0,21.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,18.7,18.7
Jeff Blake,QB,BAL,228.0,2.0,0.0,30.0,18.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.119999999999997,18.119999999999997,18.119999999999997
Tim Couch,QB,CLE,287.0,2.0,0.0,35.0,21.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28,20.28,20.28
Brian Griese,QB,DEN,297.0,1.0,1.0,26.0,18.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.68,14.68,14.68
Jake Plummer,QB,ARI,258.0,2.0,1.0,27.0,17.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,17.62,17.62,17.62
Brett Favre,QB,GNB,201.0,1.0,0.0,33.0,25.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.239999999999998,12.239999999999998,12.239999999999998
Jay Fiedler,QB,MIA,237.0,1.0,0.0,32.0,21.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.48,14.48,14.48
Jesse Palmer,QB,NYG,30.0,0.0,0.0,4.0,3.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.8999999999999999,0.8999999999999999
Chris Chandler,QB,CHI,177.0,0.0,0.0,27.0,22.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38,7.38,7.38
Chad Pennington,QB,NYJ,207.0,1.0,0.0,33.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28,12.28,12.28
Peyton Manning,QB,IND,277.0,2.0,1.0,34.0,20.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,19.479999999999997,19.479999999999997,19.479999999999997
Antwaan Randle El,WR,PIT,6.0,0.0,0.0,1.0,1.0,2.0,10.0,0.0,1.0,1.0,5.0,0.0,0.0,2.74,1.74,2.24
A.J. Feeley,QB,PHI,220.0,2.0,1.0,28.0,16.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.3,15.3
Trent Green,QB,KAN,310.0,2.0,0.0,42.0,18.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.299999999999997,21.299999999999997,21.299999999999997
Marc Bulger,QB,STL,319.0,2.0,2.0,40.0,24.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.659999999999997,16.659999999999997,16.659999999999997
Brad Johnson,QB,TAM,253.0,0.0,0.0,41.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.319999999999999,10.319999999999999,10.319999999999999
Tommy Maddox,QB,PIT,209.0,1.0,1.0,33.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,10.36,10.36
Rodney Peete,QB,CAR,112.0,1.0,0.0,27.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.48,6.48,6.48
Drew Brees,QB,SDG,148.0,0.0,0.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,5.92,5.92
Rich Gannon,QB,OAK,204.0,1.0,1.0,31.0,17.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16,11.16,11.16
Kerry Collins,QB,NYG,190.0,0.0,0.0,27.0,13.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,7.5
Michael Vick,QB,ATL,240.0,2.0,2.0,38.0,21.0,13.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,15.600000000000001,15.600000000000001,15.600000000000001
Mike McMahon,QB,DET,158.0,1.0,1.0,21.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.420000000000002,14.420000000000002,14.420000000000002
Jeff Garcia,QB,SFO,156.0,1.0,1.0,34.0,19.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,11.440000000000001,11.440000000000001,11.440000000000001
Jon Kitna,QB,CIN,258.0,0.0,1.0,42.0,22.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,12.82,12.82,12.82
Rohan Davey,QB,NWE,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12
Doug Flutie,QB,SDG,64.0,0.0,0.0,11.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,3.16,3.16
David Carr,QB,HOU,196.0,0.0,2.0,34.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399999999999995,3.9399999999999995,3.9399999999999995
Tom Brady,QB,NWE,134.0,0.0,1.0,29.0,14.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,10.36,10.36,10.36
Steve McNair,QB,TEN,136.0,0.0,1.0,24.0,11.0,6.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,20.340000000000003,20.340000000000003,20.340000000000003
Drew Bledsoe,QB,BUF,107.0,0.0,0.0,33.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,4.28,4.28
Chad Hutchinson,QB,DAL,161.0,1.0,2.0,40.0,16.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,6.440000000000001,6.440000000000001,6.440000000000001
Joey Harrington,QB,DET,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
