Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Steve Beuerlein,QB,DEN,15.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,8.6
Kordell Stewart,QB,PIT,124.0,2.0,0.0,17.0,13.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14.06,14.06,14.06
Donovan McNabb,QB,PHI,255.0,4.0,1.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.2,22.2,22.2
Chad Pennington,QB,NYJ,229.0,4.0,1.0,26.0,21.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.26,23.26,23.26
Aaron Brooks,QB,NOR,279.0,2.0,1.0,31.0,20.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,17.76,17.76,17.76
Marc Bulger,QB,STL,347.0,2.0,1.0,35.0,21.0,1.0,-1.0,0.0,1.0,1.0,3.0,0.0,0.0,21.080000000000002,20.080000000000002,20.580000000000002
Steve McNair,QB,TEN,257.0,2.0,0.0,33.0,18.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,18.68,18.68,18.68
Tim Couch,QB,CLE,242.0,3.0,1.0,35.0,22.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.18,20.18,20.18
Peyton Manning,QB,IND,252.0,2.0,1.0,38.0,29.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.479999999999997,16.479999999999997,16.479999999999997
Mark Brunell,QB,JAX,224.0,2.0,1.0,25.0,15.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.16,16.16,16.16
Jon Kitna,QB,CIN,258.0,1.0,0.0,30.0,17.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,20.62,20.62,20.62
Ray Lucas,QB,MIA,221.0,0.0,0.0,26.0,18.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,16.04,16.04,16.04
Trent Green,QB,KAN,197.0,0.0,0.0,20.0,12.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,15.78,15.78,15.78
David Carr,QB,HOU,228.0,1.0,1.0,30.0,22.0,7.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,26.419999999999998,26.419999999999998,26.419999999999998
Brad Johnson,QB,TAM,253.0,2.0,0.0,40.0,22.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72,18.72,18.72
Jeff Garcia,QB,SFO,337.0,2.0,1.0,43.0,25.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.580000000000002,21.580000000000002,21.580000000000002
Drew Brees,QB,SDG,336.0,2.0,1.0,50.0,29.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,20.939999999999998,20.939999999999998,20.939999999999998
Michael Vick,QB,ATL,160.0,2.0,1.0,23.0,11.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,23.9,23.9,23.9
Drew Bledsoe,QB,BUF,225.0,1.0,1.0,36.0,24.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,11.7,11.7
Rich Gannon,QB,OAK,297.0,0.0,1.0,38.0,26.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,17.380000000000003,17.380000000000003,17.380000000000003
Jake Plummer,QB,ARI,163.0,2.0,1.0,35.0,20.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14.32,14.32,14.32
Tom Brady,QB,NWE,172.0,0.0,0.0,30.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9799999999999995,4.9799999999999995,4.9799999999999995
Joey Harrington,QB,DET,171.0,2.0,1.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84,12.84,12.84
Chris Chandler,QB,CHI,157.0,0.0,0.0,33.0,20.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,6.88,6.88
Daunte Culpepper,QB,MIN,217.0,2.0,2.0,26.0,13.0,10.0,48.0,1.0,0.0,0.0,0.0,0.0,1.0,21.48,21.48,21.48
Kurt Warner,QB,STL,13.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.52
Brian Griese,QB,DEN,194.0,0.0,1.0,27.0,17.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.359999999999999,7.359999999999999,7.359999999999999
Chad Hutchinson,QB,DAL,131.0,0.0,0.0,23.0,11.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7400000000000002,1.7400000000000002,1.7400000000000002
Brett Favre,QB,GNB,296.0,2.0,3.0,43.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84,13.84,13.84
Jeff Blake,QB,BAL,127.0,1.0,1.0,28.0,14.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.880000000000001,7.880000000000001,7.880000000000001
Shane Matthews,QB,WAS,113.0,2.0,1.0,35.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.719999999999999,10.719999999999999,10.719999999999999
Matt Hasselbeck,QB,SEA,180.0,0.0,2.0,36.0,22.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5
Kerry Collins,QB,NYG,211.0,1.0,2.0,46.0,22.0,4.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9399999999999995,7.9399999999999995,7.9399999999999995
Rodney Peete,QB,CAR,205.0,1.0,3.0,38.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.199999999999999,4.199999999999999,4.199999999999999
Tommy Maddox,QB,PIT,194.0,1.0,3.0,28.0,14.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.959999999999999,6.959999999999999,6.959999999999999
Marty Booker,WR,CHI,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,10.0,65.0,0.0,0.0,13.5,6.5,10.0
Frisman Jackson,WR,CLE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.6,0.6,1.1
Clinton Portis,RB,DEN,0.0,0.0,0.0,0.0,0.0,23.0,136.0,0.0,2.0,3.0,52.0,0.0,0.0,20.8,18.8,19.8
Duce Staley,RB,PHI,0.0,0.0,0.0,0.0,0.0,31.0,135.0,0.0,3.0,5.0,82.0,1.0,0.0,30.7,27.7,29.2
Michael Bennett,RB,MIN,0.0,0.0,0.0,0.0,0.0,20.0,130.0,0.0,1.0,1.0,9.0,0.0,0.0,14.9,13.9,14.4
Travis Henry,RB,BUF,0.0,0.0,0.0,0.0,0.0,24.0,126.0,0.0,4.0,4.0,38.0,0.0,0.0,20.4,16.4,18.4
Curtis Martin,RB,NYJ,0.0,0.0,0.0,0.0,0.0,22.0,112.0,0.0,4.0,4.0,28.0,0.0,0.0,18.0,14.0,16.0
Edgerrin James,RB,IND,0.0,0.0,0.0,0.0,0.0,24.0,106.0,0.0,4.0,4.0,6.0,0.0,0.0,15.2,11.2,13.2
Priest Holmes,RB,KAN,0.0,0.0,0.0,0.0,0.0,31.0,104.0,1.0,3.0,3.0,23.0,0.0,0.0,21.7,18.7,20.2
Ricky Williams,HB,MIA,0.0,0.0,0.0,0.0,0.0,26.0,102.0,2.0,5.0,6.0,28.0,0.0,0.0,30.0,25.0,27.5
William Green,RB,CLE,0.0,0.0,0.0,0.0,0.0,25.0,96.0,0.0,2.0,2.0,4.0,0.0,0.0,12.0,10.0,11.0
James Stewart,HB,DET,0.0,0.0,0.0,0.0,0.0,16.0,93.0,0.0,2.0,2.0,8.0,0.0,0.0,12.100000000000001,10.100000000000001,11.100000000000001
Corey Dillon,HB,CIN,0.0,0.0,0.0,0.0,0.0,19.0,92.0,0.0,2.0,2.0,18.0,0.0,0.0,13.0,11.0,12.0
Warrick Dunn,RB,ATL,0.0,0.0,0.0,0.0,0.0,26.0,90.0,0.0,4.0,4.0,29.0,0.0,0.0,15.9,11.9,13.9
LaDainian Tomlinson,RB,SDG,0.0,0.0,0.0,0.0,0.0,24.0,88.0,0.0,8.0,11.0,57.0,0.0,0.0,22.5,14.5,18.5
Eddie George,RB,TEN,0.0,0.0,0.0,0.0,0.0,28.0,79.0,2.0,1.0,2.0,14.0,0.0,0.0,22.299999999999997,21.299999999999997,21.799999999999997
Marcel Shipp,RB,ARI,0.0,0.0,0.0,0.0,0.0,9.0,76.0,0.0,5.0,7.0,50.0,0.0,0.0,17.6,12.6,15.1
Ahman Green,RB,GNB,0.0,0.0,0.0,0.0,0.0,18.0,71.0,1.0,8.0,10.0,38.0,0.0,0.0,24.9,16.9,20.9
Garrison Hearst,RB,SFO,0.0,0.0,0.0,0.0,0.0,12.0,66.0,0.0,3.0,4.0,22.0,0.0,0.0,11.8,8.8,10.3
Tiki Barber,RB,NYG,0.0,0.0,0.0,0.0,0.0,24.0,64.0,0.0,2.0,4.0,-2.0,0.0,0.0,8.2,6.2,7.2
LaMont Jordan,RB/K,NYJ,0.0,0.0,0.0,0.0,0.0,11.0,63.0,0.0,1.0,1.0,10.0,0.0,0.0,8.3,7.3,7.8
Anthony Thomas,RB,CHI,0.0,0.0,0.0,0.0,0.0,14.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,12.1,12.1,12.1
Stephen Davis,RB,WAS,0.0,0.0,0.0,0.0,0.0,19.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.9,5.9
Charlie Garner,RB,OAK,0.0,0.0,0.0,0.0,0.0,15.0,57.0,0.0,7.0,9.0,65.0,0.0,0.0,19.2,12.2,15.7
Dorsey Levens,RB,PHI,0.0,0.0,0.0,0.0,0.0,7.0,57.0,0.0,1.0,1.0,3.0,1.0,0.0,13.0,12.0,12.5
Michael Pittman,RB,TAM,0.0,0.0,0.0,0.0,0.0,21.0,57.0,0.0,4.0,8.0,21.0,0.0,1.0,9.8,5.800000000000001,7.800000000000001
Fred Taylor,RB,JAX,0.0,0.0,0.0,0.0,0.0,13.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.6,5.6
Stacey Mack,RB,JAX,0.0,0.0,0.0,0.0,0.0,12.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,11.4,11.4,11.4
Kevan Barlow,RB,SFO,0.0,0.0,0.0,0.0,0.0,13.0,49.0,0.0,1.0,1.0,3.0,0.0,0.0,6.2,5.2,5.7
Antowain Smith,RB,NWE,0.0,0.0,0.0,0.0,0.0,15.0,49.0,0.0,3.0,3.0,15.0,0.0,0.0,9.4,6.4,7.9
Jamal Lewis,RB,BAL,0.0,0.0,0.0,0.0,0.0,17.0,47.0,0.0,1.0,1.0,26.0,0.0,0.0,8.3,7.300000000000001,7.800000000000001
Lamar Smith,RB,CAR,0.0,0.0,0.0,0.0,0.0,15.0,46.0,0.0,1.0,1.0,4.0,0.0,0.0,6.0,5.0,5.5
Lamar Gordon,RB,STL,0.0,0.0,0.0,0.0,0.0,16.0,45.0,0.0,4.0,4.0,52.0,1.0,0.0,19.7,15.7,17.7
Deuce McAllister,RB,NOR,0.0,0.0,0.0,0.0,0.0,13.0,43.0,0.0,4.0,5.0,30.0,0.0,0.0,11.3,7.3,9.3
Troy Hambrick,RB,DAL,0.0,0.0,0.0,0.0,0.0,7.0,42.0,0.0,1.0,1.0,3.0,0.0,0.0,5.5,4.5,5.0
James Allen,RB,HOU,0.0,0.0,0.0,0.0,0.0,11.0,30.0,0.0,7.0,8.0,32.0,0.0,0.0,13.2,6.2,9.7
Thomas Jones,RB,ARI,0.0,0.0,0.0,0.0,0.0,9.0,30.0,0.0,2.0,4.0,2.0,0.0,0.0,5.2,3.2,4.2
Ron Dayne,RB,NYG,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,2.9
Moe Williams,RB,MIN,0.0,0.0,0.0,0.0,0.0,6.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,8.9,8.9,8.9
James Jackson,RB,CLE,0.0,0.0,0.0,0.0,0.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2.7
Emmitt Smith,RB,DAL,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2.2
Mike Anderson,RB,DEN,0.0,0.0,0.0,0.0,0.0,4.0,20.0,1.0,1.0,1.0,6.0,0.0,0.0,9.6,8.6,9.1
Brad Maynard,P,CHI,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
Olandis Gary,RB,DEN,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,2.0,2.0,9.0,0.0,0.0,4.8,2.8,3.8
Shaun Alexander,RB,SEA,0.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,6.0,8.0,23.0,0.0,0.0,10.1,4.1,7.1
Robert Holcombe,RB,TEN,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.8
Dee Brown,RB,CAR,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,6.0,7.0,44.0,0.0,1.0,10.100000000000001,4.1000000000000005,7.1000000000000005
Leon Johnson,RB,CHI,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6
Brian Westbrook,RB/K,PHI,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6
Amos Zereoue,HB,PIT,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,4.0,5.0,37.0,0.0,0.0,9.3,5.300000000000001,7.300000000000001
Antonio Bryant,WR,DAL,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,3.0,6.0,44.0,0.0,0.0,8.9,5.9,7.4
Jonathan Wells,RB,HOU,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5
Torry Holt,WR,STL,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,4.0,9.0,54.0,0.0,0.0,10.8,6.800000000000001,8.8
James Fenderson,RB,NOR,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,1.0,2.0,5.0,0.0,0.0,2.8,1.8,2.3
Santana Moss,WR/K,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0,4.0,15.0,1.0,0.0,10.8,8.8,9.8
Tyrone Wheatley,RB,OAK,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,3.0,3.0,25.0,0.0,0.0,6.8,3.8,5.3
Kelly Campbell,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,4.0,11.0,0.0,0.0,3.2,2.2,2.7
Zack Crockett,RB,OAK,0.0,0.0,0.0,0.0,0.0,5.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,13.1,13.1,13.1
Quincy Morgan,WR,CLE,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,5.0,9.0,81.0,0.0,0.0,14.2,9.2,11.7
Cory Schlesinger,FB,DET,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,2.0,2.0,43.0,0.0,0.0,7.4,5.4,6.4
Rod Smith,WR,DEN,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,5.0,10.0,58.0,1.0,0.0,17.9,12.899999999999999,15.399999999999999
Bob Christian,FB,ATL,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Koren Robinson,WR,SEA,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,5.0,21.0,0.0,0.0,5.0,3.0,4.0
Mike Alstott,FB,TAM,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,2.0,13.0,0.0,0.0,4.1,2.1,3.1
Alan Ricard,FB,BAL,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8
Mack Strong,FB,SEA,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,5.0,22.0,0.0,0.0,5.9,2.9000000000000004,4.4
Jerome Bettis,RB,PIT,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
Aveion Cason,RB,DET,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,3.0,17.0,0.0,0.0,4.1,2.1,3.1
Heath Evans,FB,SEA,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,-5.0,0.0,0.0,0.9,-0.09999999999999998,0.4
Johnnie Morton,Z,KAN,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,7.0,52.0,0.0,0.0,8.600000000000001,5.6000000000000005,7.1000000000000005
James Thrash,WR,PHI,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,7.0,63.0,1.0,0.0,25.7,18.7,22.2
Peter Warrick,WR,CIN,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,26.0,0.0,0.0,4.0,3.0,3.5
Brandon Bennett,HB-K,CIN,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,9.0,0.0,0.0,3.2,1.2,2.2
Chester Taylor,RB,BAL,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,4.0,5.0,0.0,0.0,3.8,0.8,2.3
Tim Dwight,WR,SDG,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,8.0,64.0,0.0,0.0,11.600000000000001,6.6000000000000005,9.100000000000001
James Hodgins,FB,STL,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
James McKnight,WR,MIA,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,6.0,59.0,0.0,0.0,10.100000000000001,6.1000000000000005,8.100000000000001
Tim Brown,WR,OAK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,8.0,71.0,0.0,0.0,12.2,7.199999999999999,9.7
Ernie Conwell,TE,STL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,69.0,0.0,0.0,15.0,13.0,14.0
Andre' Davis,WR,CLE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,15.0,1.0,0.0,8.6,7.6,8.1
Eddie Kennison,X,KAN,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,93.0,0.0,0.0,12.4,9.4,10.9
Fred Beasley,FB,SFO,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.1,0.1,0.6
Corey Bradford,WR,HOU,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,73.0,1.0,0.0,18.3,13.3,15.8
