Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Brian Griese,QB,DEN,119.0,2.0,0.0,19.0,14.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16,14.16,14.16
Drew Bledsoe,QB,BUF,463.0,3.0,0.0,49.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.52,30.52,30.52
Quincy Carter,QB,DAL,240.0,2.0,0.0,24.0,14.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,18.3,18.3
Jay Fiedler,QB,MIA,187.0,2.0,1.0,18.0,13.0,7.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,22.48,22.48,22.48
Craig Hentrich,P/K,TEN,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.68
Mark Brunell,QB,JAX,320.0,2.0,0.0,36.0,25.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0
Kerry Collins,QB,NYG,307.0,1.0,1.0,26.0,22.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.580000000000002,14.580000000000002,14.580000000000002
Donovan McNabb,QB,PHI,292.0,2.0,0.0,38.0,26.0,5.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,29.28,29.28,29.28
Rodney Peete,QB,CAR,310.0,1.0,0.0,32.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,16.4,16.4
Tom Brady,QB,NWE,269.0,2.0,1.0,35.0,25.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.259999999999998,17.259999999999998,17.259999999999998
Kelly Holcomb,QB,CLE,198.0,2.0,0.0,30.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.02,16.02,16.02
Daunte Culpepper,QB,MIN,281.0,3.0,0.0,45.0,25.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,3.0,25.240000000000002,25.240000000000002,25.240000000000002
Brad Johnson,QB,TAM,211.0,0.0,0.0,31.0,24.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34,8.34,8.34
Trent Dilfer,QB,SEA,352.0,1.0,0.0,47.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.08,18.08,18.08
Michael Vick,QB,ATL,166.0,1.0,0.0,28.0,17.0,10.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,14.240000000000002,14.240000000000002,14.240000000000002
Brett Favre,QB,GNB,270.0,2.0,1.0,44.0,29.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,16.3,16.3,16.3
Jeff Garcia,QB,SFO,205.0,1.0,1.0,36.0,27.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,15.5,15.5,15.5
Vinny Testaverde,QB,NYJ,150.0,1.0,1.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0
Kordell Stewart,QB,PIT,201.0,2.0,1.0,34.0,18.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,13.04,13.04,13.04
