Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Marc Bulger,QB,STL,186.0,3.0,0.0,21.0,14.0,4.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.34,25.34,25.34
James Allen,RB,HOU,5.0,1.0,0.0,1.0,1.0,8.0,21.0,0.0,1.0,1.0,-1.0,0.0,0.0,7.200000000000001,6.200000000000001,6.700000000000001
Doug Johnson,QB,ATL,257.0,1.0,0.0,25.0,19.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,21.78,21.78,21.78
Brett Favre,QB,GNB,147.0,3.0,0.0,27.0,17.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.38,18.38,18.38
Daunte Culpepper,QB,MIN,295.0,2.0,1.0,36.0,27.0,7.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,27.7,27.7,27.7
Aaron Brooks,QB,NOR,205.0,3.0,1.0,23.0,12.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,17.9,17.9
Drew Bledsoe,QB,BUF,254.0,2.0,0.0,33.0,19.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.96,17.96,17.96
Jeff Garcia,QB,SFO,202.0,2.0,0.0,29.0,16.0,7.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.88,20.88,20.88
David Carr,QB,HOU,218.0,1.0,0.0,23.0,12.0,8.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,23.72,23.72,23.72
Steve McNair,QB,TEN,226.0,1.0,0.0,36.0,26.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,15.239999999999998,15.239999999999998,15.239999999999998
Rodney Peete,QB,CAR,84.0,1.0,0.0,15.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,8.26,8.26
Peyton Manning,QB,IND,284.0,1.0,1.0,40.0,30.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,15.059999999999999,15.059999999999999,15.059999999999999
Trent Green,QB,KAN,236.0,3.0,2.0,29.0,17.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,19.939999999999998,19.939999999999998,19.939999999999998
Joey Harrington,QB,DET,309.0,2.0,1.0,41.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36,18.36,18.36
Chris Weinke,QB,CAR,114.0,0.0,0.0,12.0,7.0,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,4.06,4.06
Drew Brees,QB,SDG,319.0,2.0,2.0,41.0,28.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,19.459999999999997,19.459999999999997,19.459999999999997
Kerry Collins,QB,NYG,204.0,1.0,1.0,31.0,20.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86,9.86,9.86
Quincy Carter,QB,DAL,225.0,2.0,1.0,32.0,15.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,15.7,15.7,15.7
Rich Gannon,QB,OAK,332.0,1.0,2.0,45.0,30.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.580000000000002,11.580000000000002,11.580000000000002
Jay Fiedler,QB,MIA,210.0,0.0,1.0,29.0,19.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,3.5
Tommy Maddox,QB,PIT,216.0,1.0,2.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,8.64,8.64
Trent Dilfer,QB,SEA,212.0,1.0,2.0,31.0,21.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58,10.58,10.58
Brian Griese,QB,DEN,335.0,1.0,2.0,46.0,27.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,15.299999999999997,15.299999999999997,15.299999999999997
Mark Brunell,QB,JAX,31.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24
Chris Redman,QB,BAL,163.0,0.0,1.0,28.0,15.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.119999999999999,3.119999999999999,3.119999999999999
Brad Johnson,QB,TAM,194.0,0.0,1.0,32.0,15.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26,6.26,6.26
Tim Couch,QB,CLE,151.0,0.0,1.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,4.04,4.04
Jon Kitna,QB,CIN,222.0,0.0,3.0,35.0,23.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2800000000000011,1.2800000000000011,1.2800000000000011
Tom Brady,QB,NWE,183.0,1.0,3.0,44.0,24.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,5.92,5.92,5.92
Patrick Ramsey,QB,WAS,320.0,1.0,4.0,43.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.900000000000002,14.900000000000002,14.900000000000002
David Garrard,QB,JAX,53.0,0.0,2.0,7.0,4.0,7.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,17.22,17.22,17.22
Travis Henry,RB,BUF,0.0,0.0,0.0,0.0,0.0,28.0,159.0,2.0,2.0,3.0,11.0,0.0,1.0,29.0,27.0,28.0
Marshall Faulk,RB,STL,0.0,0.0,0.0,0.0,0.0,26.0,158.0,0.0,4.0,6.0,22.0,1.0,0.0,28.0,24.0,26.0
Ahman Green,RB,GNB,0.0,0.0,0.0,0.0,0.0,31.0,136.0,1.0,3.0,3.0,21.0,1.0,0.0,30.700000000000003,27.700000000000003,29.200000000000003
Mike Alstott,FB,TAM,0.0,0.0,0.0,0.0,0.0,17.0,126.0,2.0,2.0,5.0,13.0,0.0,0.0,27.900000000000002,25.900000000000002,26.900000000000002
Deuce McAllister,RB,NOR,0.0,0.0,0.0,0.0,0.0,29.0,121.0,0.0,1.0,3.0,-2.0,0.0,0.0,12.9,11.9,12.4
