Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Marty Booker,WR,CHI,44.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,9.0,65.0,0.0,0.0,16.259999999999998,12.26,14.26
Peyton Manning,QB,IND,319.0,3.0,0.0,23.0,18.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86,25.86,25.86
Marc Bulger,QB,STL,453.0,4.0,0.0,48.0,36.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02,34.02,34.02
Rich Gannon,QB,OAK,352.0,3.0,0.0,38.0,34.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,27.279999999999998,27.279999999999998,27.279999999999998
Tommy Maddox,QB,PIT,473.0,4.0,1.0,41.0,28.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,31.620000000000005,31.620000000000005,31.620000000000005
Leon Johnson,RB,CHI,27.0,0.0,0.0,1.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2.08,2.08
Brett Favre,QB,GNB,351.0,2.0,0.0,39.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04,22.04,22.04
Matt Hasselbeck,QB,SEA,260.0,1.0,0.0,31.0,23.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.700000000000001,14.700000000000001,14.700000000000001
Kerry Collins,QB,NYG,300.0,2.0,1.0,35.0,25.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,17.6,17.6
Ray Lucas,QB,MIA,227.0,1.0,0.0,28.0,19.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,12.08,12.08,12.08
Jeff Blake,QB,BAL,183.0,1.0,0.0,24.0,16.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.02,9.02,9.02
Todd Bouman,QB,MIN,85.0,0.0,0.0,6.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,2.3
Tom Brady,QB,NWE,328.0,3.0,1.0,55.0,36.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,22.72,22.72,22.72
Rodney Peete,QB,CAR,310.0,2.0,1.0,40.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.5,16.5,16.5
Aaron Brooks,QB,NOR,259.0,1.0,0.0,37.0,20.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,16.96,16.96,16.96
Mark Brunell,QB,JAX,194.0,0.0,0.0,29.0,19.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,8.16,8.16
Doug Pederson,QB,GNB,12.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.48
Donovan McNabb,QB,PHI,281.0,1.0,0.0,47.0,27.0,7.0,62.0,0.0,0.0,0.0,0.0,0.0,2.0,17.44,17.44,17.44
Chad Pennington,QB,NYJ,167.0,0.0,0.0,27.0,17.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,6.88,6.88
Brian Griese,QB,DEN,293.0,0.0,1.0,47.0,34.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,10.42,10.42
Michael Vick,QB,ATL,294.0,1.0,0.0,46.0,24.0,10.0,38.0,1.0,0.0,0.0,0.0,0.0,1.0,23.56,23.56,23.56
Trent Green,QB,KAN,193.0,0.0,0.0,27.0,15.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42,8.42,8.42
Jon Kitna,QB,CIN,272.0,2.0,3.0,41.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.880000000000003,12.880000000000003,12.880000000000003
Jeff Garcia,QB,SFO,175.0,0.0,1.0,35.0,25.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5
Chris Chandler,QB,CHI,40.0,0.0,0.0,10.0,6.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,3.2
Daunte Culpepper,QB,MIN,91.0,0.0,0.0,20.0,9.0,6.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,7.84,7.84
Joey Harrington,QB,DET,236.0,2.0,2.0,44.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.439999999999998,13.439999999999998,13.439999999999998
Shane Matthews,QB,WAS,256.0,1.0,2.0,50.0,27.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,10.64,10.64
David Carr,QB,HOU,182.0,1.0,2.0,34.0,19.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,6.880000000000001,6.880000000000001,6.880000000000001
Steve McNair,QB,TEN,109.0,2.0,2.0,21.0,10.0,8.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,12.96,12.96
Jake Plummer,QB,ARI,226.0,0.0,2.0,29.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2399999999999984,3.2399999999999984,3.2399999999999984
Jim Miller,QB,CHI,72.0,1.0,1.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,4.88,4.88
Drew Brees,QB,SDG,139.0,0.0,2.0,20.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8599999999999994,1.8599999999999994,1.8599999999999994
