Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
LaDainian Tomlinson,RB,SDG,26.0,1.0,0.0,1.0,1.0,21.0,192.0,3.0,6.0,7.0,28.0,0.0,1.0,49.03999999999999,43.03999999999999,46.03999999999999
Daunte Culpepper,QB,MIN,300.0,3.0,0.0,29.0,21.0,9.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,27.5,27.5
Drew Brees,QB,SDG,191.0,2.0,0.0,22.0,19.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.540000000000001,15.540000000000001,15.540000000000001
Carson Palmer,QB,CIN,169.0,3.0,0.0,23.0,16.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.459999999999997,18.459999999999997,18.459999999999997
Marc Bulger,QB,STL,292.0,3.0,1.0,28.0,21.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,17.98,17.98,17.98
Seneca Wallace,QB,SEA,42.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,1.68,1.68
Jake Plummer,QB,DEN,152.0,1.0,0.0,18.0,13.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,16.979999999999997,16.979999999999997,16.979999999999997
Byron Leftwich,QB,JAX,177.0,2.0,1.0,23.0,16.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,12.280000000000001,12.280000000000001,12.280000000000001
Eli Manning,QB,NYG,352.0,2.0,0.0,41.0,24.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38,23.38,23.38
Kerry Collins,QB,OAK,345.0,2.0,0.0,42.0,24.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,21.7,21.7
Jake Delhomme,QB,CAR,285.0,3.0,1.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.4,19.4,19.4
Trent Dilfer,QB,CLE,208.0,0.0,0.0,29.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.32,8.32,8.32
Ben Roethlisberger,QB,PIT,216.0,2.0,0.0,28.0,12.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,18.34,18.34,18.34
Tom Brady,QB,NWE,372.0,0.0,1.0,41.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88,12.88,12.88
Tim Rattay,QB,SFO,269.0,3.0,2.0,34.0,21.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,20.86,20.86,20.86
Drew Bledsoe,QB,DAL,363.0,2.0,2.0,38.0,24.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,25.02,25.02,25.02
Peyton Manning,QB,IND,228.0,0.0,1.0,23.0,19.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8199999999999985,6.8199999999999985,6.8199999999999985
Brian Griese,QB,TAM,139.0,2.0,1.0,26.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.559999999999999,11.559999999999999,11.559999999999999
