Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Peyton Manning,QB,IND,264.0,4.0,0.0,27.0,20.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.860000000000003,26.860000000000003,26.860000000000003
Drew Brees,QB,SDG,248.0,2.0,0.0,24.0,19.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82,17.82,17.82
Michael Vick,QB,ATL,49.0,1.0,0.0,8.0,6.0,4.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,11.76,11.76
Jake Delhomme,QB,CAR,206.0,2.0,0.0,24.0,17.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,13.940000000000001,13.940000000000001,13.940000000000001
Eli Manning,QB,NYG,296.0,4.0,0.0,35.0,19.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.64,27.64,27.64
Jake Plummer,QB,DEN,136.0,2.0,0.0,26.0,19.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.14,13.14,13.14
Josh McCown,QB,ARI,385.0,2.0,0.0,46.0,32.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,24.599999999999998,24.599999999999998,24.599999999999998
Carson Palmer,QB,CIN,276.0,1.0,0.0,34.0,25.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,14.94,14.94
Donovan McNabb,QB,PHI,369.0,3.0,1.0,48.0,33.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.659999999999997,24.659999999999997,24.659999999999997
Brett Favre,QB,GNB,303.0,4.0,1.0,47.0,28.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,25.319999999999997,25.319999999999997,25.319999999999997
