Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Donovan McNabb,QB,PHI,251.0,4.0,0.0,28.0,20.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,27.74,27.74,27.74
Marc Bulger,QB,STL,302.0,2.0,0.0,33.0,27.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.979999999999997,19.979999999999997,19.979999999999997
Tony Romo,QB,DAL,247.0,4.0,1.0,28.0,20.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.680000000000003,23.680000000000003,23.680000000000003
Steven Jackson,RB,STL,2.0,1.0,0.0,1.0,1.0,22.0,76.0,1.0,5.0,5.0,24.0,0.0,0.0,25.08,20.08,22.58
Tim Rattay,QB,ARI,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,4.08,4.08
Brett Favre,QB,GNB,351.0,3.0,0.0,46.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.14,26.14,26.14
Jason Campbell,QB,WAS,215.0,3.0,0.0,34.0,23.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,20.200000000000003,20.200000000000003,20.200000000000003
Rex Grossman,QB,CHI,142.0,1.0,0.0,14.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08,10.08,10.08
Kurt Warner,QB,ARI,259.0,3.0,1.0,36.0,26.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,18.16,18.16,18.16
Joey Harrington,QB,ATL,192.0,1.0,0.0,26.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,13.28,12.28,12.78
Chris Redman,QB,ATL,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.36
Aaron Rodgers,QB,GNB,17.0,0.0,0.0,2.0,2.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5800000000000001,0.5800000000000001,0.5800000000000001
Ben Roethlisberger,QB,PIT,278.0,2.0,1.0,34.0,23.0,5.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,28.019999999999996,28.019999999999996,28.019999999999996
Matt Hasselbeck,QB,SEA,278.0,2.0,1.0,40.0,27.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72,18.72,18.72
Carson Palmer,QB,CIN,271.0,0.0,0.0,34.0,23.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,10.64,10.64
Brian Griese,QB,CHI,97.0,0.0,0.0,14.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,3.88,3.88
Drew Brees,QB,NOR,272.0,2.0,2.0,36.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.880000000000003,14.880000000000003,14.880000000000003
Jon Kitna,QB,DET,296.0,2.0,2.0,45.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.84,11.84,11.84
Derek Anderson,QB,CLE,123.0,3.0,0.0,35.0,16.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.42,17.42,17.42
Quinn Gray,QB,JAX,101.0,1.0,0.0,23.0,13.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,9.34,9.34
Jay Cutler,QB,DEN,192.0,1.0,1.0,29.0,17.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78,11.78,11.78
Eli Manning,QB,NYG,236.0,1.0,2.0,34.0,23.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74,9.74,9.74
Kyle Boller,QB,BAL,89.0,0.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,1.56,1.56
Cleo Lemon,QB,MIA,131.0,0.0,0.0,29.0,16.0,6.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,12.94,12.94,12.94
Brooks Bollinger,QB,MIN,176.0,0.0,1.0,26.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,5.44,5.44
Vince Young,QB,TEN,257.0,1.0,2.0,41.0,24.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,15.48,15.48,15.48
Vinny Testaverde,QB,CAR,153.0,0.0,0.0,28.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5200000000000005,6.5200000000000005,6.5200000000000005
Steve McNair,QB,BAL,128.0,0.0,1.0,26.0,17.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.28000000000000025,-0.28000000000000025,-0.28000000000000025
Brodie Croyle,QB,KAN,162.0,0.0,1.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,4.48,4.48
J.P. Losman,QB,BUF,157.0,0.0,1.0,23.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,4.38,4.38
Alex Smith,QB,SFO,114.0,0.0,0.0,28.0,12.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1599999999999993,1.1599999999999993,1.1599999999999993
Peyton Manning,QB,IND,328.0,2.0,6.0,56.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.119999999999997,9.119999999999997,9.119999999999997
Josh McCown,QB,OAK,108.0,0.0,1.0,27.0,14.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5200000000000005,2.5200000000000005,2.5200000000000005
Willie Parker,HB,PIT,0.0,0.0,0.0,1.0,0.0,25.0,105.0,0.0,2.0,2.0,8.0,0.0,0.0,13.3,11.3,12.3
Patrick Ramsey,QB,DEN,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
Philip Rivers,QB,SDG,104.0,0.0,2.0,24.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.8399999999999999,-1.8399999999999999,-1.8399999999999999
Damon Huard,QB,KAN,83.0,0.0,2.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.68,-2.68,-2.68
Matt Moore,QB,CAR,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
Clinton Portis,RB,WAS,0.0,0.0,0.0,0.0,0.0,30.0,137.0,0.0,4.0,5.0,20.0,0.0,0.0,19.7,15.7,17.7
Jesse Chatman,RB,MIA,0.0,0.0,0.0,0.0,0.0,27.0,124.0,0.0,5.0,6.0,25.0,0.0,0.0,19.9,14.9,17.4
Ryan Grant,RB,GNB,0.0,0.0,0.0,0.0,0.0,25.0,119.0,1.0,5.0,5.0,20.0,0.0,0.0,24.9,19.9,22.4
Selvin Young,RB,DEN,0.0,0.0,0.0,0.0,0.0,20.0,109.0,1.0,3.0,4.0,20.0,0.0,0.0,21.9,18.9,20.4
Maurice Jones-Drew,RB/K,JAX,0.0,0.0,0.0,0.0,0.0,19.0,101.0,1.0,3.0,4.0,28.0,0.0,0.0,21.900000000000002,18.900000000000002,20.400000000000002
Brian Westbrook,RB,PHI,0.0,0.0,0.0,0.0,0.0,20.0,100.0,1.0,5.0,5.0,83.0,2.0,0.0,41.3,36.3,38.8
Brandon Jacobs,RB,NYG,0.0,0.0,0.0,0.0,0.0,24.0,95.0,0.0,1.0,1.0,10.0,0.0,0.0,11.5,10.5,11.0
Warrick Dunn,RB,ATL,0.0,0.0,0.0,0.0,0.0,26.0,89.0,1.0,3.0,4.0,51.0,0.0,0.0,23.0,20.0,21.5
Maurice Morris,RB,SEA,0.0,0.0,0.0,0.0,0.0,28.0,87.0,1.0,3.0,6.0,16.0,0.0,1.0,17.3,14.3,15.8
