Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Tarvaris Jackson,QB,MIN,129.0,1.0,0.0,12.0,10.0,5.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,12.96,12.96
Brett Favre,QB,GNB,381.0,3.0,0.0,41.0,31.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.14,25.14,25.14
Philip Rivers,QB,SDG,249.0,3.0,0.0,35.0,25.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,22.26,22.26
Tim Rattay,QB,ARI,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,4.08,4.08
Peyton Manning,QB,IND,272.0,3.0,1.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.880000000000003,20.880000000000003,20.880000000000003
Carson Palmer,QB,CIN,283.0,3.0,1.0,38.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32,21.32,21.32
Drew Brees,QB,NOR,260.0,3.0,1.0,36.0,24.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,27.2,27.2,27.2
Tony Romo,QB,DAL,195.0,2.0,1.0,28.0,21.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.5
Trent Dilfer,QB,SFO,256.0,2.0,0.0,39.0,25.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.240000000000002,19.240000000000002,19.240000000000002
Kurt Warner,QB,ARI,484.0,2.0,2.0,48.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.36,21.36,21.36
Derek Anderson,QB,CLE,253.0,2.0,1.0,35.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.119999999999997,16.119999999999997,16.119999999999997
Jay Cutler,QB,DEN,302.0,2.0,1.0,31.0,17.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,19.279999999999998,19.279999999999998,19.279999999999998
David Garrard,QB,JAX,296.0,1.0,0.0,37.0,23.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54,16.54,16.54
Daunte Culpepper,QB,OAK,170.0,0.0,0.0,22.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.8,6.8
Tom Brady,QB,NWE,380.0,1.0,0.0,54.0,34.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,20.8,20.8
Kyle Boller,QB,BAL,191.0,1.0,0.0,33.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.64,9.64,9.64
A.J. Feeley,QB,PHI,345.0,3.0,3.0,42.0,27.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0
Ben Roethlisberger,QB,PIT,165.0,0.0,1.0,21.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699999999999999,4.699999999999999,4.699999999999999
Matt Schaub,QB,HOU,256.0,2.0,2.0,36.0,22.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.940000000000001,14.940000000000001,14.940000000000001
John Beck,QB,MIA,132.0,0.0,0.0,23.0,14.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.08,4.08,4.08
Matt Hasselbeck,QB,SEA,249.0,1.0,1.0,38.0,21.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260000000000002,12.260000000000002,12.260000000000002
Vince Young,QB,TEN,246.0,0.0,1.0,31.0,19.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4399999999999995,6.4399999999999995,6.4399999999999995
Gus Frerotte,QB,STL,161.0,1.0,1.0,32.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,8.64,8.64
Jason Campbell,QB,WAS,301.0,1.0,2.0,49.0,30.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,10.439999999999998,10.439999999999998,10.439999999999998
J.P. Losman,QB,BUF,211.0,1.0,2.0,40.0,27.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,7.039999999999999,7.039999999999999,7.039999999999999
Rex Grossman,QB,CHI,193.0,1.0,1.0,33.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.8199999999999985,5.8199999999999985,5.8199999999999985
Bruce Gradkowski,QB,TAM,106.0,0.0,0.0,19.0,9.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640000000000001,6.640000000000001,6.640000000000001
Jon Kitna,QB,DET,224.0,1.0,1.0,40.0,19.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.860000000000001,11.860000000000001,11.860000000000001
Jeff Garcia,QB,TAM,9.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.36
Brodie Croyle,QB,KAN,145.0,0.0,1.0,23.0,12.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,4.8
Joey Harrington,QB,ATL,155.0,1.0,2.0,30.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,6.5
Kellen Clemens,QB,NYJ,142.0,0.0,1.0,27.0,12.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.279999999999999,4.279999999999999,4.279999999999999
Marty Booker,WR,MIA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,54.0,0.0,0.0,10.4,5.4,7.9
Matt Moore,QB,CAR,66.0,0.0,1.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6400000000000001,0.6400000000000001,0.6400000000000001
Marc Bulger,QB,STL,32.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,-0.72,-0.72
Eli Manning,QB,NYG,273.0,1.0,4.0,49.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,6.92,6.92
David Carr,QB,CAR,95.0,0.0,2.0,22.0,10.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,0.2999999999999998,0.2999999999999998
Kolby Smith,,KAN,0.0,0.0,0.0,0.0,0.0,31.0,150.0,2.0,1.0,5.0,2.0,0.0,0.0,28.2,27.2,27.7
Justin Fargas,RB,OAK,0.0,0.0,0.0,0.0,0.0,22.0,139.0,1.0,2.0,3.0,18.0,0.0,0.0,23.7,21.7,22.7
Jamal Lewis,RB,CLE,0.0,0.0,0.0,0.0,0.0,29.0,134.0,1.0,2.0,2.0,13.0,0.0,0.0,22.7,20.7,21.7
Frank Gore,RB,SFO,0.0,0.0,0.0,0.0,0.0,21.0,116.0,2.0,11.0,12.0,98.0,0.0,0.0,44.400000000000006,33.400000000000006,38.900000000000006
