Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Peyton Manning,QB,IND,249.0,4.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.96,25.96,25.96
Todd Collins,QB,WAS,224.0,2.0,0.0,20.0,15.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.86,14.86,14.86
Jay Cutler,QB,DEN,244.0,4.0,0.0,27.0,20.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,27.959999999999997,27.959999999999997,27.959999999999997
Matt Hasselbeck,QB,SEA,272.0,4.0,0.0,33.0,22.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.180000000000003,27.180000000000003,27.180000000000003
Tom Brady,QB,NWE,399.0,4.0,0.0,46.0,32.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.36,32.36,32.36
Quinn Gray,QB,JAX,19.0,0.0,0.0,1.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,2.06,2.06
Drew Brees,QB,NOR,328.0,3.0,0.0,41.0,28.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.019999999999996,25.019999999999996,25.019999999999996
Sage Rosenfels,QB,HOU,209.0,3.0,0.0,36.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16.46,16.46,16.46
Brett Favre,QB,GNB,266.0,2.0,1.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64,16.64,16.64
Trent Edwards,QB,BUF,165.0,4.0,0.0,23.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,22.8,22.8
Tony Romo,QB,DAL,302.0,2.0,0.0,44.0,35.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,21.58,21.58,21.58
