Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Tony Romo,QB,DAL,353.0,3.0,0.0,27.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.319999999999997,26.319999999999997,26.319999999999997
Drew Brees,QB,NOR,358.0,6.0,1.0,34.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.32,36.32,36.32
Brodie Croyle,QB,KAN,177.0,2.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.08,15.08,15.08
Trent Edwards,QB,BUF,212.0,2.0,0.0,25.0,15.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,18.98,18.98,18.98
Bruce Gradkowski,QB,OAK,17.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.68
Kyle Orton,QB,DEN,243.0,1.0,0.0,28.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.020000000000001,14.020000000000001,14.020000000000001
Matt Ryan,QB,ATL,229.0,2.0,0.0,36.0,22.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.76,16.76,16.76
Tom Brady,QB,NWE,378.0,2.0,1.0,53.0,39.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.019999999999996,22.019999999999996,22.019999999999996
Matt Hasselbeck,QB,SEA,279.0,3.0,2.0,36.0,25.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.46,19.46,19.46
Joe Flacco,QB,BAL,307.0,3.0,1.0,43.0,26.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,24.080000000000002,24.080000000000002,24.080000000000002
Brett Favre,QB,MIN,110.0,1.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,8.4,8.4
Peyton Manning,QB,IND,301.0,1.0,1.0,38.0,28.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.639999999999999,13.639999999999999,13.639999999999999
Jason Campbell,QB,WAS,211.0,1.0,1.0,26.0,19.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,10.04,10.04,10.04
Eli Manning,QB,NYG,256.0,1.0,1.0,29.0,20.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.94,9.94,9.94
Aaron Rodgers,QB,GNB,184.0,1.0,0.0,28.0,17.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.059999999999999,12.059999999999999,12.059999999999999
Ben Roethlisberger,QB,PIT,363.0,1.0,2.0,43.0,33.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.82,14.82,14.82
Shaun Hill,QB,SFO,209.0,1.0,0.0,31.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.36,10.36,10.36
Byron Leftwich,QB,TAM,276.0,1.0,0.0,41.0,25.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.34,15.34,15.34
Chad Pennington,QB,MIA,176.0,1.0,1.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.039999999999999,7.039999999999999,7.039999999999999
