Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Matt Moore,QB,MIA,244.0,3.0,0.0,23.0,17.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06,22.06,22.06
Aaron Rodgers,QB,GNB,247.0,4.0,0.0,26.0,21.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,31.080000000000002,31.080000000000002,31.080000000000002
Matt Ryan,QB,ATL,275.0,3.0,1.0,24.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0
Tony Romo,QB,DAL,279.0,2.0,0.0,31.0,19.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46,20.46,20.46
Alex Smith,QB,SFO,200.0,1.0,0.0,24.0,17.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,12.9,12.9
Josh Freeman,QB,TAM,281.0,1.0,0.0,37.0,27.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.04,16.04,16.04
Drew Brees,QB,NOR,258.0,2.0,1.0,36.0,27.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32,18.32,18.32
Tim Tebow,QB,DEN,124.0,2.0,0.0,21.0,10.0,13.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,24.76,24.76,24.76
Andy Dalton,QB,CIN,217.0,3.0,0.0,39.0,22.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08,21.08,21.08
Jay Cutler,QB,CHI,208.0,2.0,0.0,32.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,16.32,16.32
Matt Hasselbeck,QB,TEN,272.0,2.0,0.0,41.0,24.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.180000000000003,19.180000000000003,19.180000000000003
Mark Sanchez,QB,NYJ,230.0,1.0,1.0,28.0,20.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.899999999999999,8.899999999999999,8.899999999999999
Philip Rivers,QB,SDG,385.0,4.0,3.0,46.0,26.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.299999999999997,25.299999999999997,25.299999999999997
John Skelton,QB,ARI,222.0,1.0,0.0,35.0,20.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68,16.68,16.68
Joe Flacco,QB,BAL,300.0,1.0,0.0,47.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,14.0
