Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Tim Tebow,QB,DEN,202.0,2.0,0.0,15.0,10.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,15.379999999999999,15.379999999999999,15.379999999999999
Philip Rivers,QB,SDG,294.0,3.0,0.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.759999999999998,23.759999999999998,23.759999999999998
Alex Smith,QB,SFO,274.0,2.0,0.0,23.0,17.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96,19.96,19.96
Tarvaris Jackson,QB,SEA,190.0,1.0,0.0,16.0,13.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0
Drew Brees,QB,NOR,342.0,3.0,0.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68,25.68,25.68
Legedu Naanee,WR,CAR,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,38.0,1.0,0.0,12.879999999999999,10.879999999999999,11.879999999999999
Ben Roethlisberger,QB,PIT,176.0,2.0,0.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.04,15.04,15.04
Tom Brady,QB,NWE,289.0,2.0,0.0,38.0,29.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.26,20.26,20.26
Dan Orlovsky,QB,IND,353.0,2.0,1.0,37.0,30.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.019999999999996,20.019999999999996,20.019999999999996
Kevin Kolb,QB,ARI,247.0,1.0,0.0,25.0,16.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15.88,15.88,15.88
Aaron Rodgers,QB,GNB,369.0,4.0,1.0,46.0,28.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,31.96,31.96,31.96
Cam Newton,QB,CAR,204.0,1.0,0.0,21.0,12.0,14.0,54.0,3.0,1.0,1.0,27.0,0.0,0.0,39.260000000000005,38.260000000000005,38.760000000000005
Eli Manning,QB,NYG,347.0,3.0,1.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.880000000000003,21.880000000000003,21.880000000000003
Joe Webb,WR,MIN,8.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.72
Matthew Stafford,QB,DET,408.0,1.0,1.0,44.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32,18.32,18.32
Tony Romo,QB,DAL,299.0,1.0,0.0,42.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.060000000000002,16.060000000000002,16.060000000000002
Christian Ponder,QB,MIN,381.0,3.0,2.0,47.0,29.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,22.44,22.44,22.44
Ryan Fitzpatrick,QB,BUF,288.0,1.0,0.0,46.0,29.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.62,13.62,13.62
T.J. Yates,QB,HOU,188.0,1.0,0.0,25.0,12.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,10.52,10.52,10.52
Matt Moore,QB,MIA,162.0,1.0,0.0,25.0,13.0,5.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,18.68,18.68,18.68
