Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
David Akers,K,SFO,14.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5600000000000005,4.5600000000000005,4.5600000000000005
Matt Ryan,QB,ATL,106.0,2.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.24,12.24,12.24
Drew Brees,QB,NOR,389.0,5.0,1.0,35.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,34.06,34.06,34.06
Eli Manning,QB,NYG,346.0,3.0,0.0,33.0,24.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,27.24,27.24
Matt Flynn,QB,GNB,480.0,6.0,1.0,44.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.2,39.2,39.2
Philip Rivers,QB,SDG,310.0,3.0,1.0,26.0,19.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.099999999999998,22.099999999999998,22.099999999999998
Brian Hoyer,QB,NWE,22.0,0.0,0.0,1.0,1.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,0.6799999999999999,0.6799999999999999
Jeremy Kerley,WR,NYJ,41.0,0.0,0.0,1.0,1.0,1.0,16.0,0.0,4.0,6.0,71.0,0.0,0.0,14.34,10.34,12.34
T.J. Yates,QB,HOU,47.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.88,1.88
Tom Brady,QB,NWE,338.0,3.0,1.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.52,23.52,23.52
Joe Flacco,QB,BAL,130.0,1.0,0.0,19.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.299999999999999,9.299999999999999,9.299999999999999
Matt Hasselbeck,QB,TEN,297.0,2.0,0.0,35.0,22.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78,19.78,19.78
Tony Romo,QB,DAL,289.0,2.0,1.0,37.0,29.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,15.860000000000003,15.860000000000003,15.860000000000003
Michael Vick,QB,PHI,335.0,3.0,1.0,39.0,24.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,21.7,21.7,21.7
Matthew Stafford,QB,DET,520.0,5.0,2.0,59.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,36.8,36.8
Carson Palmer,QB,OAK,417.0,2.0,1.0,43.0,28.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28,23.28,23.28
Jake Delhomme,QB,HOU,211.0,1.0,0.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.44,10.44,10.44
