Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Aaron Rodgers,QB,GNB,408.0,4.0,1.0,38.0,29.0,9.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,45.92,45.92,45.92
Alex Smith,QB,SFO,291.0,2.0,0.0,33.0,21.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.54,17.54,17.54
Philip Rivers,QB,SDG,307.0,1.0,0.0,31.0,21.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.080000000000002,18.080000000000002,18.080000000000002
Eli Manning,QB,NYG,321.0,2.0,0.0,40.0,27.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,18.54,18.54,18.54
Matt Hasselbeck,QB,TEN,220.0,3.0,1.0,20.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,19.3,19.3
Matt Cassel,QB,KAN,260.0,1.0,0.0,29.0,18.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,16.4,16.4
Matt Schaub,QB,HOU,138.0,1.0,0.0,21.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62,9.62,9.62
Tom Brady,QB,NWE,226.0,2.0,0.0,30.0,16.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.939999999999998,16.939999999999998,16.939999999999998
Michael Vick,QB,PHI,416.0,2.0,1.0,46.0,30.0,8.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,30.14,30.14,30.14
Curtis Painter,QB,IND,281.0,2.0,0.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.240000000000002,17.240000000000002,17.240000000000002
Tarvaris Jackson,QB,SEA,319.0,3.0,2.0,38.0,25.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36,22.36,22.36
Josh Freeman,QB,TAM,287.0,1.0,0.0,39.0,25.0,6.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,24.18,24.18,24.18
Matt Ryan,QB,ATL,291.0,1.0,0.0,42.0,28.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,18.240000000000002,18.240000000000002,18.240000000000002
Donovan McNabb,QB,MIN,202.0,2.0,1.0,30.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.079999999999998,14.079999999999998,14.079999999999998
