Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Doug Johnson,QB,ATL,23.0,1.0,0.0,4.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,4.82,4.82
Jeff Garcia,QB,SFO,252.0,4.0,0.0,34.0,21.0,4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.479999999999997,25.479999999999997,25.479999999999997
Donovan McNabb,QB,PHI,223.0,3.0,0.0,29.0,19.0,3.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,30.62,30.62,30.62
Leon Johnson,RB,CHI,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.72
Brian Griese,QB,DEN,224.0,2.0,0.0,31.0,21.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,16.060000000000002,16.060000000000002,16.060000000000002
Aaron Brooks,QB,NOR,347.0,2.0,0.0,37.0,22.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,23.480000000000004,23.480000000000004,23.480000000000004
Tom Tupa,P-QB,NYJ,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.36
Matt Hasselbeck,QB,SEA,181.0,1.0,0.0,23.0,15.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64,14.64,14.64
Rich Gannon,QB,OAK,257.0,2.0,0.0,38.0,24.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,21.080000000000002,21.080000000000002,21.080000000000002
Mark Brunell,QB,JAX,189.0,2.0,0.0,32.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.659999999999998,15.659999999999998,15.659999999999998
Brett Favre,QB,GNB,268.0,2.0,1.0,32.0,19.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.52,16.52,16.52
Daunte Culpepper,QB,MIN,285.0,2.0,1.0,35.0,21.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,15.5,15.5,15.5
Jamie Martin,QB,STL,12.0,0.0,0.0,2.0,2.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.18
Peyton Manning,QB,IND,253.0,3.0,2.0,33.0,20.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.619999999999997,18.619999999999997,18.619999999999997
Jay Fiedler,QB,MIA,259.0,2.0,2.0,29.0,17.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16,15.16,15.16
Brad Johnson,QB,TAM,188.0,1.0,0.0,36.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52,11.52,11.52
Kyle Richardson,P,BAL,-11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,-0.44,-0.44
Tom Brady,QB,NWE,107.0,1.0,1.0,21.0,15.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1800000000000015,4.1800000000000015,4.1800000000000015
Steve McNair,QB,TEN,256.0,1.0,0.0,48.0,27.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,16.14,16.14,16.14
Tim Couch,QB,CLE,160.0,1.0,0.0,33.0,18.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,11.9,11.9
Kerry Collins,QB,NYG,155.0,1.0,1.0,24.0,15.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0
Elvis Grbac,QB,BAL,192.0,1.0,1.0,27.0,15.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98,9.98,9.98
Kordell Stewart,QB,PIT,188.0,0.0,0.0,32.0,18.0,7.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,12.02,12.02,12.02
Ryan Leaf,QB,DAL,114.0,1.0,1.0,22.0,14.0,3.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8599999999999985,5.8599999999999985,5.8599999999999985
Michael Vick,QB,ATL,32.0,1.0,0.0,12.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6800000000000006,3.6800000000000006,3.6800000000000006
Jim Miller,QB,CHI,201.0,0.0,0.0,47.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,8.04,8.04
Jon Kitna,QB,CIN,303.0,0.0,1.0,48.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12,10.12,10.12
Jake Plummer,QB,ARI,172.0,1.0,1.0,26.0,13.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,7.779999999999999,7.779999999999999,7.779999999999999
Kurt Warner,QB,STL,144.0,1.0,3.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,3.76,3.76
Vinny Testaverde,QB,NYJ,170.0,0.0,1.0,27.0,17.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5999999999999996,2.5999999999999996,2.5999999999999996
Charlie Batch,QB,DET,239.0,1.0,2.0,39.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860000000000001,9.860000000000001,9.860000000000001
Rob Johnson,QB,BUF,167.0,0.0,1.0,26.0,14.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,6.48,6.48
Matt Lytle,QB,CAR,126.0,1.0,2.0,25.0,15.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,5.84,5.84
Alex Van Pelt,QB,BUF,37.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4800000000000004,3.4800000000000004,3.4800000000000004
Martin Gramatica,K,TAM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ray Lucas,QB,MIA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike McMahon,QB,DET,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.7,-1.7,-1.7
Trent Green,QB,KAN,143.0,1.0,3.0,31.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8199999999999985,1.8199999999999985,1.8199999999999985
Doug Flutie,QB,SDG,165.0,1.0,4.0,31.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0999999999999996,3.0999999999999996,3.0999999999999996
Craig Hentrich,P/K,TEN,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
Shaun Alexander,RB,SEA,0.0,0.0,0.0,0.0,0.0,35.0,266.0,3.0,1.0,1.0,7.0,0.0,0.0,46.300000000000004,45.300000000000004,45.800000000000004
Marshall Faulk,RB,STL,0.0,0.0,0.0,0.0,0.0,15.0,183.0,2.0,4.0,5.0,14.0,0.0,0.0,35.7,31.7,33.7
Jerome Bettis,HB,PIT,0.0,0.0,0.0,0.0,0.0,29.0,163.0,0.0,1.0,1.0,0.0,0.0,0.0,17.3,16.3,16.8
Maurice Smith,RB,ATL,0.0,0.0,0.0,0.0,0.0,27.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,14.8,14.8
Duce Staley,RB,PHI,0.0,0.0,0.0,0.0,0.0,17.0,146.0,1.0,6.0,9.0,85.0,0.0,0.0,35.1,29.1,32.1
Trung Canidate,RB,STL,0.0,0.0,0.0,0.0,0.0,16.0,145.0,1.0,1.0,2.0,1.0,0.0,1.0,19.6,18.6,19.1
Garrison Hearst,RB,SFO,0.0,0.0,0.0,0.0,0.0,17.0,145.0,0.0,3.0,7.0,15.0,0.0,0.0,19.0,16.0,17.5
Troy Hambrick,RB,DAL,0.0,0.0,0.0,0.0,0.0,20.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,12.7,12.7
Ricky Williams,RB,NOR,0.0,0.0,0.0,0.0,0.0,24.0,121.0,0.0,3.0,6.0,52.0,0.0,1.0,18.3,15.3,16.8
