Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Az-Zahir Hakim,WR,STL,51.0,1.0,0.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,8.04,8.04
Kevin Lockett,WR,WAS,31.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,46.0,0.0,0.0,12.84,9.84,11.34
Tony Banks,QB,WAS,190.0,2.0,0.0,19.0,11.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,16.6,16.6
Brad Johnson,QB,TAM,214.0,2.0,0.0,25.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.860000000000003,16.860000000000003,16.860000000000003
Aaron Brooks,QB,NOR,254.0,3.0,0.0,31.0,20.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,22.26,22.26
Tommy Maddox,QB,PIT,57.0,0.0,0.0,1.0,1.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9799999999999998,1.9799999999999998,1.9799999999999998
Mark Brunell,QB,JAX,306.0,2.0,0.0,37.0,25.0,4.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,25.740000000000002,25.740000000000002,25.740000000000002
Kordell Stewart,QB,PIT,232.0,1.0,0.0,22.0,13.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,20.080000000000002,20.080000000000002,20.080000000000002
Shaun King,QB,TAM,62.0,0.0,0.0,3.0,2.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,2.18,2.18
Shane Matthews,QB,CHI,166.0,3.0,1.0,31.0,25.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,16.94,16.94
Matt Hasselbeck,QB,SEA,230.0,2.0,0.0,28.0,16.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.099999999999998,18.099999999999998,18.099999999999998
Peyton Manning,QB,IND,201.0,2.0,0.0,30.0,19.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,14.54,14.54,14.54
Doug Flutie,QB,SDG,254.0,1.0,0.0,33.0,21.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,21.36,21.36,21.36
Jeff Garcia,QB,SFO,269.0,2.0,2.0,29.0,21.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,16.959999999999997,16.959999999999997,16.959999999999997
Kerry Collins,QB,NYG,346.0,3.0,1.0,52.0,32.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,22.74,22.74,22.74
Randall Cunningham,QB,BAL,222.0,1.0,1.0,31.0,23.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58,10.58,10.58
Rob Johnson,QB,BUF,310.0,1.0,1.0,37.0,24.0,11.0,67.0,1.0,0.0,0.0,0.0,0.0,1.0,25.099999999999998,25.099999999999998,25.099999999999998
Brian Griese,QB,DEN,283.0,2.0,2.0,30.0,19.0,4.0,-1.0,0.0,1.0,1.0,-6.0,0.0,0.0,15.619999999999997,14.619999999999997,15.119999999999997
Rich Gannon,QB,OAK,158.0,0.0,0.0,26.0,17.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,7.92,7.92
Jay Fiedler,QB,MIA,213.0,1.0,2.0,21.0,15.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,12.619999999999997,12.619999999999997,12.619999999999997
Jon Kitna,QB,CIN,204.0,2.0,2.0,27.0,17.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14.760000000000002,14.760000000000002,14.760000000000002
Alex Van Pelt,QB,BUF,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.24
Charlie Batch,QB,DET,239.0,2.0,2.0,35.0,20.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,12.760000000000002,12.760000000000002,12.760000000000002
Trent Green,QB,KAN,324.0,3.0,3.0,43.0,22.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,20.86,20.86,20.86
Daunte Culpepper,QB,MIN,150.0,1.0,1.0,24.0,13.0,9.0,49.0,0.0,1.0,1.0,0.0,0.0,0.0,13.9,12.9,13.4
Steve McNair,QB,TEN,175.0,1.0,2.0,23.0,14.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,7.6,7.6
Donovan McNabb,QB,PHI,133.0,0.0,0.0,27.0,12.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.32,8.32,8.32
Kurt Warner,QB,STL,385.0,1.0,4.0,47.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.399999999999999,11.399999999999999,11.399999999999999
Tom Brady,QB,NWE,203.0,2.0,4.0,38.0,25.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.019999999999996,8.019999999999996,8.019999999999996
Jake Plummer,QB,ARI,233.0,0.0,2.0,41.0,25.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,8.82,8.82
Todd Bouman,QB,MIN,4.0,0.0,0.0,2.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06
Clint Stoerner,QB,DAL,93.0,0.0,1.0,19.0,9.0,7.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,10.02,10.02,10.02
Hines Ward,WR,PIT,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,2.0,5.0,20.0,1.0,0.0,13.6,11.6,12.6
Vinny Testaverde,QB,NYJ,181.0,0.0,3.0,34.0,21.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4400000000000004,1.4400000000000004,1.4400000000000004
Chris Weinke,QB,CAR,76.0,0.0,1.0,34.0,12.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7400000000000002,1.7400000000000002,1.7400000000000002
Jim Miller,QB,CHI,63.0,0.0,1.0,16.0,5.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.48,-2.48,-2.48
David Patten,WR,NWE,0.0,0.0,1.0,1.0,0.0,1.0,13.0,0.0,5.0,8.0,62.0,1.0,0.0,16.5,11.5,14.0
Corey Dillon,HB,CIN,0.0,0.0,0.0,0.0,0.0,27.0,184.0,2.0,3.0,6.0,18.0,1.0,0.0,41.199999999999996,38.199999999999996,39.699999999999996
Curtis Martin,RB,NYJ,0.0,0.0,0.0,0.0,0.0,27.0,159.0,0.0,7.0,7.0,39.0,0.0,0.0,26.8,19.8,23.3
Mike Alstott,RB,TAM,0.0,0.0,0.0,0.0,0.0,28.0,129.0,3.0,1.0,2.0,15.0,0.0,0.0,33.4,32.4,32.9
Anthony Thomas,RB,CHI,0.0,0.0,0.0,0.0,0.0,27.0,127.0,1.0,2.0,3.0,9.0,0.0,0.0,21.599999999999998,19.599999999999998,20.599999999999998
Stephen Davis,RB,WAS,0.0,0.0,0.0,0.0,0.0,29.0,107.0,0.0,2.0,2.0,9.0,0.0,0.0,13.6,11.6,12.6
Edgerrin James,RB,IND,0.0,0.0,0.0,0.0,0.0,27.0,102.0,0.0,2.0,2.0,9.0,0.0,0.0,13.1,11.1,12.1
Shaun Alexander,RB,SEA,0.0,0.0,0.0,0.0,0.0,23.0,87.0,0.0,1.0,2.0,9.0,0.0,2.0,6.6,5.6,6.1
