Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Jeff Garcia,QB,SFO,263.0,4.0,0.0,21.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,24.82,24.82,24.82
Randy Moss,WR,MIN,29.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,9.0,0.0,0.0,4.0600000000000005,2.06,3.06
Tommy Maddox,QB,PIT,97.0,1.0,1.0,8.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,6.68,6.68
A.J. Feeley,QB,PHI,143.0,2.0,1.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.719999999999999,11.719999999999999,11.719999999999999
Brad Johnson,QB,TAM,46.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,1.84,1.84
Steve McNair,QB,TEN,173.0,1.0,0.0,18.0,11.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,17.62,17.62,17.62
Tim Rattay,QB,SFO,21.0,0.0,0.0,2.0,2.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.54,0.54
Brett Favre,QB,GNB,315.0,2.0,0.0,30.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,19.0
Neil O'Donnell,QB,TEN,134.0,1.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,9.36,9.36
Kent Graham,QB,WAS,8.0,0.0,0.0,1.0,1.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12
Kurt Warner,QB,STL,280.0,3.0,3.0,30.0,25.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,17.9,17.9
Jay Fiedler,QB,MIA,110.0,1.0,0.0,16.0,9.0,7.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,16.8,16.8,16.8
Jim Miller,QB,CHI,159.0,1.0,0.0,28.0,19.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.26,8.26,8.26
Ty Detmer,QB,DET,242.0,2.0,0.0,40.0,24.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.08,18.08,18.08
Rich Gannon,QB,OAK,224.0,1.0,0.0,38.0,23.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.360000000000001,13.360000000000001,13.360000000000001
Peyton Manning,QB,IND,191.0,2.0,1.0,30.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84,13.84,13.84
Trent Dilfer,QB,SEA,248.0,2.0,2.0,38.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.920000000000002,13.920000000000002,13.920000000000002
Jon Kitna,QB,CIN,340.0,0.0,1.0,47.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.6,9.6,9.6
Kerry Collins,QB,NYG,386.0,1.0,2.0,59.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.439999999999998,13.439999999999998,13.439999999999998
Vinny Testaverde,QB,NYJ,230.0,1.0,2.0,29.0,18.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,9.1,9.1
Tony Banks,QB,WAS,154.0,1.0,1.0,25.0,13.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96,8.96,8.96
Shaun King,QB,TAM,148.0,0.0,1.0,28.0,19.0,2.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0199999999999996,3.0199999999999996,3.0199999999999996
Tom Brady,QB,NWE,198.0,1.0,2.0,29.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12,8.12,8.12
Trent Green,QB,KAN,184.0,1.0,1.0,33.0,15.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16,10.16,10.16
Elvis Grbac,QB,BAL,160.0,0.0,0.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,6.4,6.4
Mark Brunell,QB,JAX,189.0,2.0,3.0,36.0,19.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16,10.16,10.16
Travis Brown,QB,BUF,201.0,1.0,2.0,33.0,15.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04,9.04,9.04
Jake Plummer,QB,ARI,154.0,0.0,1.0,25.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,4.16,4.16
Quincy Carter,QB,DAL,158.0,0.0,1.0,26.0,11.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,5.82,5.82
Michael Vick,QB,ATL,176.0,0.0,1.0,30.0,12.0,6.0,47.0,0.0,0.0,0.0,0.0,0.0,2.0,5.74,5.74,5.74
