Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Peyton Manning,QB,IND,421.0,4.0,2.0,29.0,23.0,7.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,37.440000000000005,37.440000000000005,37.440000000000005
Chris Chandler,QB,ATL,244.0,2.0,1.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.759999999999998,15.759999999999998,15.759999999999998
Brian Griese,QB,DEN,242.0,3.0,0.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.68,21.68,21.68
Michael Vick,QB,ATL,27.0,0.0,0.0,2.0,2.0,3.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,9.379999999999999,9.379999999999999,9.379999999999999
Kurt Warner,QB,STL,321.0,3.0,1.0,35.0,24.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,21.74,21.74,21.74
Doug Flutie,QB,SDG,348.0,2.0,0.0,38.0,23.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,23.42,23.42,23.42
Brett Favre,QB,GNB,236.0,3.0,1.0,31.0,20.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,20.339999999999996,20.339999999999996,20.339999999999996
Donovan McNabb,QB,PHI,283.0,2.0,0.0,37.0,24.0,5.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,26.92,26.92,26.92
Daunte Culpepper,QB,MIN,233.0,1.0,0.0,36.0,24.0,8.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,15.52,15.52,15.52
Jim Miller,QB,CHI,204.0,2.0,1.0,29.0,18.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96,13.96,13.96
Mark Brunell,QB,JAX,235.0,0.0,0.0,27.0,17.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,11.3,11.3
Jon Kitna,QB,CIN,154.0,1.0,0.0,30.0,19.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,16.36,16.36,16.36
Chris Weinke,QB,CAR,276.0,0.0,0.0,41.0,27.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,17.54,17.54,17.54
Rob Johnson,QB,BUF,257.0,1.0,1.0,37.0,24.0,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,18.58,18.58,18.58
Jake Plummer,QB,ARI,242.0,1.0,1.0,28.0,16.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,13.58,13.58,13.58
Tim Couch,QB,CLE,138.0,3.0,2.0,20.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52,13.52,13.52
Randall Cunningham,QB,BAL,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12
Neil O'Donnell,QB,TEN,215.0,0.0,0.0,36.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,8.6
Anthony Wright,QB,DAL,193.0,3.0,3.0,25.0,12.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,12.219999999999999,12.219999999999999,12.219999999999999
Vinny Testaverde,QB,NYJ,137.0,0.0,0.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,5.48,5.48
Rich Gannon,QB,OAK,125.0,0.0,0.0,25.0,14.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,6.4,6.4
Shane Matthews,QB,CHI,33.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.32,1.32
Tom Brady,QB,NWE,46.0,0.0,0.0,10.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,2.74,2.74
Jeff Garcia,QB,SFO,121.0,1.0,1.0,34.0,19.0,7.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,17.34,17.34,17.34
Jeff George,QB,WAS,102.0,0.0,1.0,24.0,15.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1.98,1.98
Trent Green,QB,KAN,184.0,0.0,1.0,34.0,17.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0600000000000005,7.0600000000000005,7.0600000000000005
Elvis Grbac,QB,BAL,326.0,1.0,3.0,63.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.04,9.04,9.04
Drew Bledsoe,QB,NWE,159.0,0.0,2.0,28.0,18.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,3.16,3.16
Matt Hasselbeck,QB,SEA,62.0,0.0,0.0,24.0,9.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,5.58,5.58
Jay Fiedler,QB,MIA,217.0,0.0,2.0,34.0,16.0,8.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,20.08,20.08,20.08
Kerry Collins,QB,NYG,208.0,0.0,3.0,34.0,20.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003,3.3200000000000003,3.3200000000000003
Mitch Berger,P,MIN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Detmer,QB,DET,212.0,1.0,7.0,42.0,22.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0199999999999996,-1.0199999999999996,-1.0199999999999996
James Jackson,RB,CLE,0.0,0.0,0.0,0.0,0.0,31.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,12.4,12.4
Ahman Green,RB,GNB,0.0,0.0,0.0,0.0,0.0,25.0,116.0,0.0,6.0,9.0,30.0,0.0,0.0,20.6,14.6,17.6
Edgerrin James,RB,IND,0.0,0.0,0.0,0.0,0.0,23.0,111.0,1.0,4.0,4.0,48.0,0.0,0.0,25.900000000000002,21.900000000000002,23.900000000000002
Curtis Martin,RB,NYJ,0.0,0.0,0.0,0.0,0.0,24.0,106.0,1.0,3.0,5.0,10.0,0.0,0.0,20.6,17.6,19.1
Marshall Faulk,RB,STL,0.0,0.0,0.0,0.0,0.0,18.0,105.0,0.0,8.0,8.0,79.0,0.0,0.0,26.4,18.4,22.4
Jamal Anderson,RB,ATL,0.0,0.0,0.0,0.0,0.0,25.0,98.0,0.0,1.0,1.0,94.0,1.0,1.0,24.200000000000003,23.200000000000003,23.700000000000003
Lamar Smith,HB,MIA,0.0,0.0,0.0,0.0,0.0,22.0,92.0,0.0,2.0,2.0,20.0,0.0,0.0,13.2,11.2,12.2
Olandis Gary,RB,DEN,0.0,0.0,0.0,0.0,0.0,14.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0
LaDainian Tomlinson,RB,SDG,0.0,0.0,0.0,0.0,0.0,27.0,90.0,0.0,2.0,3.0,27.0,0.0,1.0,11.7,9.7,10.7
Emmitt Smith,RB,DAL,0.0,0.0,0.0,0.0,0.0,17.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8.5,8.5
Ricky Watters,RB,SEA,0.0,0.0,0.0,0.0,0.0,17.0,81.0,0.0,1.0,7.0,2.0,0.0,0.0,9.299999999999999,8.299999999999999,8.799999999999999
Stacey Mack,RB/F,JAX,0.0,0.0,0.0,0.0,0.0,18.0,80.0,1.0,2.0,3.0,14.0,0.0,0.0,17.4,15.4,16.4
