Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Julian Edelman,WR,NWE,15.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,10.0,53.0,0.0,0.0,14.899999999999999,9.899999999999999,12.399999999999999
Lamar Jackson,QB,BAL,222.0,4.0,0.0,24.0,17.0,10.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,32.78,32.78,32.78
Kirk Cousins,QB,MIN,319.0,3.0,0.0,35.0,29.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.86,22.86,22.86
Drew Brees,QB,NOR,228.0,3.0,0.0,35.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.119999999999997,21.119999999999997,21.119999999999997
Sam Darnold,QB,NYJ,293.0,4.0,1.0,30.0,19.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.419999999999998,25.419999999999998,25.419999999999998
Courtland Sutton,WR,DEN,38.0,0.0,0.0,1.0,1.0,2.0,10.0,0.0,5.0,9.0,113.0,0.0,0.0,18.82,13.82,16.32
Josh Allen,QB,BUF,256.0,3.0,0.0,33.0,21.0,7.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,33.84,33.84,33.84
Dak Prescott,QB,DAL,444.0,3.0,0.0,46.0,29.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,31.560000000000002,31.560000000000002,31.560000000000002
Jimmy Garoppolo,QB,SFO,424.0,4.0,2.0,45.0,34.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,29.660000000000004,29.660000000000004,29.660000000000004
Matt Ryan,QB,ATL,311.0,1.0,0.0,31.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.439999999999998,16.439999999999998,16.439999999999998
Jeff Driskel,QB,DET,209.0,2.0,0.0,26.0,15.0,8.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,27.46,27.46,27.46
Derek Carr,QB,OAK,292.0,1.0,1.0,29.0,25.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.78,19.78,19.78
Kyler Murray,QB,ARI,150.0,2.0,0.0,33.0,24.0,8.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,26.7,26.7,26.7
Robert Griffin,QB,BAL,15.0,0.0,0.0,2.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
Baker Mayfield,QB,CLE,193.0,2.0,0.0,32.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.82,21.82,21.82
Nick Foles,QB,JAX,296.0,2.0,1.0,47.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84,17.84,17.84
Ryan Fitzpatrick,QB,MIA,323.0,0.0,0.0,45.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92,12.92,12.92
Dwayne Haskins,QB,WAS,214.0,2.0,1.0,35.0,19.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.060000000000002,15.060000000000002,15.060000000000002
Kenjon Barner,RB,ATL,3.0,0.0,0.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,1.62,1.62
Sam Koch,P,BAL,-2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-0.08,-0.08
Jacoby Brissett,QB,IND,148.0,1.0,1.0,24.0,15.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,15.120000000000001,15.120000000000001,15.120000000000001
Carson Wentz,QB,PHI,214.0,1.0,0.0,40.0,20.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,12.26,12.26,12.26
Patrick Mahomes,QB,KAN,182.0,1.0,1.0,32.0,19.0,5.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18,15.18,15.18
Jared Goff,QB,LAR,173.0,0.0,1.0,18.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22,5.22,5.22
Tom Brady,QB,NWE,216.0,0.0,0.0,47.0,26.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.540000000000001,8.540000000000001,8.540000000000001
Mitchell Trubisky,QB,CHI,190.0,1.0,1.0,43.0,24.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0
Deshaun Watson,QB,HOU,169.0,0.0,1.0,29.0,18.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,3.96,3.96,3.96
Brandon Allen,QB,DEN,240.0,1.0,1.0,39.0,17.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,13.4
Jameis Winston,QB,TAM,313.0,2.0,4.0,51.0,30.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,14.82,14.82,14.82
Philip Rivers,QB,LAC,353.0,1.0,4.0,52.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.119999999999997,10.119999999999997,10.119999999999997
Kyle Allen,QB,CAR,325.0,0.0,4.0,50.0,31.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699999999999999,5.699999999999999,5.699999999999999
Chase Daniel,QB,CHI,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.36
A.J. McCarron,QB,HOU,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bilal Powell,RB,NYJ,0.0,0.0,0.0,1.0,0.0,7.0,42.0,0.0,1.0,2.0,5.0,0.0,0.0,5.7,4.7,5.2
Ryan Finley,QB,CIN,115.0,0.0,1.0,31.0,13.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,5.300000000000001,5.300000000000001,5.300000000000001
Mason Rudolph,QB,PIT,221.0,1.0,4.0,44.0,23.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34,6.34,6.34
Jonathan Williams,RB,IND,0.0,0.0,0.0,0.0,0.0,13.0,116.0,0.0,1.0,1.0,31.0,0.0,0.0,15.7,14.7,15.2
Gus Edwards,RB,BAL,0.0,0.0,0.0,0.0,0.0,8.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,17.2,17.2,17.2
Josh Jacobs,RB,OAK,0.0,0.0,0.0,0.0,0.0,23.0,112.0,0.0,3.0,3.0,12.0,0.0,1.0,13.399999999999999,10.399999999999999,11.899999999999999
Marlon Mack,RB,IND,0.0,0.0,0.0,0.0,0.0,14.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,16.9,16.9,16.9
Todd Gurley,RB,LAR,0.0,0.0,0.0,0.0,0.0,25.0,97.0,1.0,3.0,3.0,36.0,0.0,1.0,20.3,17.3,18.8
Nick Chubb,RB,CLE,0.0,0.0,0.0,0.0,0.0,27.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.2,9.2
Joe Mixon,HB,CIN,0.0,0.0,0.0,0.0,0.0,15.0,86.0,1.0,1.0,3.0,17.0,0.0,0.0,17.3,16.3,16.8
Alvin Kamara,RB,NOR,0.0,0.0,0.0,0.0,0.0,13.0,75.0,0.0,10.0,10.0,47.0,0.0,0.0,22.2,12.2,17.2
Devin Singletary,RB,BUF,0.0,0.0,0.0,0.0,0.0,15.0,75.0,0.0,1.0,1.0,4.0,0.0,0.0,8.9,7.9,8.4
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,0.0,0.0,14.0,70.0,0.0,11.0,15.0,121.0,0.0,0.0,30.1,19.1,24.6
Melvin Gordon,RB,LAC,0.0,0.0,0.0,0.0,0.0,14.0,69.0,0.0,3.0,5.0,21.0,0.0,0.0,12.0,9.0,10.5
Kenyan Drake,RB,ARI,0.0,0.0,0.0,0.0,0.0,16.0,67.0,0.0,6.0,7.0,13.0,0.0,0.0,14.0,8.0,11.0
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,0.0,0.0,16.0,67.0,0.0,2.0,2.0,8.0,0.0,0.0,9.5,7.5,8.5
Carlos Hyde,RB,HOU,0.0,0.0,0.0,0.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5
Le'Veon Bell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,18.0,59.0,1.0,2.0,2.0,33.0,0.0,0.0,17.2,15.2,16.2
