Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Kyle Allen,QB,CAR,261.0,4.0,0.0,26.0,19.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.339999999999996,24.339999999999996,24.339999999999996
Deshaun Watson,QB,HOU,351.0,3.0,0.0,34.0,25.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,25.84,25.84,25.84
Patrick Mahomes,QB,KAN,374.0,3.0,0.0,37.0,27.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.86,27.86,27.86
Matt Ryan,QB,ATL,304.0,3.0,1.0,34.0,29.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.46,22.46,22.46
Ryan Fitzpatrick,QB,MIA,29.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.16,1.16
Jacoby Brissett,QB,IND,310.0,2.0,0.0,37.0,28.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.799999999999997,20.799999999999997,20.799999999999997
Mitchell Trubisky,QB,CHI,231.0,3.0,1.0,31.0,25.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,19.44,19.44
Teddy Bridgewater,QB,NOR,177.0,2.0,0.0,27.0,19.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28,16.28,16.28
Daniel Jones,QB,NYG,336.0,2.0,0.0,36.0,23.0,4.0,28.0,2.0,0.0,0.0,0.0,0.0,2.0,32.239999999999995,32.239999999999995,32.239999999999995
Jameis Winston,QB,TAM,380.0,3.0,1.0,37.0,23.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.5,25.5
Kirk Cousins,QB,MIN,174.0,1.0,0.0,21.0,15.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,12.56,12.56
Gardner Minshew,QB,JAX,204.0,2.0,0.0,30.0,20.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,17.96,17.96,17.96
Tom Brady,QB,NWE,306.0,2.0,0.0,42.0,28.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.14,20.14,20.14
Derek Carr,QB,OAK,242.0,2.0,1.0,34.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.68,15.68,15.68
Russell Wilson,QB,SEA,406.0,2.0,0.0,50.0,32.0,7.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,41.339999999999996,41.339999999999996,41.339999999999996
Philip Rivers,QB,LAC,318.0,2.0,0.0,46.0,31.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,19.619999999999997,19.619999999999997,19.619999999999997
Aaron Rodgers,QB,GNB,235.0,1.0,0.0,29.0,17.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,13.3,13.3
Carson Wentz,QB,PHI,259.0,2.0,0.0,36.0,19.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,21.66,21.66,21.66
Dak Prescott,QB,DAL,246.0,2.0,1.0,32.0,19.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,22.54,22.54,22.54
Matthew Stafford,QB,DET,201.0,1.0,0.0,32.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.139999999999999,12.139999999999999,12.139999999999999
Jimmy Garoppolo,QB,SFO,277.0,1.0,2.0,32.0,23.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.38,9.38,9.38
Marcus Mariota,QB,TEN,304.0,0.0,0.0,40.0,23.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56,15.56,15.56
Mason Rudolph,QB,PIT,174.0,2.0,1.0,27.0,14.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.46,14.46,14.46
Josh Allen,QB,BUF,243.0,1.0,1.0,36.0,23.0,9.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,16.32,16.32
Jared Goff,QB,LAR,268.0,2.0,2.0,38.0,24.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,14.119999999999997,14.119999999999997,14.119999999999997
Case Keenum,QB,WAS,332.0,2.0,3.0,43.0,30.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,11.580000000000002,11.580000000000002,11.580000000000002
Joe Flacco,QB,DEN,213.0,0.0,1.0,29.0,20.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.02,5.02,5.02
Kyler Murray,QB,ARI,173.0,2.0,2.0,43.0,30.0,8.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82,17.82,17.82
Lamar Jackson,QB,BAL,267.0,0.0,0.0,43.0,22.0,8.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,21.28,21.28,21.28
Baker Mayfield,QB,CLE,195.0,1.0,1.0,36.0,18.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000001,9.700000000000001,9.700000000000001
Andy Dalton,QB,CIN,250.0,1.0,2.0,36.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.1,16.1,16.1
Josh Rosen,QB,MIA,200.0,0.0,0.0,39.0,18.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,9.3,9.3
Luke Falk,QB,NYJ,98.0,0.0,1.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,1.92,1.92
Jarrett Stidham,QB,NWE,14.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44,-1.44,-1.44
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,0.0,0.0,24.0,153.0,1.0,3.0,4.0,35.0,0.0,0.0,27.8,24.8,26.3
