Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,BAL,223.0,3.0,0.0,17.0,15.0,7.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,33.42,33.42,33.42
Ryan Tannehill,QB,TEN,181.0,2.0,0.0,19.0,13.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,16.94,16.94,16.94
Mitchell Trubisky,QB,CHI,173.0,3.0,0.0,23.0,16.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.720000000000002,19.720000000000002,19.720000000000002
Daniel Jones,QB,NYG,308.0,4.0,0.0,40.0,26.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,28.32,28.32,28.32
Patrick Mahomes,QB,KAN,446.0,3.0,0.0,50.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.84,29.84,29.84
Taysom Hill,QB,NOR,17.0,0.0,0.0,1.0,1.0,1.0,11.0,0.0,1.0,1.0,3.0,0.0,0.0,3.08,2.08,2.58
Andy Lee,P,ARI,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.04,1.04
Kirk Cousins,QB,MIN,220.0,2.0,0.0,32.0,23.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,17.3,17.3
Baker Mayfield,QB,CLE,238.0,2.0,0.0,38.0,26.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.62,17.62,17.62
Dak Prescott,QB,DAL,397.0,3.0,1.0,46.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.880000000000003,25.880000000000003,25.880000000000003
Derek Carr,QB,OAK,218.0,1.0,0.0,31.0,21.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.120000000000001,13.120000000000001,13.120000000000001
Sam Darnold,QB,NYJ,230.0,1.0,0.0,30.0,19.0,3.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,21.7,21.7,21.7
Kyler Murray,QB,ARI,324.0,3.0,1.0,44.0,27.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,26.76,26.76,26.76
Drew Brees,QB,NOR,287.0,0.0,0.0,45.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48,11.48,11.48
Russell Wilson,QB,SEA,232.0,1.0,1.0,34.0,24.0,6.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,16.58,16.58,16.58
Mason Rudolph,QB,PIT,242.0,1.0,0.0,38.0,22.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.58,13.58,13.58
Aaron Rodgers,QB,GNB,233.0,0.0,0.0,29.0,17.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.02,10.02,10.02
Kyle Allen,QB,CAR,307.0,1.0,1.0,43.0,28.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,13.48,13.48,13.48
Matt Ryan,QB,ATL,182.0,2.0,1.0,35.0,20.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.580000000000002,14.580000000000002,14.580000000000002
Jameis Winston,QB,TAM,358.0,1.0,2.0,48.0,30.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32,18.32,18.32
Josh Allen,QB,BUF,266.0,0.0,0.0,41.0,22.0,6.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,25.44,25.44,25.44
Jeff Driskel,QB,DET,269.0,1.0,1.0,46.0,27.0,5.0,37.0,0.0,1.0,1.0,6.0,0.0,0.0,18.060000000000002,17.060000000000002,17.560000000000002
Ryan Finley,QB,CIN,167.0,1.0,1.0,30.0,16.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,8.879999999999999,8.879999999999999,8.879999999999999
Jimmy Garoppolo,QB,SFO,248.0,1.0,1.0,46.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.02,8.02,8.02
