Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Peyton Manning,QB,IND,255.0,3.0,0.0,26.0,20.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,21.9,21.9
Jay Cutler,QB,CHI,277.0,3.0,0.0,29.0,21.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38,23.38,23.38
Mark Sanchez,QB,NYJ,220.0,3.0,0.0,30.0,21.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0
Donovan McNabb,QB,WAS,426.0,1.0,0.0,38.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,21.04,21.04
Philip Rivers,QB,SDG,334.0,3.0,2.0,29.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36,21.36,21.36
Matt Ryan,QB,ATL,225.0,3.0,0.0,32.0,21.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,19.6,19.6,19.6
Kyle Orton,QB,DEN,307.0,2.0,0.0,35.0,25.0,3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78,19.78,19.78
Aaron Rodgers,QB,GNB,255.0,2.0,0.0,29.0,19.0,5.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,26.2,26.2,26.2
Matt Schaub,QB,HOU,497.0,3.0,1.0,52.0,38.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.08,30.08,30.08
Drew Brees,QB,NOR,254.0,2.0,0.0,38.0,28.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,19.86,18.86,19.36
Michael Vick,QB,PHI,284.0,2.0,0.0,34.0,21.0,8.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,23.06,23.06,23.06
Chad Henne,QB,MIA,114.0,1.0,0.0,15.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.559999999999999,8.559999999999999,8.559999999999999
Josh Freeman,QB,TAM,178.0,2.0,0.0,24.0,12.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,19.42,19.42,19.42
Sam Bradford,QB,STL,167.0,2.0,1.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68,12.68,12.68
Eli Manning,QB,NYG,161.0,2.0,1.0,24.0,13.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,9.040000000000001,9.040000000000001,9.040000000000001
Alex Smith,QB,SFO,275.0,1.0,2.0,32.0,23.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,13.8,13.8
Kerry Collins,QB,TEN,149.0,1.0,1.0,25.0,17.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.860000000000001,5.860000000000001,5.860000000000001
Tony Romo,QB,DAL,374.0,1.0,2.0,51.0,34.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.86,14.86,14.86
Luke McCown,QB,JAX,120.0,0.0,0.0,19.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.2,5.2
Shaun Hill,QB,DET,335.0,2.0,2.0,45.0,25.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0
Bruce Gradkowski,QB,OAK,162.0,1.0,1.0,21.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,8.48,8.48
Seneca Wallace,QB,CLE,229.0,1.0,1.0,31.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56,11.56,11.56
Tom Brady,QB,NWE,248.0,2.0,2.0,36.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.920000000000002,11.920000000000002,11.920000000000002
Dennis Dixon,QB,PIT,18.0,0.0,0.0,6.0,4.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5199999999999996,1.5199999999999996,1.5199999999999996
David Garrard,QB,JAX,173.0,1.0,4.0,23.0,15.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8200000000000003,2.8200000000000003,2.8200000000000003
Matt Moore,QB,CAR,125.0,1.0,1.0,16.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.199999999999999,5.199999999999999,5.199999999999999
